[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Jellyfin-Android-_v2.6.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
e841c461a24f9673   52 of 361   androidx/compose/ui/graphics/drawscope/DrawScope
0789739bbe90dded    1 of  51   androidx/compose/runtime/Recomposer$RecomposerInfoImpl
955d8e9c32e3c921   13 of  44   androidx/compose/foundation/text/modifiers/TextStringSimpleElement
811fbee419acc8a4   16 of  26   com/google/android/gms/common/zzj
5e4abb2efb6a6f41   36 of  71   androidx/compose/material/MaterialThemeKt
011a816964d0591c   36 of  37   androidx/compose/ui/input/pointer/PointerInputChangeEventProducer
aaa962e7242674a5    4 of   7   androidx/compose/foundation/gestures/ModifierLocalScrollableContainerProvider
bd21a54efc61e1e6    5 of   5   androidx/compose/runtime/GroupKind$Companion
bc41de25bc2c4f2c   24 of  51   androidx/compose/ui/text/android/StaticLayoutParams
ab8bea9e265df6ed    2 of   7   com/google/android/datatransport/Event
73e1a8acfd55b8ed    6 of  10   androidx/compose/ui/focus/FocusEventModifierNodeKt$WhenMappings
a4fe8e4667688dda   22 of  34   androidx/compose/runtime/Recomposer$recompositionRunner$2$unregisterApplyObserver$1
f1dca6e226513196   15 of  23   com/google/android/gms/common/internal/zzah
2fb551fbe50338c4   24 of  43   androidx/compose/animation/core/AnimationState
bf52107f0d0c8050    2 of  10   io/ktor/client/engine/HttpClientEngineConfig
142085a151e4f139    2 of   7   leakcanary/WorkManagerHeapAnalyzer$workManagerSupportsExpeditedRequests$2
5e82d7e5062ac81d   17 of  36   androidx/compose/ui/text/platform/AndroidParagraphIntrinsics_androidKt
ce7416c4b6300bb9    1 of   4   androidx/core/os/LocaleListCompat$Api24Impl
376911dd17f83985   25 of 142   androidx/compose/ui/graphics/Float16
73a05cbd3dcc1621    1 of   3   androidx/compose/ui/graphics/painter/Painter$drawLambda$1
fcc2508afcf9e285    2 of   4   androidx/compose/ui/text/input/TextInputServiceAndroid$onEditCommand$1
b162c9b91b53d411    7 of  67   kotlin/jvm/JvmClassMappingKt
d9da335587854d26    1 of  11   androidx/core/os/LocaleListPlatformWrapper
ab0607bd0ce60fe7    1 of   2   androidx/compose/ui/text/platform/AndroidParagraphHelper_androidKt$NoopSpan$1
db97dcb3ef888eaa    3 of  27   kotlin/collections/ArrayAsCollection
aa0f9e939021a9b4    3 of   3   androidx/compose/ui/semantics/SemanticsConfigurationKt$getOrNull$1
03457feae215b3c2    1 of   7   androidx/fragment/app/Fragment$5
74a59e5be6e9d65c   14 of  20   androidx/lifecycle/viewmodel/ViewModelProviderImpl
1b1854a3cd6e950b    2 of   2   androidx/compose/ui/text/input/EditingBuffer$Companion
451d8b033edc9f37    4 of   8   androidx/lifecycle/viewmodel/internal/CloseableCoroutineScopeKt
2a653ada985459d8   22 of  52   kotlinx/coroutines/flow/StateFlowSlot
a26ecb1657170894   16 of  36   com/google/android/datatransport/runtime/AutoValue_EventInternal$Builder
c00fb0c3b08a135c    4 of   6   androidx/lifecycle/DefaultLifecycleObserver
ad2ac0b2a977e1e2    2 of   4   androidx/compose/runtime/MonotonicFrameClock
3e3080f1a27aa3f9   18 of 126   androidx/sqlite/db/framework/FrameworkSQLiteDatabase
45988506decd50c1   13 of  41   androidx/compose/animation/EnterTransition
c99f6978fe8cd9e3   82 of 198   androidx/compose/ui/graphics/colorspace/Rgb
e4131cf72827048f    5 of  31   androidx/compose/ui/layout/ScaleFactorKt
b7a8c5d06abb2c9a   17 of  72   androidx/compose/foundation/layout/PaddingElement
09832a326ed96292   11 of  15   kotlinx/coroutines/flow/FlowKt__MergeKt$mapLatest$1
89fb30d13049ae3b    1 of   4   org/jellyfin/mobile/webapp/RemotePlayerService$special$$inlined$inject$default$4
21c78a06adf9875f    5 of  15   androidx/compose/animation/core/KeyframesSpec$KeyframeEntity
72268e291a390ae9    4 of  12   androidx/compose/animation/SplineBasedFloatDecayAnimationSpec
d539d355610f76e4    2 of   2   androidx/concurrent/futures/AbstractResolvableFuture$AtomicHelper
9ede7358901d360f   14 of 287   com/google/android/gms/internal/cast/zztd
7b3e001315953fc2    9 of  13   com/google/android/gms/internal/cast/zztl
5546966fb7d811fe    2 of   2   org/jellyfin/sdk/discovery/LocalServerDiscoveryKt
f3bda505a110e81d    2 of   7   shark/AndroidReferenceMatchers$PERMISSION_CONTROLLER_MANAGER$add$1
8f081c960bd48c75    6 of  10   androidx/compose/ui/text/input/TextInputServiceAndroid$WhenMappings
486956e0d95133ed    3 of   4   kotlinx/coroutines/flow/DistinctFlowImpl
932d193f33c5ff2f    4 of   4   androidx/compose/foundation/relocation/BringIntoViewKt$ModifierLocalBringIntoViewParent$1
8efce3a0d7f81c68   86 of 296   androidx/activity/ComponentActivity
4252c648327d5e07   11 of  51   com/google/android/gms/internal/cast/zzag
0420c39a7b27d5d6    2 of   4   androidx/compose/animation/core/VectorConvertersKt$IntOffsetToVector$1
802b479b993e15f9    1 of   1   androidx/compose/runtime/CompositionLocalMap
2af55f23605a2f7d    1 of   3   androidx/compose/material/SurfaceKt$Surface$5
0f7dbda3a46d9da4   41 of  75   androidx/compose/ui/graphics/vector/VectorComponent
438c1b7d3e967198    3 of  37   androidx/compose/ui/text/platform/extensions/PlaceholderExtensions_androidKt
5810bfc58cff6969    5 of   5   com/google/android/datatransport/runtime/ExecutionModule_ExecutorFactory
1d886279ea005077   23 of  25   androidx/compose/material/OutlinedTextFieldKt$outlineCutout$1
a76cbaffbb65a15d  115 of 161   androidx/compose/material/TextFieldTransitionScope
102f1119f5ba2449    4 of  15   androidx/core/util/Pair
972566228a795d64    8 of  31   kotlinx/coroutines/JobKt
844d4219ed9fa243    1 of   2   com/google/android/gms/internal/cast/zzeb
e8d4f39e3d43a9b8   37 of 138   kotlinx/coroutines/internal/DispatchedContinuationKt
e3980caae6d755a3    7 of   8   com/google/android/gms/common/internal/zzd
ed57fd03589fe419    1 of   3   androidx/compose/foundation/text/BasicTextFieldKt$BasicTextField$5
df99bc5917f17975    2 of   4   com/google/android/datatransport/runtime/scheduling/SchedulingModule
909936d13822d58c    2 of   5   org/jellyfin/sdk/model/ServerVersion$Companion$comparator$2
37cf666f1af3dd8e    6 of  30   org/slf4j/helpers/Util
b42a46c601c228c4   12 of  29   androidx/compose/ui/graphics/AndroidMatrixConversions_androidKt
2c709143b8b1ba93    2 of   2   org/jellyfin/sdk/api/client/ApiClient$Companion
f22c70d45f441a45    1 of  18   com/google/android/gms/cast/framework/PrecacheManager
55fc6f36a77db4a8    6 of   6   androidx/compose/ui/platform/GlobalSnapshotManager$ensureStarted$2
022365d16c30152c    2 of   3   io/ktor/util/pipeline/PhaseContent$Companion
5ed2268b5faf4477   11 of  71   androidx/compose/ui/unit/TextUnitKt
f62fbb5445eba272    3 of  24   androidx/compose/ui/text/style/TextDrawStyleKt
d242f27b8e76a9fe    2 of   7   shark/AndroidReferenceMatchers$SPAN_CONTROLLER$add$2
4cfab5e340bc9947    4 of   6   androidx/compose/ui/platform/TextToolbarStatus
106a5a0b50a2f1a6    3 of  19   org/koin/core/definition/Callbacks
3d9d35450979eb14    6 of  22   androidx/compose/foundation/text/HeightInLinesModifierKt
93ab011f45507445   20 of  55   androidx/compose/ui/unit/Constraints$Companion
a6f0532c18cd2c84    2 of   2   com/google/android/gms/internal/cast/zzku
cb8c4be51214be45    3 of   5   androidx/compose/ui/layout/IntrinsicMinMax
89f5deeb14f2ac48    2 of  17   shark/AndroidObjectInspectors$MESSAGE_QUEUE$leakingObjectFilter$1
ba0c2612fe67e56b    2 of   2   com/google/android/gms/common/zzk
29c9d5fbdc50649d    8 of  20   com/google/android/gms/cast/framework/CastOptions$Builder
84efa6045481ce13    4 of   5   androidx/compose/runtime/Composer$Companion
276db70433a182f5    2 of   2   androidx/compose/material/TextKt$Text$1$1
fa5aadb48180238f    2 of   8   androidx/compose/runtime/snapshots/ReaderKind$Companion
c896431cd9de7d14    5 of  28   androidx/compose/animation/core/StartOffset
e2febff2e14250ac    3 of  33   androidx/sqlite/db/SimpleSQLiteQuery$Companion
bc06aa45d0ac42e5    5 of  12   leakcanary/internal/MainProcessAppWatcherInstaller
f2ae54d27cbf1839   31 of  54   androidx/compose/ui/text/platform/AndroidParagraphIntrinsics
b639dfda5d7ac543   13 of  19   org/koin/core/instance/SingleInstanceFactory
5462c36c95dfa164    2 of   2   androidx/compose/foundation/interaction/FocusInteraction$Focus
4b604feb72c83827    2 of   2   androidx/compose/runtime/PausableMonotonicFrameClock$withFrameNanos$1
31d5c0d11325d162    8 of  50   androidx/compose/runtime/Updater
6e093079e9c30a9a   32 of 126   androidx/activity/OnBackPressedDispatcher
52b8bac86c3fbeea    9 of  68   androidx/compose/ui/text/ParagraphInfo
24818a1dac592dc9   17 of  34   androidx/compose/runtime/SnapshotStateKt__SnapshotStateKt
52868d38edb95552   20 of  33   com/google/android/gms/cast/framework/media/CastMediaOptions
813422e220f8f4dc    3 of  16   org/koin/core/registry/PropertyRegistry
24bf99916b46a5c3    7 of  46   curtains/internal/WindowCallbackWrapper
c0b8d8536f1fd35d    9 of 157   timber/log/Timber$Forest
7f0d7a293312a791   10 of  27   androidx/compose/ui/text/style/LineBreak$WordBreak
d057eabb3b9bf788    2 of   3   androidx/compose/runtime/ParcelableSnapshotMutableState$Companion
59a461b6ee281dd4    1 of   1   leakcanary/internal/navigation/Screen
4e83af9b1e121489    5 of   9   androidx/compose/foundation/AbstractClickableNode$InteractionData
783e0ba00eca6ac2    5 of  12   androidx/compose/runtime/changelist/Operation$SideEffect
5531be0be3b452cc    1 of   3   androidx/profileinstaller/ProfileInstaller$1
69f06eecc6135c4b    5 of 195   org/jellyfin/mobile/data/dao/UserDao_Impl
7acaf906256477dd   58 of 183   kotlinx/coroutines/sync/SemaphoreImpl
81327e7fcc259c5a   82 of 148   androidx/compose/ui/graphics/ColorKt
304182abca74a1f1    1 of  18   com/google/android/gms/cast/framework/zzbb
009859a00b927b98    1 of   8   androidx/compose/foundation/FocusedBoundsObserverNode$focusBoundsObserver$1
32d32c6e87af695f    1 of   6   androidx/compose/ui/graphics/vector/GroupComponent$wrappedListener$1
af77d2c0914ea2b5    8 of  12   androidx/compose/foundation/gestures/TapGestureDetectorKt$detectTapAndPress$2
97ec9af8ab61fb3d    3 of   3   io/ktor/client/engine/HttpClientEngineBase$coroutineContext$2
9034ddd6b49a9851    1 of  11   leakcanary/AndroidLeakFixes$TEXT_LINE_POOL$apply$1$2
15cf48016cfc33ce    1 of  10   com/google/android/gms/internal/cast/zzsh
ea4d05aa8291b56e    2 of   6   kotlinx/coroutines/internal/Concurrent_commonKt
ee9c7363dab6a1a1    5 of   5   com/google/android/datatransport/runtime/scheduling/jobscheduling/WorkInitializer_Factory
86326c92c246235a    2 of   2   timber/log/Timber$DebugTree$Companion
4c7c7e814e6f854d   10 of  39   androidx/fragment/app/FragmentHostCallback
8ab175baeacdb4f8    4 of   6   androidx/compose/foundation/layout/LayoutOrientation
5e296eabf38c16fb    2 of   2   androidx/compose/runtime/CompositionContextKt
900216ff8a963cc1    5 of   8   com/google/android/datatransport/runtime/backends/MetadataBackendRegistry
18c8fd2eb9fa4efe    8 of  12   androidx/lifecycle/LifecycleKt
5836d24dc26046ff    1 of   2   androidx/compose/ui/node/BackwardsCompatNodeKt$DetachedModifierLocalReadScope$1
f0a08cede513879a   21 of  34   androidx/compose/animation/core/VectorizedInfiniteRepeatableSpec
22945cc53112ce45    3 of   4   leakcanary/AndroidLeakFixes$ACCESSIBILITY_NODE_INFO
c039aeff5824af85    8 of  31   kotlin/Result
dede124935017488    1 of   5   androidx/compose/ui/platform/AndroidComposeView$onFocusChanged$1
84db9b70706314ed    1 of   9   androidx/appcompat/app/AppCompatDelegateImpl$3
a6e3f747403c0591    2 of   5   androidx/compose/foundation/text/selection/TextPreparedSelectionState
53078ceccdc57034   12 of  53   org/jellyfin/mobile/JacocoInstrument/JacocoInstrumentation
062a8a616468a458   20 of 535   kotlin/ranges/RangesKt___RangesKt
8b694805631f7e26    2 of  25   androidx/collection/LongSetKt
2f408100bca467f4    4 of   6   androidx/compose/ui/layout/LayoutIdKt
e1d3c12b87321ce1    2 of   2   com/google/android/gms/cast/framework/zzg
6b51ba5ff4528429    7 of  23   androidx/compose/foundation/text/KeyMapping_androidKt$platformDefaultKeyMapping$1
87236abbbcf2598c    5 of  12   leakcanary/ServiceWatcher$install$3$2
096f23c49df12753    2 of   2   com/google/android/gms/internal/cast/zzsy
fe81007870d7da3d    1 of   2   io/ktor/util/CoroutinesUtilsKt$SilentSupervisor$$inlined$CoroutineExceptionHandler$1
c26ef73b04d164d7   16 of  21   androidx/compose/ui/platform/AndroidComposeView$Companion
fdec7c5c6c5b9e5f    2 of   2   androidx/compose/ui/graphics/colorspace/Oklab$Companion
39cdd5cfdc2705ed    2 of   6   leakcanary/internal/ObjectsKt
fc72520e773deb50    2 of   3   androidx/mediarouter/media/MediaRouterUtils
f52fbae16b0a59a5   65 of 149   androidx/compose/animation/core/SuspendAnimationKt
48df57fa08db9a1e   17 of  39   androidx/mediarouter/media/MediaRouteProviderDescriptor
bfe86ecd1cde3f00    1 of   3   shark/AndroidObjectInspectors$ACTIVITY_THREAD
d0c4b184f6954f58    5 of  12   androidx/startup/InitializationProvider
f1d2842e96c6f145    1 of   2   androidx/core/R$styleable
ab4c213c94709a22   38 of 110   androidx/core/view/ViewCompat$UnhandledKeyEventManager
02b702201fd4c664   10 of  25   com/google/android/datatransport/runtime/EventInternal
70272a03725816cf    5 of   5   leakcanary/internal/activity/screen/LeaksScreen$createView$$inlined$apply$lambda$1
e8a02016eb8f76c3    4 of  13   kotlinx/coroutines/sync/Mutex$DefaultImpls
9dfdcce4233e0782    2 of  18   kotlinx/coroutines/flow/FlowKt__CollectKt
0f73096a95bf0494    4 of   5   kotlinx/coroutines/channels/ChannelResult$Companion
b26355a8adf31422    8 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed$command$1
431c6206be2b76d8   17 of  89   androidx/compose/foundation/text/KeyboardOptions
b53d703b6607d22f    5 of   6   androidx/compose/ui/node/ObserverNodeOwnerScope$Companion$OnObserveReadsChanged$1
45f9ec58cb61e086    9 of   9   androidx/compose/material/OutlinedTextFieldMeasurePolicy$measure$2
5df01a501c2b282e    9 of   9   androidx/fragment/app/SpecialEffectsController$Companion
d8ecae56ce6b169e    1 of   3   com/google/android/gms/common/api/Api$BaseClientBuilder
800695a04629bc73    1 of   4   org/jellyfin/mobile/webapp/RemotePlayerService$special$$inlined$inject$default$3
792a505b4b5d8a67    6 of   8   kotlinx/coroutines/JobNode
790505d3bbe250d2    2 of   2   com/google/android/gms/internal/cast/zzf
e1e016805a229e40    6 of  42   com/google/android/gms/common/util/PlatformVersion
115400a45bf57be2    5 of   5   org/jellyfin/sdk/discovery/LocalServerDiscovery$json$1
aafb74fd4c854191   10 of  12   kotlinx/coroutines/flow/SharingStarted$Companion
2c254c556c726d5a    1 of   3   androidx/compose/runtime/internal/ComposableLambdaImpl$invoke$1
263f43543cd5cf53    1 of  11   androidx/compose/ui/input/rotary/RotaryInputNode
c4ca760657bc96ba   66 of 171   androidx/compose/ui/draw/PainterNode
3450a65517836cee    2 of  11   androidx/activity/OnBackPressedDispatcher$OnBackPressedCancellable
05c8366b29f8d189    2 of   2   com/google/android/gms/internal/cast/zzjh
6d60f199d4776b90    1 of  14   kotlin/collections/ArraysKt__ArraysJVMKt
69f906f6e2a41d72    2 of  10   shark/AndroidReferenceMatchers$DEVICE_POLICY_MANAGER__SETTINGS_OBSERVER$add$1
541673f530538310    6 of 106   androidx/compose/foundation/text/selection/SelectionManagerKt
168773e211519bba    8 of  10   androidx/compose/runtime/Recomposer$join$2
231d5741085d7c5e    8 of  14   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$1
a27e36508e668ed5   24 of 116   kotlinx/coroutines/internal/LockFreeTaskQueueCore
1a53ed850846d4ab    3 of   3   shark/AndroidReferenceMatchers$VIEW_GROUP__M_CURRENT_DRAG_CHILD
a0847feeeb38aab0   17 of  21   androidx/compose/ui/layout/LayoutKt$materializerOf$1
bd70fb65a2ffa343    4 of  24   com/google/android/datatransport/runtime/scheduling/persistence/AutoValue_EventStoreConfig
f8f913d67ba108e4    1 of   2   com/google/android/gms/internal/cast/zzst
1ca144c24f190dc3    3 of   3   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$scrollerPosition$1$1
b75de6760c79c22a    1 of   1   androidx/compose/ui/layout/LayoutModifierKt
ebbcd20dc8b9ce26    2 of  11   shark/AndroidObjectInspectors$SERVICE$leakingObjectFilter$1
6e7f843647b18e13    9 of  18   androidx/compose/animation/core/MutableTransitionState
34be785db8c889b8    3 of   5   io/ktor/client/features/DefaultResponseValidationKt
0269087e72efbdb0    5 of   5   io/ktor/client/features/DefaultResponseValidationKt$addDefaultResponseValidation$1
4b18e2ae75558f4f    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$IsDialog$1
67fbd5cf7045e7f7   15 of  26   com/google/android/gms/common/internal/zal
748176d4184804c6    3 of   3   kotlinx/coroutines/flow/SafeFlow
9c0dd86d5b1161c0    1 of   3   shark/AndroidObjectInspectors$DIALOG
cd2e72ad1f84309a    2 of   2   androidx/compose/foundation/gestures/TapGestureDetectorKt$waitForUpOrCancellation$2
fb9eca40f3c440bb    2 of   2   com/google/android/gms/internal/cast/zziy
d777bffe374881c9    4 of  78   androidx/compose/ui/graphics/vector/VectorGroup
99f6aeda6ffb57ac   13 of  35   androidx/compose/foundation/text/HorizontalScrollLayoutModifier
dbde2dc219330019    3 of   4   io/ktor/client/HttpClientConfig$special$$inlined$shared$5
d85e7c7a6504e33b   12 of 118   org/koin/compose/KoinApplicationKt
81f3da9adc7fb7f4    2 of   7   shark/AndroidReferenceMatchers$ACTIVITY_THREAD__M_NEW_ACTIVITIES$add$1
1a26785600fbc10f   10 of  14   androidx/compose/animation/core/Transition$animateTo$1$1
976c1d7b0cd15e22    2 of   4   io/ktor/client/engine/okhttp/OkHttpEngine$clientCache$2
d7da482699001f6a    3 of   5   com/google/android/datatransport/runtime/SafeLoggingExecutor$SafeLoggingRunnable
6bd8b0b3e0291db8    9 of  45   androidx/compose/ui/layout/ScaleFactor
3c5c1eed21c75777    3 of 313   kotlin/collections/MapsKt___MapsKt
034ce8efeecb4367    1 of   1   androidx/compose/ui/platform/ViewRootForTest
ff043b2ec3a52eea    5 of   5   androidx/compose/ui/graphics/ShadowKt
f89ee3ee23e5c0ae    2 of   2   androidx/compose/foundation/ImageKt$Image$$inlined$Layout$1
bbcecb95b19b5776    7 of  17   com/google/android/gms/common/api/internal/zag
ae75e88ee38ebb9d    2 of   2   androidx/compose/foundation/text/BasicTextKt$BasicText-VhcvRP8$$inlined$Layout$1
b91c13319f52ff50    5 of   6   com/google/android/gms/internal/cast/zznd
4fcf1b527a729dfe    2 of   4   androidx/compose/ui/graphics/vector/VectorComponent$invalidateCallback$1
2fa2927cbebbe353   24 of  52   androidx/compose/animation/core/AnimationSpecKt
4620532df5007a44    7 of  11   androidx/compose/material/ButtonKt$Button$3
03e6248eedeb2284    3 of   3   org/koin/androidx/viewmodel/factory/KoinViewModelFactory$create$1
e6404a120391da20    4 of  11   androidx/compose/ui/platform/DragAndDropModifierOnDragListener$modifier$1
6c4c9c08db50856b    1 of   1   com/google/android/gms/common/zzm
be0fd30ca15a9604   49 of 189   androidx/compose/runtime/EffectsKt
11f7ca98b88e3d62   14 of  67   org/jellyfin/mobile/data/dao/ServerDao_Impl
ea970f106ee95cf0   46 of 130   androidx/compose/foundation/text/modifiers/ParagraphLayoutCache
100b4b8b2bfda9d2    3 of   3   shark/AndroidReferenceMatchers$MAPPER_CLIENT
1a613915bab19093    2 of   3   androidx/tracing/TraceApi18Impl
5a0c9c80f9c5704a    5 of   5   com/google/android/datatransport/runtime/TransportRuntime_Factory
0d24c73b69bd1713    2 of  29   androidx/compose/ui/text/font/PlatformTypefaces_androidKt
00daaf9c07a92943    2 of  10   shark/AndroidReferenceMatchers$SEM_APP_ICON_SOLUTION$add$1
1a723ce2dabc5179   10 of  15   curtains/internal/WindowSpy$windowField$2
eeff24b9012b8e69    5 of   5   com/google/android/datatransport/runtime/scheduling/persistence/EventStoreModule_StoreConfigFactory
69dfc0c5f4220a52    7 of  11   androidx/lifecycle/LifecycleCoroutineScopeImpl$register$1
749bc98d0dd81f24   37 of 221   androidx/compose/foundation/layout/SizeKt
651420a85e949fe4    2 of   6   kotlin/enums/EnumEntriesKt
1ef0e40112e601a9    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$ProvideAndroidCompositionLocals$2$invoke$$inlined$onDispose$1
6d1a6309689595df    4 of  10   kotlinx/coroutines/channels/ProducerCoroutine
e26a9aea5948c6f8    5 of   7   androidx/compose/runtime/StaticProvidableCompositionLocal
3f21061be62bf945    1 of   2   org/jellyfin/sdk/discovery/LocalServerDiscovery$discoverAddress$1
fefbd9c0baa47842    6 of  12   androidx/compose/foundation/FocusableInteractionNode$emitWithFallback$1
e55da18cf1db76a0    1 of   2   androidx/emoji2/text/EmojiCompat$DefaultSpanFactory
a0ae08ee67c552fd    1 of   2   com/google/android/gms/internal/cast/zzfo
dbf817f3659f777a   72 of 274   androidx/compose/ui/node/BackwardsCompatNode
e423ef7c7792943e    3 of   6   androidx/compose/ui/unit/FontScalingKt
651196c60a9e9019   23 of  69   androidx/compose/foundation/text/UndoManager
fb27b2d8ae28f907    2 of   2   shark/ReferencePattern$InstanceFieldPattern$Companion
b1394ce7b8f7ddb6    2 of   7   org/jellyfin/sdk/model/ServerVersion$Companion$comparator$4
60e3a2bd9bd5e94e    2 of   4   kotlinx/coroutines/flow/FlowKt__DistinctKt$defaultAreEquivalent$1
fbfb4980e444c75d    1 of   2   com/google/android/gms/common/zzh
2b08089f94042f8f    7 of  11   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$WhenMappings
63a759bb71aeb03b   17 of  18   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1
6b9443c44a11b34d    2 of   7   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainImageVectorCache$callbacks$1$1
d3217b4d00b84674   14 of  37   androidx/compose/ui/node/OwnerSnapshotObserver
efa4da4a7143fff6    2 of   4   androidx/compose/foundation/IndicationKt$LocalIndication$1
74d1c506c5892f64    3 of   3   shark/AndroidReferenceMatchers$SYSTEM_SENSOR_MANAGER__MAPPCONTEXTIMPL
f52912d9dae044cb    5 of   5   com/google/android/datatransport/runtime/scheduling/persistence/SQLiteEventStore_Factory
4488dda2ca0394ff    7 of  32   com/google/android/gms/cast/framework/zzax
ae07ce17868aa7eb    4 of   5   androidx/compose/ui/layout/LayoutIdModifier
f9fb513f284232ff   19 of  68   androidx/compose/ui/focus/BeyondBoundsLayoutKt
6b19556c5f183dc2   12 of  20   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt$snapshotFlow$1$unregisterApplyObserver$1
ca5569f9337c4738    7 of  10   androidx/compose/ui/input/key/KeyEvent_androidKt
b1587b27d3ea21cb    4 of 103   kotlin/random/Random
55a4cacc77b4dbc5    4 of   4   androidx/compose/foundation/FocusedBoundsKt$ModifierLocalFocusedBoundsObserver$1
f9e05724321a2ead    2 of   6   kotlinx/coroutines/ExecutorCoroutineDispatcher$Key$1
605f7ffea365a35d    6 of   9   com/google/android/gms/common/api/internal/TaskApiCall
70440df718068116    1 of   3   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$scheduleScrollEventIfNeededLambda$1
176cf577feb76d36   10 of  32   kotlinx/coroutines/flow/StartedWhileSubscribed
a2ea9c5b8c9d6b56    3 of   3   androidx/compose/animation/core/VectorizedFloatAnimationSpec$1
61684a82319bffee    1 of   2   kotlinx/coroutines/internal/Removed
f01403dca524da4e    2 of   8   androidx/compose/ui/node/LayoutModifierNode
58cd82cc699b1ad4    1 of   3   leakcanary/internal/activity/db/Io$execute$1
70b2bb6625474716   24 of  45   androidx/compose/ui/graphics/vector/ImageVector$Builder$GroupParams
97f22eb63f1d552d   22 of  25   androidx/compose/foundation/text/TextFieldKeyInputKt$textFieldKeyInput$2
0bc7df9b9e628104    4 of   4   androidx/compose/runtime/LeftCompositionCancellationException
ae1240e83d237d47    2 of   3   androidx/compose/foundation/gestures/DraggableNode$abstractDragScope$1
6f079833665230d1    3 of   3   shark/AndroidReferenceMatchers$DEVICE_POLICY_MANAGER__SETTINGS_OBSERVER
cf5d5681ab9fc793    8 of  12   androidx/compose/runtime/Recomposer$recompositionRunner$2$3
1e7faeb6535f498a    3 of   3   androidx/compose/material/TextFieldDefaults$BorderBox$1
c8ee4c792963d07f    4 of   5   androidx/compose/ui/node/NodeCoordinator$invalidateParentLayer$1
1cf064362fe19f70    4 of  13   androidx/compose/ui/text/input/TextInputServiceAndroid$createInputConnection$1
869bb5bba15d98a7    6 of   6   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1$2
0e1e264f3b20ad13    4 of  18   androidx/compose/animation/FlingCalculator
1803591b5d7ee7e7    1 of   2   org/jellyfin/sdk/discovery/LocalServerDiscovery$discover$1$1
6d9fdfa881fc427d   20 of  26   androidx/compose/material/MaterialTheme
ccd2305eef93364d    3 of   3   androidx/compose/runtime/snapshots/SnapshotIdSet$Companion
5ab2d54e263fd908    1 of  41   com/google/android/gms/common/internal/zzr
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
ca7212d8753d1bce    1 of   4   androidx/core/view/ViewCompat$Api20Impl
a3d3d3983ff9d981    1 of   3   androidx/compose/ui/layout/ContentScale$Companion$Crop$1
203cf8b645397c97   35 of 1139   kotlin/collections/ArraysKt___ArraysJvmKt
bef6e69562411a60    7 of   9   kotlinx/coroutines/JobSupport$addLastAtomic$$inlined$addLastIf$1
8da102dc21f0880e    2 of 264   androidx/compose/ui/text/font/FontMatcher
c08e0d41f762b9fc    1 of  38   androidx/compose/ui/graphics/CanvasKt
998c486564d8d2fe    2 of  15   shark/AndroidObjectInspectors$APPLICATION_PACKAGE_MANAGER$leakingObjectFilter$1
5606b51d51d9a048    3 of   6   org/koin/android/ext/android/AndroidKoinScopeExtKt
76f8dfd3a00ffcc0   10 of  16   androidx/compose/runtime/changelist/Operation
ec6fc15e6cb747c5    9 of  14   org/koin/androidx/fragment/android/KoinFragmentFactory
586ca32e88ff4537    6 of  10   androidx/compose/ui/platform/AndroidComposeView$snapshotObserver$1
32f41734d1bd0b3c   35 of  81   androidx/compose/ui/Modifier$Node
9a45f7fd80c07240   50 of  98   androidx/compose/foundation/text/TextFieldKeyInput$process$2$WhenMappings
d83050092ebe9557    2 of  14   androidx/compose/ui/unit/LinearFontScaleConverter
d1481a4bb7c33c77   12 of  13   androidx/compose/runtime/snapshots/StateObjectImpl
cca701413ed0fde1    2 of  15   shark/AndroidObjectInspectors$ACTIVITY$leakingObjectFilter$1
55f02e1f2fb29957   11 of  11   androidx/compose/foundation/text/ValidatingOffsetMappingKt
c285e58b796d305b    1 of  16   androidx/compose/runtime/ParcelableSnapshotMutableState$Companion$CREATOR$1
f40b10eca95dd78f    8 of  10   androidx/compose/ui/graphics/colorspace/Adaptation
9093f8fc107cce8e    5 of   8   androidx/compose/ui/node/BackwardsCompatNodeKt
e7be80c898e106b6    8 of  12   org/jellyfin/mobile/events/ActivityEventHandler$subscribe$1$1
d9f3995e567e2df9    5 of   8   androidx/compose/ui/input/pointer/SuspendingPointerInputModifierNodeImpl$WhenMappings
7f042621de94229b    1 of   2   com/google/android/gms/tasks/TaskExecutors
