[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/MyExpenses-_r879-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
6bbb02d59fe7cffd    9 of  32   ch/qos/logback/core/util/COWArrayList
46e9f095c0e56fe0    8 of  18   ch/qos/logback/classic/pattern/DateConverter
740f7f8563c13131    1 of   2   org/totschnig/myexpenses/di/NetworkModule_ProvideGsonFactory$InstanceHolder
a5a6c7c439b7e2ae    7 of  13   org/totschnig/myexpenses/databinding/OnboardingWizzardBinding
f29ae346c83a409b    8 of  40   androidx/profileinstaller/ProfileVerifier$Cache
0ab7c07f1fbd0cf5    1 of   1   androidx/compose/ui/platform/ViewCompositionStrategy
c31ae069942a0eda    1 of   2   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel$withCategoryIcon_delegate$lambda$0$$inlined$map$1$1
7849b648b9678ee3    1 of   8   org/totschnig/myexpenses/activity/RestoreActivity$onCreate$1$1$1
b2fa4faefefcda21  416 of 1967   androidx/compose/ui/platform/AndroidComposeView
6a0a1227bd6e3cc8   18 of  78   androidx/compose/ui/text/TextLayoutResult
c5410392c4909bce    6 of  27   okhttp3/internal/platform/android/BouncyCastleSocketAdapter
cabe191510fe3ac5    3 of  48   androidx/compose/runtime/internal/AtomicAwaitersCount
530efeb42d35b91b   32 of  48   androidx/lifecycle/SavedStateHandleSupport
8a7a68a42b50101b    9 of  20   com/google/android/material/textfield/TextInputLayout$1
281211f67f9ddfef    3 of  14   ch/qos/logback/core/pattern/parser/SimpleKeywordNode
d00766d4d99936d3    9 of  15   kotlinx/coroutines/scheduling/TasksKt
ab6d49c856338d0f    8 of  14   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel$withCategoryIcon_delegate$lambda$0$$inlined$map$1
523fc9b704196632    2 of   9   androidx/compose/runtime/retain/ForgetfulRetainedValuesStore
ccfa53edea752cc7    1 of   5   com/google/android/material/snackbar/Snackbar$Callback
dacaa617f06d7518    2 of   2   okhttp3/CookieJar$Companion
5c8f5a02a8ac3789    1 of   1   androidx/fragment/app/Fragment$AnimationInfo
a7003de7f034137d    6 of  14   kotlin/UnsafeLazyImpl
46f0ab8c95f72125    1 of   1   androidx/compose/runtime/SnapshotFloatState_androidKt
4592096028287d75    1 of  10   androidx/appcompat/app/AppCompatDelegateImpl$Api24Impl
ad4eaacbb0f28ec9    1 of   2   androidx/room/coroutines/FlowUtil$createFlow$$inlined$map$1$2$1
f88b110de015102c   67 of 214   androidx/compose/material3/MaterialThemeKt
40115c0d87d6a20a    2 of   2   kotlin/collections/ArrayDeque$Companion
a2e1318e8b304197    9 of  24   org/totschnig/myexpenses/di/UiModule
bcbae1c9ebf30f4c    3 of  24   org/acra/collector/SimpleValuesCollector
e43ac39e9e7ae00f    1 of   1   androidx/compose/ui/text/font/PlatformResolveInterceptor$Companion$Default$1
22ab5225e1e168bd    3 of   3   androidx/compose/ui/text/font/SystemFontFamily
b568ca80976eb155   19 of  23   org/totschnig/myexpenses/feature/Module
d5a5cc9bb6b9165f   38 of  85   org/totschnig/myexpenses/viewmodel/CurrencyViewModel
cc64a5e13816084a   52 of 143   androidx/preference/PreferenceGroup
508ba7e9075d09e3    5 of 471   androidx/collection/IntIntMap
9db7eb3994941bc7    1 of  11   org/totschnig/myexpenses/viewmodel/BaseFunctionalityViewModel_MembersInjector
a8739da637101b18    5 of  12   androidx/compose/ui/platform/InvertMatrixKt
56210bdb8b350f2e   64 of 272   androidx/appcompat/widget/AppCompatTextView
cd072cb0aed25687    8 of  12   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1$1$1$1$1$1
955cec0690f5b04d  428 of 1276   androidx/compose/ui/node/LayoutNode
f3c3f6c2392105c2   12 of  17   app/cash/copper/flow/FlowContentResolver$mapToList$$inlined$transform$1$1$lambda$1
aa050111241396e4    5 of   6   androidx/lifecycle/ProcessLifecycleOwner$Companion
ec65bac233507c13    9 of  10   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$OpenHelper$Companion
56316162c2746ccf    3 of   3   org/totschnig/myexpenses/activity/BaseActivity$special$$inlined$viewModels$default$1
432f44c1dbbd05ba    1 of  10   ch/qos/logback/classic/spi/TurboFilterList
0b88655c667a9147   10 of 107   kotlin/reflect/jvm/internal/RuntimeTypeMapper
3ffdc0549d5efb1c    4 of  53   androidx/compose/material3/internal/colorUtil/Cam
f237a62f5b1ed6ea    5 of 102   androidx/compose/ui/input/pointer/HitPathTracker
df98a3e54611439d    1 of  39   androidx/room/EntityDeleteOrUpdateAdapter
bbf5884bfda797e8    6 of  94   okhttp3/CertificatePinner
5eb71ec8fea5472e    2 of   2   androidx/compose/ui/platform/ComposeView$Companion
cd5d5353309c1765   11 of 123   org/acra/collector/MediaCodecListCollector
ccb625c6d30d038a   21 of  88   kotlinx/coroutines/channels/ConflatedBufferedChannel
4834a28288805bcf    6 of  14   androidx/appcompat/widget/AppCompatPopupWindow
a8a07180f186915f    7 of  45   androidx/compose/ui/res/StringResources_androidKt
fbeb3c69a6c218ba    1 of   5   org/totschnig/myexpenses/viewmodel/BaseViewModel_MembersInjector
eb03522e3b18dbce   77 of 135   com/google/android/material/shape/ShapeAppearanceModel
f65bbe09428c5325    3 of  12   com/google/android/material/internal/ManufacturerUtils
968c128285fbbbf5    3 of  10   androidx/compose/ui/text/style/BaselineShift$Companion
a0f69e00bf403bb7   12 of  45   ch/qos/logback/core/ContextBase
317e5d17633df550    1 of   1   androidx/compose/material3/MotionScheme
c2a79240f4665e84   22 of 178   androidx/compose/ui/layout/LayoutKt
d1ab6a2336be773e    1 of   2   org/totschnig/myexpenses/preference/PreferenceDataStoreKt$special$$inlined$map$3$1
7b39991566263e05    2 of   3   kotlinx/coroutines/Active
78ee6fb03873b53d   23 of  95   kotlinx/coroutines/sync/MutexImpl
535007c9254bebc3    1 of   7   ch/qos/logback/core/recovery/ResilientFileOutputStream
92ee78cd929502a2    8 of  28   androidx/compose/runtime/PausableMonotonicFrameClock
5e68a5ce3bf47a46    8 of  14   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel$renderer_delegate$lambda$0$$inlined$map$1
72ffcbedee158d11    2 of  34   androidx/activity/ComponentActivity$ReportFullyDrawnExecutorImpl
c05c0a773982a9bf   75 of 449   androidx/compose/runtime/snapshots/MutableSnapshot
4bc698c731de98c9    5 of  10   androidx/compose/runtime/ComputedProvidableCompositionLocal
a1711fe8fc5678d8    6 of  12   org/totschnig/myexpenses/MyApplication$onCreate$2
c6d4c5aefec3a7a3    3 of   5   androidx/room/util/SQLiteStatementUtil
9da3d08222f435f7    2 of   4   androidx/tracing/PropagationUnsupportedToken
31fbc4107f5d5090   42 of 210   androidx/compose/foundation/layout/SizeKt
4e21e3cf9a254dec    3 of   7   androidx/compose/ui/text/font/FontFamily$Companion
c7d5986072c8f75a    4 of 160   androidx/compose/foundation/ClickableNode
3da34707ada38d2f   67 of 186   androidx/collection/MutableObjectIntMap
6c7c244d52890094    8 of  30   org/totschnig/myexpenses/di/FeatureModule
06d7570f936b189c    1 of   2   kotlin/reflect/jvm/internal/ReflectionFactoryImpl$$Lambda$3
1d57417db898de82    1 of  61   androidx/compose/ui/graphics/Path
1eab6c4ce31f0bca   28 of 273   org/totschnig/myexpenses/viewmodel/ContentResolvingAndroidViewModel
238b602c303569a7    3 of   4   com/rd/draw/data/RtlMode
4554645a227f1948    2 of   7   kotlin/coroutines/jvm/internal/CompletedContinuation
341bdca800e11268    9 of  30   androidx/compose/ui/unit/IntSize
d0901af82b0b9b5e   26 of  51   kotlinx/coroutines/flow/internal/AbstractSharedFlow
eb9e1495f08ef5ba    1 of  25   com/rd/draw/drawer/type/SwapDrawer
ca62fbb8ab8f0014    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Ciecat02$1
0630e631a4c0fe80    1 of   3   androidx/compose/ui/text/font/FontFamilyKt
5531be0be3b452cc    1 of   3   androidx/profileinstaller/ProfileInstaller$1
86bb61ec6b3b962f   12 of 515   androidx/compose/material3/ColorScheme
fd44d4792f883cf1    4 of  35   androidx/compose/ui/text/android/BoringLayoutFactory
055b6171c3423d20   13 of  30   androidx/compose/runtime/SnapshotStateKt__SnapshotFlowKt
a29d02ef2222f81a    7 of  52   androidx/room/util/MigrationUtil
853fb84c872b0012    1 of   5   com/google/android/material/shape/RoundedCornerTreatment
efa6dfaf1fdd7598    2 of   3   androidx/compose/runtime/tooling/CompositionErrorContextImpl$Key
48c51cd6de33f06d    3 of   6   kotlinx/coroutines/Empty
8c4620b55f20299e   12 of  46   androidx/concurrent/futures/CallbackToFutureAdapter$Completer
39d37f282be1774c    1 of   2   androidx/compose/ui/node/NodeChain$sentinelHead$1
04255fe6f3bff22b   23 of 114   okhttp3/ConnectionSpec
aa48be9b8d0f2384    1 of  37   androidx/core/view/SoftwareKeyboardControllerCompat$Impl30
cb06bdf6d7fe3b57    2 of   7   androidx/viewpager2/widget/ViewPager2$DataSetChangeObserver
4a59380550919897   11 of  41   androidx/datastore/core/FileReadScope$readData$2
b2ee4e2030eed67e  124 of 266   androidx/room/TriggerBasedInvalidationTracker
36f9a884ab54ef4b    2 of   9   androidx/work/impl/constraints/controllers/StorageNotLowController
fdfd58002907369c    2 of   4   androidx/compose/runtime/NeverEqualPolicy
238c9341037649d1    1 of   2   kotlinx/coroutines/flow/FlowKt__LimitKt$takeWhile$$inlined$unsafeFlow$1$1
a810f066a3adc1b0    2 of   9   androidx/compose/foundation/layout/Arrangement$SpaceAround$1
24c2c60190262888    2 of   5   org/totschnig/myexpenses/di/NetworkModule_ProvideRoadmapServiceFactory
6c2bd7a86d10ecfc   30 of  60   androidx/compose/material3/CheckboxDefaults
d40cac1ee8004a62    6 of  30   okhttp3/internal/platform/android/ConscryptSocketAdapter
891dc2ec42ae932b   11 of  28   androidx/compose/ui/text/style/LineHeightStyle
851e3699914818b7   10 of  19   androidx/compose/runtime/CompositionObserverHolder
7fab3bdaf5d38bdc   16 of 133   com/google/android/material/shape/ShapeAppearancePathProvider
94f10fc2e434a578   12 of  54   kotlinx/coroutines/flow/FlowKt__ShareKt
07511329b189bf71    2 of  11   androidx/compose/runtime/tooling/CompositionErrorContextImpl
9ced2bd0d82bb596    3 of 274   androidx/savedstate/SavedStateReader
021bd6dffdb413f1    1 of   4   androidx/preference/PreferenceGroup$1
f62d6dc5e5f0e499  304 of 304   androidx/compose/material3/tokens/TypeScaleTokens
22fc8c2639a92dfa    2 of   2   androidx/compose/ui/text/AndroidComposeUiTextFlags
57ef8fb675447796    1 of   5   androidx/arch/core/executor/TaskExecutor
840f20a69246cc61   48 of 184   kotlinx/coroutines/EventLoopImplBase
424e4c55a8c9dc43    9 of  10   androidx/compose/runtime/snapshots/GlobalSnapshot$takeNestedMutableSnapshot$1$1
32497828613b71c8    2 of   3   kotlin/Unit
c439b2f0d61e1a42    3 of   6   org/totschnig/myexpenses/viewmodel/OnBoardingUiViewModel
aae545c198d04d63  122 of 192   org/totschnig/myexpenses/compose/transactions/NewTransactionRenderer
4f8c8fbfeded7747   83 of 502   androidx/compose/runtime/snapshots/SnapshotStateObserver$ObservedScopeMap
cd3ea98695934bb1    2 of   2   okhttp3/logging/HttpLoggingInterceptor$Companion
79f67e2b45c05881    4 of  38   kotlin/jvm/internal/FunctionReference
41b020cfa122fac1   27 of  63   okhttp3/internal/platform/android/AndroidLog
cd1df93860a42e1c   10 of  61   androidx/navigationevent/NavigationEventInput
6b76b4a3d9f8dcb3    1 of   3   androidx/appcompat/app/AppCompatActivity$1
2f35c36610676694   18 of  23   kotlinx/coroutines/JobSupportKt
153fabe5e9b28dc9    1 of 116   org/acra/collector/DisplayManagerCollector
272f67f7a8093270    1 of   9   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion$factory$1
56d3bd9c0c217dcb    1 of   1   androidx/appcompat/view/menu/ActionMenuItemView$PopupCallback
64bdd6e7610c09f0    2 of   4   androidx/work/OperationImpl
7b5c694626b8ce04    2 of   4   androidx/compose/runtime/HostDefaultProviderKt
f1e0a467c7a3e88c    2 of   4   androidx/work/DefaultWorkerFactory
d4c4c4ac91379bf4    1 of   8   androidx/work/impl/WorkDatabase_AutoMigration_16_17_Impl
bc9aca2f9196bd8d    1 of   2   androidx/compose/runtime/internal/Thread_jvmKt
aa723da63a6e1714    1 of   2   androidx/compose/ui/node/LayoutAwareModifierNode
b17e538150432813    2 of   2   androidx/compose/runtime/SlotStorage
92241086803f582c    1 of   3   kotlinx/coroutines/EventLoopKt
ef1274f64343c215    2 of   3   androidx/emoji2/text/EmojiCompat$CompatInternal19$1
7cde3248a53f911c    1 of  22   androidx/fragment/app/FragmentManager$FragmentIntentSenderContract
bf16e6a5df0fbc0b    1 of   1   androidx/compose/ui/graphics/AndroidGraphicsContext_androidKt
8ddb5ad02538e88b    8 of  26   androidx/room/ObservedTableVersions
8af8a545f3a546a3   12 of  12   kotlin/coroutines/CoroutineContext$Element$DefaultImpls
fed94e0a70d55aba    2 of   6   org/totschnig/myexpenses/fragment/OnboardingUiFragment$configureView$4$1
f7e6ffc9be26acb4    3 of   3   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/SmallPersistentVector$Companion
6cee73acb47cb1ff    3 of  33   androidx/compose/ui/platform/ViewLayer$Companion
2337da9634d497b1    5 of   5   org/totschnig/myexpenses/di/AppModule_ProvideContextFactory
86f74d2548ecb9f9    1 of   2   androidx/room/TriggerBasedInvalidationTracker$checkInvalidatedTables$1
ff3a62c37b943ca0    7 of   9   androidx/compose/ui/node/Invalidation
7c2a842b3f3e1df1   24 of  69   androidx/compose/material3/internal/colorUtil/CamUtils
047b47e2f7c3ce8e    5 of   7   androidx/core/view/WindowCompat$Api30Impl
210830c877cc7cda    1 of   4   androidx/core/os/LocaleListCompat$Api24Impl
ff4d4329af05a9b8    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$4
a79ed9a38a79ee9d    2 of   2   androidx/navigationevent/NavigationEventTransitionState$Companion
130d869e441f0b53    1 of   1   kotlin/coroutines/jvm/internal/SpillingKt
1a08c0e25b96fba3   39 of  98   androidx/lifecycle/LiveData
86f651217a6bf75c    8 of  10   org/totschnig/myexpenses/MyApplication$Companion
3cd844e51c5ade86    8 of  12   org/totschnig/myexpenses/activity/RestoreActivity$onCreate$2$1
7730b553d238aaba    4 of   6   androidx/compose/foundation/layout/FlowLayoutOverflow$WhenMappings
d013ba6333eb0379   29 of 355   androidx/compose/runtime/collection/MutableVector
d7e252f0561269e5    1 of   5   androidx/appcompat/widget/ActionMenuView$LayoutParams
2fc1caca40b81f55    2 of   2   kotlinx/coroutines/scheduling/CoroutineScheduler$Companion
8c817f7d18a0f1ba   23 of  41   androidx/compose/ui/node/LayerPositionalProperties
d57ab7cf4e14d64b    1 of  82   kotlin/comparisons/ComparisonsKt__ComparisonsKt
683f6f5a9d5040df    1 of   5   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl
05c45c6697f774a6    1 of  24   com/rd/draw/drawer/type/ScaleDrawer
fb2aa218bbabd86a    6 of  11   androidx/lifecycle/ViewTreeViewModelStoreOwner
704b18f90158931e    1 of  11   androidx/appcompat/widget/ActionMenuView$MenuBuilderCallback
3197e3a8675f0f97    2 of  25   androidx/core/view/AccessibilityDelegateCompat$AccessibilityDelegateAdapter
a05dfdcb908bf7e7    2 of   6   androidx/activity/result/contract/ActivityResultContracts$StartActivityForResult
8a0fc2ac61ab93f5    2 of   2   kotlin/collections/builders/SetBuilder$Companion
b812a877b984b31f    3 of   4   ch/qos/logback/core/rolling/helper/CompressionMode
9110578be8f6d56d   34 of 105   androidx/compose/ui/graphics/BlendMode
d13baaaf95cdf55c   22 of  60   androidx/work/impl/Schedulers
5d3afab6d34eefc9    5 of   5   org/acra/data/CrashReportDataFactory$special$$inlined$sortedBy$1
4df9226edf834b18   10 of 130   androidx/compose/runtime/collection/MultiValueMap
00787a3eeb7eca35    1 of  17   androidx/compose/foundation/gestures/ScrollableStateKt
a94eb161ad8d6eb1    2 of   6   kotlin/jvm/internal/FunctionReferenceImpl
ce23243dd28ac383    2 of   8   org/totschnig/myexpenses/activity/RestoreActivity$sam$androidx_lifecycle_Observer$0
4a2623802291d02f    2 of   7   androidx/compose/foundation/interaction/MutableInteractionSourceImpl
9927c230dbf45bfa    3 of   3   kotlinx/coroutines/flow/SafeFlow
462b9f17ae4f4c6a    2 of   2   androidx/compose/foundation/FocusableNode$TraverseKey
a076cec3dae84f46    2 of   6   kotlinx/coroutines/internal/Concurrent_commonKt
8bad6386cf881cbd   16 of 151   androidx/compose/ui/semantics/SemanticsConfiguration
62d1c6d756f5a9d6    6 of  31   androidx/compose/ui/CombinedModifier
ff4647649445d74a    2 of 258   com/google/common/base/Preconditions
ef665079e48940b8    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
bd2b4873f807d66d   21 of  60   ch/qos/logback/classic/spi/LoggingEvent
b3c6cfc31c98fba8   13 of  20   androidx/compose/ui/text/platform/DefaultImpl
4ccba8c8ac4db376    3 of  22   kotlin/reflect/jvm/internal/LazyKProperty
fb913e654952779e   14 of 106   org/totschnig/myexpenses/util/DateUtilsKt
1703778b207edbcf    4 of   4   org/totschnig/myexpenses/viewmodel/data/IconInfoKt
19ef7fff51d06cfb   15 of 424   androidx/collection/IntSet
7ecd0ad42699e9bc    3 of   8   androidx/compose/ui/graphics/AndroidCanvas_androidKt
c7b8cff70fd33cdc    2 of   4   androidx/compose/foundation/layout/Arrangement$Horizontal
7e1ea710ad06ef48    9 of  24   com/google/android/material/textfield/EndIconDelegate
bda26641145594f6    5 of  10   androidx/appcompat/widget/SwitchCompat$EmojiCompatInitCallback
144d3dbba0eff258   24 of  58   org/totschnig/myexpenses/preference/EditNumberPreference
4e0237286345a129   11 of  65   kotlinx/coroutines/channels/ProduceKt
4fc49bfb4f3ee046    3 of   3   androidx/compose/ui/graphics/TransformOrigin$Companion
622837a727e56922   13 of  14   androidx/core/view/WindowInsetsCompat$TypeImpl30
8fbdcc7463c93b4c    2 of  28   androidx/work/impl/StartStopTokensImpl
e8013fbb9364ff8e    1 of   6   androidx/work/impl/AutoMigration_14_15
56927811930d66df  107 of 198   org/acra/config/CoreConfigurationBuilder
0f83b6502a840801   33 of 112   androidx/fragment/app/FragmentActivity
457cd397de48d3f4    8 of  12   androidx/datastore/core/DataStoreImpl$data$1$3
6d128219ed353967   81 of 466   androidx/fragment/app/FragmentStateManager
5ba9731eb7acc442    8 of   8   androidx/compose/foundation/layout/FillElement$Companion
94ee71f4bff641b6   26 of  72   androidx/room/RoomConnectionManager
5b95102145daf532    3 of  40   androidx/recyclerview/widget/GapWorker$LayoutPrefetchRegistryImpl
f034937989f8b1e8    2 of   3   app/cash/copper/flow/FlowContentResolver$observeQuery$1$observer$1
b46433d22a70b698    2 of   5   androidx/compose/ui/layout/AlignmentLineKt$FirstBaseline$1
d9951eebdf19c307    9 of  21   androidx/lifecycle/RepeatOnLifecycleKt$repeatOnLifecycle$3$1$1$1$1
d49f1e9dcddfdcbc   10 of  18   androidx/compose/ui/text/style/TextForegroundStyle
c1c2f67c2fcca311    2 of  29   androidx/core/view/WindowInsetsAnimationCompat$Impl30$ProxyCallback
2e6356e4b2d6f132   35 of  70   androidx/compose/ui/platform/WrappedComposition
c2944e36b52002e6    1 of   1   androidx/compose/foundation/interaction/InteractionSourceKt
b5c1105aacb0724c    1 of   2   kotlin/reflect/jvm/internal/KClassImpl$Data$$Lambda$10
46e4542a0bfb6252    2 of  40   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
dd0df86460751e7b   10 of  23   androidx/compose/ui/text/font/PlatformFontFamilyTypefaceAdapter
f79c2f8a6fbf2cc0   15 of  19   kotlin/coroutines/jvm/internal/ContinuationImpl
04c293ce3779fb1c    2 of  90   ch/qos/logback/core/rolling/helper/Compressor
29adba8d8a10625a    3 of   5   androidx/appcompat/widget/TooltipCompat
89454dd43d2e02d4  138 of 142   kotlin/reflect/jvm/internal/impl/name/StandardClassIds
e25ea04810b8c9c5    5 of  12   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$Remember
93adcf3a339b9460    3 of   3   okhttp3/Authenticator
f3906a797a2418b4    5 of   5   org/totschnig/myexpenses/sync/json/TransactionChange$Type$special$$inlined$joinEnum$1
f5a254cc13ba29ab    1 of  24   com/rd/draw/drawer/type/ScaleDownDrawer
4743f906526117a0    3 of  25   org/acra/log/AndroidLogDelegate
a84d362a121517f5    9 of  21   org/totschnig/myexpenses/MyApplication_MembersInjector
f1868d36a638e10f   43 of 186   kotlinx/coroutines/internal/DispatchedContinuation
09708ee6ad3e512f    2 of  49   androidx/core/view/RoundedCornerCompat
870a70748facc355   11 of  16   androidx/compose/ui/text/android/TextAlignmentAdapter
e44b3acedce7d9eb    4 of   9   androidx/compose/ui/node/ObserverNodeOwnerScope
510c79094b06f888    8 of  39   androidx/work/impl/WorkDatabasePathHelper
0bd0d5e3ba4d3fe8    1 of  25   ch/qos/logback/classic/spi/LoggerContextVO
7f80adda4c7545b2    1 of  19   androidx/compose/ui/focus/FocusTargetModifierNodeKt
0556c07a77cbe979    5 of   5   org/totschnig/myexpenses/di/DataModule_ProvidePreferencesDataStoreFactory
ebf95b0e66b1add8    1 of   6   androidx/datastore/preferences/core/PreferencesFactory
3abd3e7246325963    4 of  12   org/totschnig/myexpenses/databinding/CalcIconBinding
3000269f251ae81a    7 of  21   org/totschnig/myexpenses/viewmodel/FeatureViewModel
6423f0df67fde8a0    1 of   5   kotlin/TuplesKt
4565f24bd57679fb    3 of  12   androidx/compose/ui/platform/AndroidComposeView$pointerIconService$1
03b9280c05027513    3 of   3   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$DBRefHolder
d27ff92f5b5c8ba8    2 of  19   androidx/compose/foundation/shape/PercentCornerSize
e391e13b06e83feb    2 of  43   androidx/compose/ui/graphics/drawscope/CanvasDrawScopeKt$asDrawTransform$1
5a9cd1aa30fa0063    1 of   5   org/acra/file/ReportLocator$special$$inlined$sortedBy$1
aecb622958b7efe5    5 of   7   org/totschnig/myexpenses/db2/entities/Template$Action
393ee93ba90502b3    6 of 227   androidx/tracing/TraceContext
53e48774c07faf5c   19 of  81   androidx/appcompat/widget/AppCompatImageButton
58c3e8986bc3402c    6 of  10   kotlinx/coroutines/CompletableDeferredImpl
8d6e0e4c328a8a1c    1 of   2   kotlinx/coroutines/flow/AbstractFlow$collect$1
2276bf8ec0d82694   22 of  44   androidx/compose/runtime/SnapshotMutableStateImpl
c218b4680d6520a1    5 of  11   androidx/compose/ui/semantics/CoreSemanticsModifierNode
407cb7d63f0b1314   16 of  25   org/totschnig/myexpenses/di/AppModule
792e196ad33ac8c8   20 of  33   androidx/datastore/core/DataStoreImpl$data$1
fe7539430a85d605    2 of   8   kotlin/coroutines/jvm/internal/Boxing
dcd37123a17bd73d    1 of  15   androidx/core/view/accessibility/AccessibilityNodeProviderCompat$AccessibilityNodeProviderApi19
81f950548488ee9d    2 of   2   androidx/lifecycle/LifecycleOwnerKt
4e0de34b6cfffa05    1 of   1   ch/qos/logback/core/spi/LogbackLock
40dd951e821bac64    1 of  13   org/totschnig/myexpenses/activity/ProtectedFragmentActivity_MembersInjector
17c5d29a7c4822ab   22 of  66   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapBuilder
4414fbf5956af148    6 of  18   androidx/compose/foundation/gestures/DefaultScrollableState
7b5f6282a7ab45b0    1 of   1   kotlinx/coroutines/internal/ListClosed
51854bbe597a788a    3 of  11   androidx/recyclerview/widget/SnapHelper$1
875a4189e2e17ffe    1 of   4   androidx/transition/Transition$1
8919365149282dae   10 of  45   kotlin/reflect/jvm/internal/CachesKt
47269ad333dad5fd    5 of   5   androidx/compose/ui/graphics/StrokeCap$Companion
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
cb444b6f5ae5c114    1 of   2   androidx/datastore/core/handlers/NoOpCorruptionHandler
250f6b54eaf53f4b    3 of   3   androidx/compose/runtime/DerivedSnapshotState$ResultRecord$Companion
060705e34de3f5e0   70 of 152   org/totschnig/myexpenses/model/DatabaseCurrencyContext
8357c9945c7ccd56    3 of  21   kotlin/random/Random$Default
b828566bcae1ff49    3 of   4   androidx/datastore/preferences/core/PreferenceDataStore
73035c1b34a96043    1 of   2   androidx/work/impl/WorkManagerImpl$Api24Impl
baac67eaedaf8b1d   10 of 275   androidx/collection/ScatterSet
2ff0cea4b40e2ead    2 of   5   org/acra/config/DialogConfigurationBuilder$special$$inlined$observable$1
65d471e87841178a   31 of  96   androidx/compose/ui/text/android/TextLayout_androidKt
10cc3b1b835ab375   66 of 189   androidx/collection/MutableIntObjectMap
4db8ef12c45d3d0b    2 of   5   org/totschnig/myexpenses/util/ui/MoreUiUtilsKt$setHintForA11yOnly$1
0e182d3becbad467    3 of   3   org/totschnig/myexpenses/fragment/OnboardingDataFragment$Companion
6d68248bc31ed102    5 of   5   org/totschnig/myexpenses/di/DataModule_ProvideSQLiteOpenHelperFactory
7321c78d67e1a8b2    2 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$Companion
59ecd340417717d9    8 of  12   org/totschnig/myexpenses/activity/BaseActivity$onCreate$4$1
c105d066c39c8ef6    4 of   4   androidx/compose/ui/text/font/FontFamilyResolverKt
a799be8661264434   19 of 135   androidx/compose/animation/core/Animatable
c962a63efac52997    1 of   3   com/google/android/material/snackbar/BaseTransientBottomBar$BaseCallback
9eecf54e794d0efe   13 of  27   androidx/arch/core/executor/DefaultTaskExecutor
5c2cd895bf7ae7d7    2 of   4   androidx/work/impl/Migration_6_7
a56a96caf20ffdb5   35 of 202   androidx/compose/runtime/composer/gapbuffer/changelist/ComposerChangeListWriter
3946f603551d8644    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$19
83c8e77e50cf4867    1 of   8   org/totschnig/myexpenses/fragment/OnboardingDataFragment$sam$androidx_lifecycle_Observer$0
f06675dd203e19a6    2 of   4   androidx/compose/ui/graphics/AndroidGraphicsContext$Companion
6c522787a1f47605   17 of 269   androidx/collection/SimpleArrayMap
8a84cc82033b3918    1 of  31   okhttp3/internal/platform/android/Android17SocketAdapter
2d9f26cc68ebdf95    7 of  11   androidx/core/app/CoreComponentFactory
f6cab7f985975889    5 of   8   kotlin/LazyKt__LazyJVMKt$WhenMappings
3c4ce4b866a7a267    3 of   3   androidx/compose/ui/platform/AndroidComposeView$contentCaptureManager$1
efa34849ae2835f7   44 of  44   kotlin/reflect/jvm/internal/impl/name/StandardClassIdsKt
a69f1225e098e814    1 of   1   androidx/fragment/app/FragmentManagerImpl
fe1bd2d16741b7bd    4 of  25   androidx/emoji2/text/SpannableBuilder$WatcherWrapper
00cac4a3b8f8e0a6    1 of  16   androidx/compose/runtime/composer/gapbuffer/changelist/Operation$ObjectParameter
0729869041373cb7    4 of  15   androidx/compose/ui/node/LayoutModifierNodeKt
b487a171667d2fb2    2 of   4   androidx/compose/ui/graphics/AndroidMatrixConversions_androidKt
f2d15f6d7ce3ed62   14 of  17   androidx/activity/EdgeToEdgeApi29
91bcab4e5d00dbb3    6 of   7   kotlinx/coroutines/internal/FastServiceLoaderKt
6f87d6d547e902fa    1 of   7   kotlin/jvm/internal/PropertyReference1Impl
afe42642340e01ed    3 of   5   androidx/compose/ui/text/platform/DefaultImpl$getFontLoadState$initCallback$1
4298ed4f18a7ab39    1 of   1   androidx/fragment/app/Fragment$OnPreAttachedListener
