[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/ReadYou-_0.16.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
1cd256c4e4a5149f   10 of  16   me/ash/reader/infrastructure/preference/InitialPagePreference$Companion
845abc6cf6399423    2 of   2   androidx/datastore/DataStoreFile
42fae98f7902a858    4 of  10   kotlinx/serialization/internal/BooleanSerializer
6590d8c5a02d6749    1 of   6   androidx/compose/animation/EnterExitTransitionKt$slideInHorizontally$2
af356adc8c999347    5 of   7   kotlinx/coroutines/UndispatchedMarker
f84c7253e0be9099    2 of   4   kotlin/InitializedLazyImpl
55c05b26802c94f6    1 of  14   androidx/compose/ui/Modifier$Element
32ad858a8381ce9b    1 of   5   kotlinx/coroutines/internal/Symbol
b541c15b53a91d8c    3 of   5   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$1
77352085ba7a57f5   10 of  43   androidx/compose/runtime/SnapshotStateKt__DerivedStateKt
d2c4015863220a81    1 of   2   androidx/room/TriggerBasedInvalidationTracker$stopTrackingTable$1
5531be0be3b452cc    1 of   3   androidx/profileinstaller/ProfileInstaller$1
0887b78fa18564ce    2 of   8   me/ash/reader/infrastructure/preference/FlowArticleListFeedIconPreferenceKt
591076da3f97aa1e   16 of 118   androidx/compose/foundation/layout/AspectRatioNode
50eea8d26b9829e0   11 of  39   androidx/compose/ui/text/font/TypefaceRequest
e54a95fb1bce5137    1 of  11   kotlinx/coroutines/EventLoopKt
2e3c966258c1dad7    1 of  17   org/jsoup/parser/TokeniserState$49
768e8a0532507492    2 of   2   kotlinx/coroutines/flow/FlowKt__DelayKt$debounceInternal$1$values$1$1$emit$1
afeb7cc04179681b   48 of 102   org/jsoup/nodes/Entities
a29d02ef2222f81a    7 of  52   androidx/room/util/MigrationUtil
56dbdd28231bb2a2    6 of  10   me/ash/reader/infrastructure/preference/ReadingTextFontSizePreference
49af0513c9201fd7    6 of  18   kotlin/text/MatcherMatchResult$groups$1
3a46590638eb01e7    6 of   9   androidx/compose/foundation/layout/Arrangement$Center$1
8c4620b55f20299e   15 of  46   androidx/concurrent/futures/CallbackToFutureAdapter$Completer
45478f162bc5bbda    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalResourceIdCache$1
28e685b836a721b7   15 of  20   androidx/compose/ui/layout/SubcomposeLayoutState
5eee1931457ff8f0   19 of  24   androidx/compose/runtime/CompositionLocalMapKt
8ef389b8e0cb3dd3    1 of   1   androidx/compose/runtime/PersistentCompositionLocalMap
f1a0a3f96d44254e    3 of   4   androidx/compose/ui/geometry/Rect$Companion
fc340a79ab2e8734    1 of  15   androidx/compose/ui/input/pointer/PointerKeyboardModifiers
f436e8692e5c085b    3 of  23   androidx/compose/ui/text/font/PlatformFontFamilyTypefaceAdapter
2d18ac1060f9fbab    5 of   8   androidx/lifecycle/ViewModelProvider$Factory
50d7136d784841ae    1 of   2   kotlinx/coroutines/internal/ThreadLocalKt
1ac853bbb34ca063   27 of  36   kotlinx/coroutines/flow/FlowKt__ChannelsKt
048e6ef790d7e0f3    7 of  21   androidx/compose/ui/platform/WindowRecomposerPolicy$createAndInstallWindowRecomposer$unsetJob$1
b2ee4e2030eed67e  145 of 266   androidx/room/TriggerBasedInvalidationTracker
39db70ec5bf5689c   24 of  44   kotlinx/coroutines/flow/FlowKt__DelayKt$debounceInternal$1
11134a24f27f5317    1 of   4   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsKt
d9cc8325378ef707    4 of  68   androidx/compose/ui/draw/PainterElement
4c7da2d87772e3b6    2 of   2   androidx/datastore/core/UnInitialized
f545fdce8ca31e4a    4 of  22   me/ash/reader/domain/model/feed/FeedWithArticle
1cdd387d0dfcd33f    2 of  10   androidx/core/text/HtmlCompat
b44f947381c39b96   23 of  39   okhttp3/internal/connection/Exchange$ResponseBodySource
b1bebdf64b63dd41    3 of   4   kotlin/jvm/internal/CallableReference$NoReceiver
a57826c55851e187    5 of  12   androidx/collection/IndexBasedArrayIterator
7c36237cf4c9d1ee   10 of  16   androidx/compose/material3/adaptive/DpWidthSizeClasses
8aa3c520c7f71206    6 of   8   androidx/compose/ui/node/LayoutNode$UsageByParent
c100fa304676a735    2 of   3   androidx/work/impl/WorkDatabase
a88a9cd6262b0804  277 of 1851   androidx/compose/material3/FloatingActionButtonKt
0d0288da7b01a4ac    2 of  15   coil/decode/BitmapFactoryDecoder$Factory
64c17e255dab5d3a    2 of   2   net/dankito/readability4j/extended/util/RegExUtilExtended$Companion
a39c1283d6965dfe    3 of   3   okhttp3/internal/connection/RealConnectionPool$cleanupTask$1
a62d03f949dd767e   18 of  29   androidx/compose/foundation/lazy/LazyListSemanticsKt
16f7af4fdf14fcd0   11 of  42   androidx/compose/material3/ComposableSingletons$ScaffoldKt
3f53ce9c9ae6d154    1 of  67   com/google/gson/internal/bind/TypeAdapters$28
1806273a1c681929    7 of  12   androidx/lifecycle/Lifecycle$Event$Companion$WhenMappings
9ced2bd0d82bb596    3 of 274   androidx/savedstate/SavedStateReader
4cabf1ef92aff56b    3 of  16   androidx/core/view/WindowInsetsCompat$Impl28
f62d6dc5e5f0e499  304 of 304   androidx/compose/material3/tokens/TypeScaleTokens
71dcde7520a03588    3 of   3   androidx/compose/foundation/lazy/LazyListState$remeasurementModifier$1
e0a38eb2a71b938e    1 of   6   kotlin/jvm/internal/PropertyReference2Impl
78097b9662c1bbdb   15 of  66   androidx/compose/ui/window/DialogProperties
c06eb2e3b701ff0a    1 of   3   androidx/compose/runtime/SnapshotLongStateKt
e9eab49db74d30b2    4 of  15   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapEntries
a00d7f9b653ca022    8 of  10   androidx/compose/ui/graphics/vector/PathNode
57ef8fb675447796    1 of   5   androidx/arch/core/executor/TaskExecutor
a9cc49cb093c93b0    1 of   2   me/ash/reader/ui/page/settings/accounts/AccountViewModel_HiltModules_BindsModule_Binds_LazyMapKey
ce800191c1153495    4 of   9   okio/ForwardingSource
ea095da195b9b882    1 of  19   com/google/gson/Gson$5
62de4734e52b7a55    2 of   2   me/ash/reader/domain/service/AccountService$isNoAccount$1
3526e22936cedb58    4 of   5   me/ash/reader/infrastructure/android/DaggerAndroidApp_HiltComponents_SingletonC$ActivityRetainedCImpl
5bfd1c03b17cec18    9 of  40   androidx/compose/ui/graphics/vector/PathNode$CurveTo
207f60d06efc34c8    4 of   8   androidx/compose/runtime/internal/PlatformOptimizedCancellationException
eab7db81c94ea2e4    2 of   2   me/ash/reader/infrastructure/preference/FeedsTopBarTonalElevationPreference$Level4
d4ec53c4a5dbf86f    1 of  38   androidx/compose/ui/node/NodeCoordinator$Companion$PointerInputSource$1
85d07b31e622625f   11 of 130   androidx/compose/animation/core/SpringEstimationKt
cd1df93860a42e1c   10 of  61   androidx/navigationevent/NavigationEventInput
738386829f01309e    3 of   3   kotlin/random/FallbackThreadLocalRandom
2dd7ade8fc5c26fc    4 of  21   androidx/compose/foundation/layout/WindowInsetsPaddingKt
ea3e4813524d0aff    4 of  11   androidx/compose/ui/semantics/Role$Companion
25197419c9b8e219    1 of   1   androidx/compose/ui/graphics/AndroidGraphicsContext_androidKt
a7dbda5bcda6ea84    1 of   9   okhttp3/internal/platform/android/ConscryptSocketAdapter$Companion$factory$1
0af572c3e897ea07    2 of   2   androidx/compose/material/ContentColorKt
a0f5555e1a3bd537    4 of   7   androidx/compose/ui/platform/TextToolbarStatus
6d0e20f0f516a24f    3 of  10   androidx/compose/ui/util/AndroidTrace_androidKt
730ed50beed6127d    2 of  48   androidx/collection/LongObjectMapKt
30db27391b10765d    2 of   7   androidx/lifecycle/compose/RememberLifecycleOwnerKt$rememberLifecycleOwner$lambda$1$0$$inlined$onDispose$1
bb9350d5b4ae455c    4 of  12   kotlin/collections/AbstractSet$Companion
1b36eb0040116a92    2 of   2   me/ash/reader/infrastructure/preference/FeedsFilterBarTonalElevationPreference$Level1
3f9b6c444c7ae513    5 of   5   kotlin/sequences/TakeWhileSequence
8ddb5ad02538e88b   19 of  26   androidx/room/ObservedTableVersions
6daf6338b9e7cdcd    3 of   7   androidx/work/impl/utils/SerialExecutorImpl$Task
4cc1a2910ff49b1a   21 of  30   coil/network/RealNetworkObserver
a17c860cf6818b4e    1 of   3   androidx/compose/ui/graphics/painter/Painter$drawLambda$1
1fbac0293230771c   17 of  32   okhttp3/Handshake$Companion
a94f68cd412e9a6d    3 of   4   me/ash/reader/infrastructure/di/OkHttpClientModuleKt$setupSsl$trustManager$2
06ebc781549eaf37   14 of  28   me/ash/reader/infrastructure/preference/FeedsFilterBarTonalElevationPreference$Companion
c760bd82deacde8a    2 of   2   androidx/work/impl/constraints/controllers/NetworkNotRoamingController$Companion
86f74d2548ecb9f9    1 of   2   androidx/room/TriggerBasedInvalidationTracker$checkInvalidatedTables$1
d1b7cc3393fe54bd    2 of   2   me/ash/reader/infrastructure/preference/ReadingFontsPreference$SansSerif
108c16d52ddf9141    2 of   2   me/ash/reader/infrastructure/preference/KeepArchivedPreference$For2Weeks
13c267900960e7fb    1 of   2   coil/intercept/EngineInterceptor$execute$1
dd79d583766f845f  144 of 516   com/rometools/modules/mediarss/io/MediaModuleParser
c58077d9c426ecb3    5 of  10   androidx/datastore/preferences/protobuf/MapFieldSchemas
55a4656c03e0c9e4    4 of   4   kotlin/collections/CollectionsKt___CollectionsKt$asSequence$$inlined$Sequence$1
10c15c9c51c9c759   35 of 162   okhttp3/internal/_HostnamesCommonKt
4d51bd57d2989853   12 of  35   androidx/compose/ui/text/style/LineHeightStyle$Trim
5b3cea15333158c8    3 of  11   androidx/compose/ui/node/LookaheadAlignmentLines
d614c724ca5141b1   46 of 107   coil/compose/AsyncImagePainterKt
61ebe39867fd1f5c    3 of   3   coil/compose/AsyncImagePainter$State
a6e90fb7747747fa  120 of 267   okio/ByteString
6ee3debb38a0322b   20 of  36   me/ash/reader/ui/component/base/RYExtensibleVisibilityKt
650afa3b30bcb55b    1 of   6   coil/transition/NoneTransition
a79ed9a38a79ee9d    2 of   2   androidx/navigationevent/NavigationEventTransitionState$Companion
9c10be40828dda04    2 of   8   me/ash/reader/infrastructure/preference/ReadingTitleUpperCasePreferenceKt
9ae076996fba3918   13 of  22   androidx/lifecycle/ReportFragment$LifecycleCallbacks
fb84cfa028e0861f    6 of  48   androidx/core/view/WindowInsetsCompat$Impl
73fafc046eca3be8  118 of 933   kotlin/text/StringsKt__StringsKt
e4dc2ad29e6c8abe    8 of  15   coil/compose/AsyncImagePainter$updateRequest$2$1$size$$inlined$mapNotNull$1$2
303139809f478c28   16 of  20   androidx/work/impl/WorkerWrapper$Builder
6f0305af6638d64b    1 of   9   com/google/gson/internal/bind/TypeAdapters$20
cf7bc02a77b5c23b    1 of   2   androidx/compose/ui/platform/SubcompositionKt
476d80dfdaf927a9    1 of   9   com/google/gson/internal/bind/TypeAdapters$4
bda2227589318c05    8 of  12   androidx/datastore/core/DataStoreImpl$data$1$1
c36992f5eb51002e   11 of  16   androidx/window/layout/WindowInfoTrackerImpl$windowLayoutInfo$1
66f9f0d0b7f59b39    2 of   2   okhttp3/internal/_NormalizeJvmKt
3edf0b4c239d2ceb    2 of   2   me/ash/reader/infrastructure/preference/ReadingSubheadUpperCasePreference$OFF
09994dc291694fd5    8 of  55   androidx/compose/ui/layout/MeasureScope
1f7bfeae472d9c10    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$1
96d838344e475a43   30 of 174   androidx/collection/MutableIntIntMap
fa6a0412feda7a4a   63 of 214   androidx/compose/runtime/changelist/Operations
4abab4e4bda23914   14 of  60   androidx/compose/material3/tokens/BaselineButtonTokens
a025529559219178   13 of  35   androidx/compose/animation/core/FloatTweenSpec
3e44d0a5a555315f    1 of   2   androidx/datastore/preferences/protobuf/WireFormat$FieldType$4
8c1d5337047c81b9    2 of   3   androidx/compose/ui/graphics/layer/GraphicsLayerImpl$Companion
cf6a51be1bb1bf95    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalContext$1
f93cdbb054f52c88    1 of   2   com/google/gson/FieldNamingPolicy$5
8543be8bf2ec53d5    3 of   3   androidx/compose/ui/graphics/SimpleGraphicsLayerModifier$measure$1
a71aa2c0b85d8775   23 of  49   androidx/datastore/preferences/protobuf/ManifestSchemaFactory
edd374a102fee17e   11 of  15   androidx/compose/material3/tokens/FabPrimaryContainerTokens
2b3ee492e2d4978b    4 of  10   kotlinx/serialization/internal/IntSerializer
1d8ce3ef77af3334   13 of  18   kotlinx/coroutines/CoroutineDispatcher
283fd5ceec7c6b74   57 of  90   net/dankito/readability4j/processor/Postprocessor
ec729291c3292736   21 of 173   androidx/compose/ui/geometry/RoundRectKt
47f98c088bc7dacb    5 of   8   androidx/lifecycle/compose/RememberLifecycleOwnerKt$rememberLifecycleOwner$2$1
4b6d23af61aef392   37 of 126   me/ash/reader/ui/theme/palette/core/ColorSpacesKt
7b5f30e1f17161cd   79 of 297   androidx/compose/foundation/text/modifiers/TextAnnotatedStringNode
e8e4a6c52fc55ae0    9 of  69   androidx/compose/animation/core/AnimationStateKt
ba99336797e0651b   41 of  86   okhttp3/HttpUrl$Builder
d4e427643e68d6ef    2 of  10   androidx/lifecycle/Lifecycle
bdc8460f9375d3b5    2 of   3   me/ash/reader/infrastructure/preference/NewVersionLogPreferenceKt
aafee021ba514b87    2 of  70   androidx/fragment/app/FragmentLayoutInflaterFactory
3860a6460b4b0e66  147 of 382   kotlinx/coroutines/CancellableContinuationImpl
7b2f312494e0c5e0    1 of   2   kotlinx/coroutines/flow/FlowKt__TransformKt$onEach$$inlined$unsafeTransform$1$2$1
62370a0290f683c8    2 of   6   androidx/compose/animation/LayoutModifierNodeWithPassThroughIntrinsics
c72107502ed615b7    2 of   8   me/ash/reader/infrastructure/preference/ReadingSubheadBoldPreferenceKt
319ee0400628cce6    6 of   8   okhttp3/internal/connection/RouteSelector$Selection
98cfe69dac8109c1    6 of   8   coil/size/Precision
a94eb161ad8d6eb1    2 of   6   kotlin/jvm/internal/FunctionReferenceImpl
22f7d736058d6b58   15 of  71   okio/FileMetadata
160cf5ce94818c56    3 of   4   androidx/compose/ui/text/style/TextMotion$Companion
c01c0fbf26371282   21 of 152   androidx/datastore/preferences/PreferencesProto$Value
9f4cadff226a6bce   70 of 185   androidx/compose/foundation/ImageKt
c1f4391eee420db1    2 of  19   androidx/compose/ui/graphics/GraphicsLayerScopeKt
87e5992a26530385   10 of  27   androidx/compose/ui/text/style/LineHeightStyle$Mode
7356bb3202dd71a7    2 of  16   kotlinx/coroutines/sync/SemaphoreSegment
229555d2ee1c6245   13 of  18   androidx/lifecycle/ViewModelProvider$Companion
ac0aad07940a6e19    1 of   2   androidx/compose/runtime/Composer$Companion$Empty$1
f3bfeff27c7f1b2d    2 of   2   androidx/compose/ui/graphics/layer/GraphicsLayer$Companion
8effdf3d98a73245   38 of  42   androidx/savedstate/serialization/SavedStateCodecUtils_androidKt
3574bf2469e61893    6 of  16   me/ash/reader/infrastructure/android/NotificationHelper
84db9b70706314ed    4 of   9   androidx/appcompat/app/AppCompatDelegateImpl$3
8026361bbc6c3177   11 of  44   androidx/appcompat/widget/ViewStubCompat
76210e31f244f173    1 of   2   androidx/datastore/core/DataStoreImpl$readDataAndUpdateCache$1
a247e9907b498bb6    2 of  15   androidx/work/impl/Migration_16_17
2c9637b7cea86ea2    4 of   4   androidx/work/NoOpInputMergerFactory
e032ff3135c851e7    1 of   1   kotlinx/coroutines/internal/ListClosed
54a96b1b1f427bdc    8 of  27   androidx/datastore/preferences/protobuf/CodedOutputStream$AbstractBufferedEncoder
3f08668587ba251b   24 of  62   androidx/compose/animation/TransitionData
0aa23bae12a79884  493 of 1391   androidx/work/impl/model/WorkSpecDao_Impl
2ec3ab99ce08f062    8 of  11   okhttp3/internal/connection/FastFallbackExchangeFinder$launchTcpConnect$1
6480bd019637d482   17 of  36   kotlin/ranges/ClosedDoubleRange
adc87bdb720a9f2c    4 of   5   androidx/datastore/preferences/core/Actual_jvmKt
f31d19aa2d937c11    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Ciecat02$1
433edc6489066d6a    3 of   5   androidx/compose/ui/graphics/AndroidGraphicsContext$2
0fcf1d1eb06f1988    8 of   8   org/jsoup/select/Collector$Accumulator
fd08c1d345d6423a    6 of  10   androidx/compose/runtime/internal/IntRef
5cd25e901aa303db    2 of  10   androidx/compose/runtime/tooling/CompositionErrorContextImpl
3bca0293f618f47e   39 of  62   androidx/compose/runtime/snapshots/TransparentObserverMutableSnapshot
edf47472dfa91d6d    2 of   2   kotlin/UNINITIALIZED_VALUE
50a86c3a8d0d8add  103 of 229   me/ash/reader/ui/component/base/RYScaffoldKt
5ce90302bb63bfcb    2 of   2   me/ash/reader/infrastructure/preference/ReadingFontsPreference$System
9bc7d189813e1034    9 of  14   androidx/compose/material3/MotionSchemeKt
3e5418ce3ed5430a    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalGraphicsContext$1
4908db8d027eabb2    1 of   1   androidx/compose/runtime/SnapshotFloatState_androidKt
2185b6a556cb5aa1    2 of   4   androidx/compose/runtime/DisposableEffectScope
eb0f80f1a55d15e8   76 of 478   androidx/compose/ui/node/TraversableNodeKt
ba09a7c8104cf6c0    2 of  13   androidx/compose/runtime/saveable/SaveableStateRegistryImpl$registerProvider$3
94ee71f4bff641b6   42 of  72   androidx/room/RoomConnectionManager
ab697321aa548946    9 of  15   androidx/compose/ui/text/font/FontFamily
76651ec2763605ca   18 of  32   androidx/room/RoomDatabase$MigrationContainer
41405a099796b784    1 of   1   androidx/navigation3/runtime/NavEntryKt
974990d6a9a3d567    8 of  47   androidx/compose/ui/layout/ScaleFactorKt
04af5332c7ceab0d   11 of 199   kotlin/io/FilesKt__FileReadWriteKt
62ee90010469ede6    1 of   9   org/jsoup/parser/TokeniserState$17
d42032e70783ba26   15 of  37   org/slf4j/helpers/Reporter
aa0248a1377faeba   18 of  40   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapBaseIterator
9c390af7904cdde4    7 of  36   androidx/lifecycle/ViewModelProvider$AndroidViewModelFactory
1cbc359d3aef68a4    4 of   4   androidx/work/impl/model/WorkName
f7265955803d5520    9 of  13   androidx/datastore/preferences/protobuf/GeneratedMessageInfoFactory
b428ed4efb4b795d    6 of  35   androidx/work/ListenableWorker
7c40427d0b70ce3f    4 of   4   androidx/work/impl/utils/CancelWorkRunnable$forName$1
568a3732511e6bd4    1 of   2   org/jsoup/parser/TokeniserState$6
d571d2c790232ce6    8 of  12   me/ash/reader/infrastructure/preference/ReadingAutoHideToolbarPreference$Companion
576b35e2bdc7243b    2 of   2   me/ash/reader/infrastructure/preference/FlowFilterBarTonalElevationPreference$Level0
7c8bc83b2c7283bb   31 of  78   androidx/compose/runtime/changelist/OperationKt
a918f4b3cc484a9e    1 of  31   com/google/gson/internal/bind/DateTypeAdapter
4701b4f8c8ea206d   16 of  29   org/jdom2/AttributeType
bd8113c53cca69f1   15 of 183   kotlinx/coroutines/sync/SemaphoreAndMutexImpl
85ea6dbe3b1d4836    6 of   8   androidx/work/ExistingPeriodicWorkPolicy
24f8c951b0c966e1    5 of   8   com/google/gson/internal/sql/SqlTypesSupport
ca9075040ef24ae4    2 of  11   androidx/compose/ui/input/pointer/AndroidPointerIconType
57668458501f18a3    8 of  60   androidx/compose/ui/text/font/FontListFontFamily
172d17236f3df4b0   17 of  34   androidx/work/impl/utils/PackageManagerHelper
26fbfd3c24b204f6    1 of   1   androidx/compose/ui/contentcapture/ContentCaptureManager
2c07bfd8ee48a614    7 of  22   org/jsoup/parser/HtmlTreeBuilderState$2
56232bab96587059    1 of  26   com/google/gson/internal/bind/TypeAdapters$2
d954656fb8ce3f7f    4 of   5   kotlinx/coroutines/ChildHandleNode
f0232e68f6ed3328    4 of   6   com/caverock/androidsvg/SVG$Style$RenderQuality
2635419b0a3d961d   12 of 213   androidx/compose/ui/geometry/RoundRect
659c6651e773ff31   14 of  47   androidx/window/core/layout/WindowSizeClass
ac3b2b824bc9f7e0    1 of  11   androidx/compose/runtime/snapshots/SnapshotStateList$Companion$CREATOR$1
c2ed10e4f478bde0  179 of 508   androidx/compose/ui/graphics/layer/GraphicsLayer
f0f341d16b98612f    2 of   2   androidx/compose/ui/draganddrop/DragAndDropNode$Companion$DragAndDropTraversableKey
9cad8ff143a48b61    2 of  22   me/ash/reader/infrastructure/db/MIGRATION_2_3
e165f3343aa6936e    2 of   7   androidx/compose/ui/node/LookaheadCapablePlaceable$Companion$onCommitAffectingRuler$1
ef1ab8f91e4c7236    1 of   3   androidx/compose/ui/platform/AndroidTextToolbar$textActionModeCallback$1
08d2d7140cdf6882    2 of   3   coil/request/NullRequestData
cd301c2bb1c89b4c    6 of   6   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/TrieNodeEntriesIterator
429a075353a7edcf    2 of  48   androidx/collection/IntIntMapKt
d09c013c32ab38a9   13 of  42   me/ash/reader/domain/model/general/Filter
81b79d6e903c1741   10 of 182   androidx/compose/ui/geometry/Rect
00a306112b9cf689   12 of  17   androidx/room/util/SQLiteConnectionUtil
d86ac3e230cb90eb    9 of  79   androidx/tracing/Trace
946bda4b1b758eff   11 of  11   androidx/compose/ui/platform/CalculateMatrixToWindowApi29
a8cf9f6c72f61ef8    4 of   4   androidx/datastore/preferences/core/PreferenceDataStore
974bddbf332b2271    6 of   9   androidx/compose/ui/input/InputModeManagerImpl
b5c3bc6eab58195a   65 of 121   androidx/work/impl/WorkDatabase_Impl
a68ca18856dd2a69    8 of  94   androidx/datastore/preferences/protobuf/AbstractMessageLite$Builder
c29f5f79b6631036   29 of  39   me/ash/reader/ui/theme/ShapesKt
6ca646c518ce0919    3 of   3   kotlinx/serialization/internal/ArrayListClassDesc
1dc1ed5561e9eac8   14 of  45   androidx/compose/ui/unit/IntOffsetKt
fc9a24a921c2a246    3 of   3   androidx/compose/ui/graphics/AndroidGraphicsContext$UniqueDrawingIdApi29
99286ca2aab72484    3 of   6   androidx/compose/ui/node/LayoutNodeAlignmentLines
ff2c072e2ace6977    7 of   7   androidx/compose/runtime/GroupInfo
3f27fa0a5ed4c045    3 of  10   androidx/compose/ui/autofill/AutofillCallback
0dc0efcdc9d6f066    6 of  14   androidx/compose/foundation/layout/UnionInsets
d3a67d6e7d95089c    2 of   2   coil/EventListener$Companion
70d64726f61d7a28    3 of   7   org/jsoup/nodes/Attributes$1
590c334d1ab06b37   37 of 143   androidx/compose/ui/graphics/AndroidCanvas
8e5506e23334c045    1 of   2   androidx/compose/ui/text/font/Font
fff26ad9145f9abc    2 of   3   me/ash/reader/infrastructure/preference/SortUnreadItemsPreferenceKt
050024df7d19070f    2 of   2   me/ash/reader/domain/service/LocalRssService$syncFeed$1
dd252184748ef3e6    5 of  14   com/rometools/rome/io/SyndFeedInput
cda52bba62a45f70    2 of   2   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback$Companion
daa8d4e46ee31b7e    1 of   6   androidx/compose/animation/EnterExitTransitionKt$expandVertically$2
39c37c9644321ab5    4 of   4   com/google/gson/internal/bind/ObjectTypeAdapter$1
f6a7938edb2685dd    4 of  93   androidx/compose/ui/text/ParagraphInfo
d02a6761e1226db0   61 of 302   androidx/concurrent/futures/AbstractResolvableFuture
1ea02f91287b8290    3 of   3   kotlinx/coroutines/selects/OnTimeout$register$$inlined$Runnable$1
83069d0bc9b7cc61    1 of   2   me/ash/reader/ui/page/settings/tips/UpdateViewModel_HiltModules$KeyModule
f8145c921802c75f    4 of   7   org/slf4j/helpers/Reporter$Level
042cbe5cc50d449e    6 of  30   androidx/compose/ui/graphics/ImageBitmapKt
cb95049d49435dae   10 of  95   androidx/core/graphics/TypefaceCompat
b3e9b860b342a32e    2 of   3   kotlinx/coroutines/flow/internal/ChildCancelledException
a278510037875f19    4 of   4   androidx/sqlite/db/SupportSQLiteCompat$Api21Impl
f95bf05a2c575ebc    1 of   2   me/ash/reader/ui/page/adaptive/ArticleListReaderViewModel_HiltModules$KeyModule
60bb78dd109ef312    2 of   6   androidx/compose/foundation/lazy/layout/LazyLayoutKt$LazyLayout$lambda$1$2$0$$inlined$onDispose$1
49a7d4d51f4559db    2 of   3   androidx/activity/ActivityFlags
bc04434f0ea72a03    1 of   2   androidx/datastore/core/DataStoreImpl$readAndInitOrPropagateAndThrowFailure$1
9c1246b2ce3ccf73    5 of  40   androidx/compose/foundation/layout/WindowInsetsKt
0a742cc246029b44    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory26
a1246e3d45c7f12d    8 of  10   androidx/compose/runtime/Anchor
0457aace9a7d2f10  919 of 1754   androidx/compose/runtime/ComposerImpl
a22c778a5c327260   55 of 156   androidx/compose/foundation/lazy/LazyListMeasuredItem
7416d8c1b1060625    6 of   6   androidx/compose/animation/EnterExitTransitionModifierNode$measure$2
cf7504484b5a3b90   81 of 332   androidx/compose/runtime/snapshots/SnapshotIdSet
facf599e404678ed    1 of   1   androidx/compose/ui/node/ParentDataModifierNodeKt
048c0886544ac3bd    1 of  14   com/google/gson/Gson$2
05c28406ffb5058c    3 of   3   androidx/compose/ui/platform/ViewCompositionStrategy$Companion
9880f70e59f12d82   30 of  95   androidx/compose/ui/node/AlignmentLines
6c7c7d715b703182    4 of   4   me/ash/reader/ui/theme/palette/colorspace/rgb/transferfunction/GammaTransferFunction$Companion
d3f27fa13be48bb6    7 of  18   com/rometools/rome/feed/synd/SyndLinkImpl
c8ad0fceb3b2c8d5    1 of   3   coil/map/ByteArrayMapper
80a5ea28923884b1   62 of  90   androidx/compose/ui/platform/WindowRecomposer_androidKt
59f29cd8dcfa25d6    1 of   2   com/caverock/androidsvg/SVG$GraphicsElement
cdbbe1c419b749cf    2 of   2   androidx/compose/animation/ExitTransitionImpl
4e7d7faa556698b6    3 of   3   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$onStateChanged$1$1$1$1
8dda061fb242658e    3 of   4   androidx/compose/ui/graphics/RectangleShapeKt$RectangleShape$1
721250e7984f06b7    7 of  22   com/rometools/rome/feed/WireFeed
2cd4ec95bed6e298    1 of  27   androidx/activity/result/contract/ActivityResultContracts$RequestPermission
21dc3d228b4bcba5    9 of  23   androidx/compose/ui/node/LayoutModifierNodeCoordinator$LookaheadDelegateForLayoutModifierNode
9eecf54e794d0efe   14 of  27   androidx/arch/core/executor/DefaultTaskExecutor
dbb3ac9da0f68bcc    4 of   9   androidx/compose/runtime/changelist/Operation$AdvanceSlotsBy
f75b975277d62bcb   52 of 151   okhttp3/internal/http2/Http2Writer
1eed7dd560e1dfcc    4 of   4   kotlinx/coroutines/flow/internal/SafeCollectorKt$emitFun$1
51cb7cdf2f777e76    2 of   2   me/ash/reader/infrastructure/preference/FlowArticleListImagePreference$ON
a69cd2162874c0e9   29 of  40   androidx/compose/ui/text/font/FontVariation$Settings
08f3e1fcd230c727   60 of 122   androidx/work/impl/background/greedy/GreedyScheduler
830416834227ebb9   56 of 134   kotlinx/coroutines/internal/ThreadSafeHeap
086486e9cec25c56    3 of   3   coil/compose/AsyncImagePainter$onRemembered$1$1
0593b57675d1792e    9 of  34   androidx/compose/foundation/lazy/layout/LazyLayoutScrollDeltaBetweenPasses
475588c54c2fdfa3    4 of   9   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/BufferIterator
cba286edb38082ef   18 of  29   me/ash/reader/infrastructure/preference/SyncBlockListPreference
def6fab7f00a886a    8 of   9   androidx/compose/ui/graphics/colorspace/ConnectorKt
