[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Breezy-Weather-_v5.2.8-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
98c54bf6b10f1f54   14 of  60   androidx/core/os/LocaleListCompat
eac44e20686d886b   10 of  13   kotlin/time/DurationUnit
7b2189338a41059c    1 of   5   androidx/hilt/work/WorkerFactoryModule_ProvideFactoryFactory
e5467dd3ae31217b    6 of   9   androidx/compose/foundation/layout/Arrangement$Center$1
7e4252156564a8c7    3 of  17   androidx/activity/result/ActivityResultRegistry$register$3
9af0116c84d79709    7 of  12   androidx/compose/runtime/LaunchedEffectImpl
dcccdf14b34bad76    4 of   4   org/breezyweather/common/basic/insets/FitBothSideBarHelper$Companion
8d2a19d5a6bb8921   15 of  26   androidx/lifecycle/Lifecycle$Event$Companion
53333b291d4556f5   24 of  46   kotlinx/coroutines/BuildersKt__Builders_commonKt
9a6acc59e918d222   14 of  48   androidx/compose/ui/text/style/LineHeightStyle$Alignment
108b9e469c47f632    4 of   6   androidx/compose/ui/text/style/LineHeightStyle$Trim$Companion
f6ee833bd3de2c98    2 of   2   okhttp3/Dns
d7e00f4a48d52b2f    4 of  68   androidx/compose/ui/draw/PainterElement
2c4664183dea56fd    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$4
2da38ce1751c2411   13 of 139   androidx/compose/ui/geometry/Rect
56d155399e65e222    3 of   3   androidx/compose/ui/node/NodeCoordinator$drawBlock$1$1
e473eefe4c09787f   15 of  28   org/breezyweather/main/fragments/HomeFragment$initView$7$1$1
35ce72c54d1b8506    7 of  37   okhttp3/MediaType
449692c8f70a86dd   11 of  19   androidx/compose/ui/focus/FocusTransactionsKt$WhenMappings
ac25cee76377f1dc   19 of  55   androidx/compose/runtime/CompositionLocalKt
158a58bb5baffa09   24 of  39   androidx/compose/ui/draw/CacheDrawModifierNodeImpl
55c0b54f71589e86    4 of  37   androidx/room/InvalidationTracker$ObservedTableTracker
6968dbe6fd983e38    2 of   2   kotlinx/coroutines/flow/SharedFlowImpl$collect$1
2b4cb786f9da0b7d    2 of   8   org/breezyweather/main/widgets/TextRelativeClock$mTicker$1
959d76edaa35c7d3    2 of  17   kotlin/internal/PlatformImplementations
86cf9e1c23f07849    1 of   1   androidx/arch/core/internal/SafeIterableMap$SupportRemove
0a2abf471ff85a62    1 of   8   com/google/android/material/shape/MaterialShapeDrawable$MaterialShapeDrawableState
40cd44e67b55b2b4    1 of 101   androidx/core/math/MathUtils
9dc1e1cda7edb50b   65 of 155   androidx/compose/foundation/layout/BoxKt
19d12fb2c55526b6    2 of 270   androidx/compose/runtime/external/kotlinx/collections/immutable/ExtensionsKt
7d35bc8088d38eb7    2 of   8   androidx/compose/ui/text/SaversKt$AnnotatedStringSaver$1
0659216e3c9702d0    4 of   4   androidx/compose/animation/core/VectorConvertersKt$FloatToVector$2
d4da2a295c6bc332    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$15
eaf651b07a0af03c    2 of   5   androidx/compose/runtime/SnapshotMutableFloatStateImpl$FloatStateStateRecord
94db87c20d9ddd24   35 of 165   androidx/compose/runtime/collection/ScopeMap
6dc7b8ee7c69c0aa   21 of 101   kotlinx/coroutines/intrinsics/UndispatchedKt
af24f28b13828b1c   12 of  20   androidx/compose/ui/text/intl/AndroidLocaleDelegateAPI24
47d732a38afe2957    6 of   6   breezyweather/data/Database$Companion
b8a29d0c956ba3b1    9 of   9   org/breezyweather/common/di/DbModule$provideSqlDriver$1
ef49bb3965af94db    3 of  17   androidx/compose/ui/res/ImageVectorCache
fc1089766fb17479    2 of   4   androidx/compose/ui/layout/NoOpSubcomposeSlotReusePolicy
6da305b837a76b65    3 of   3   kotlinx/coroutines/GlobalScope
e0c08e8a460e621b    8 of  15   io/requery/android/database/sqlite/SQLiteQuery
8a9ed5eee9b89306    4 of  14   androidx/compose/runtime/OpaqueKey
4a53213c4a8bc49f    4 of   7   androidx/compose/ui/node/LayoutModifierNodeKt
df7abd59e3d2eaa9    1 of   1   kotlinx/coroutines/flow/SharingConfig
00a5f6292c2b4d50    2 of   2   androidx/compose/ui/layout/HorizontalAlignmentLine
7b204e4edf530052    2 of   9   com/google/android/material/shape/ShapePath$LineShadowOperation
9d0186db33741239    2 of   2   org/breezyweather/sources/nws/NwsService$Companion
8f926a8ae7151ad6    4 of   7   androidx/compose/ui/text/platform/EmojiCompatStatus
82282b9b025e62ca   55 of 382   androidx/compose/runtime/collection/MutableVector
7ff165f465b4d979    1 of  35   com/google/android/material/appbar/AppBarLayout$BaseBehavior$2
1cf94a90f3b6e2b3   10 of  16   org/breezyweather/DaggerBreezyWeather_HiltComponents_SingletonC$Builder
af62e6978e35d30f    4 of   6   androidx/concurrent/futures/AbstractResolvableFuture$SafeAtomicHelper
da244f70f5c50a56   21 of  33   androidx/compose/ui/platform/Wrapper_androidKt
e01a37a6825ee19a   29 of  71   androidx/coordinatorlayout/widget/DirectedAcyclicGraph
b8aea92cf39d9da7   34 of  34   org/breezyweather/theme/compose/BreezyWeatherDayNightColors
fb76f80fd249f2de   55 of 113   androidx/compose/ui/text/ParagraphStyleKt
35ba917c818e6eac   12 of  14   androidx/lifecycle/ViewModelStore
2e909588650b3b52    2 of   8   org/breezyweather/BreezyWeather$sam$androidx_lifecycle_Observer$0
9dbc7a711191ccc5    3 of  22   androidx/compose/ui/text/input/KeyboardType$Companion
435745cea711595a    2 of   4   androidx/compose/animation/core/VectorConvertersKt$RectToVector$1
7fc358fc3d85544d   17 of  27   androidx/compose/foundation/FocusedBoundsNode
2acb1dc9abc28284    1 of   3   androidx/compose/ui/graphics/colorspace/Rgb$eotf$1
172c83b49e6e37e8   14 of  27   androidx/compose/ui/unit/TextUnitType
73f47e162308e24d   43 of  91   org/breezyweather/theme/compose/ThemeKt
985a00c1cbdad614   32 of 103   androidx/compose/runtime/Recomposer$runRecomposeAndApplyChanges$2
ae5817e32f81557e   66 of 379   androidx/compose/runtime/snapshots/MutableSnapshot
42dde7b9ab257bb0    3 of   3   androidx/compose/ui/unit/IntSize$Companion
4d333ef59a007763    4 of   4   androidx/compose/ui/modifier/ModifierLocal
5a91c87b229b1cf7    1 of   3   androidx/compose/ui/layout/ContentScale$Companion$FillHeight$1
9e344f65601411a0    3 of   4   com/google/android/material/shape/ShapePath$ShadowCompatOperation
ea4a7e62a4645c4f    7 of  40   androidx/compose/foundation/ClickableElement
4be5372a83d532e3    2 of   2   androidx/compose/ui/draganddrop/DragAndDropNode$Companion$DragAndDropTraversableKey
d00aad7c79efa69d   30 of 117   androidx/compose/ui/modifier/ModifierLocalManager
9b5194b6bd772d75   14 of  30   com/google/android/material/appbar/AppBarLayout$LayoutParams
20ce5ba14603d09b    2 of   2   org/breezyweather/sources/pirateweather/PirateWeatherService$Companion
a3e740b5df7d1df6   13 of  38   org/breezyweather/main/widgets/TextRelativeClock
15ce2021a55cf69f   16 of  38   androidx/compose/ui/input/pointer/PointerEventType
61d2633ccc92ff8e    1 of  10   androidx/work/impl/model/WorkProgressDao_Impl$1
4e974591f2267a2f    1 of  19   androidx/compose/runtime/Composer
c4cc307d365c1072   22 of  55   breezyweather/data/AndroidDatabaseHandler
11b61902d653eed7    2 of   2   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback$Companion
1319d245649d8ce9    9 of  19   androidx/compose/material3/tokens/TopAppBarSmallTokens
bc3fdbbbf01462f0    5 of   8   androidx/appcompat/app/AppCompatDelegateImpl$2
fdb92abf8cec4e92    1 of  10   androidx/compose/ui/focus/TwoDimensionalFocusSearchKt$generateAndSearchChildren$1
e61e3c67adf9d6f5    6 of  13   androidx/core/content/res/ResourcesCompat$ColorStateListCacheKey
5eb6932581877dd7   12 of  49   androidx/work/impl/model/WorkProgressDao_Impl
9a2e9acf33676f84    2 of   6   org/breezyweather/main/fragments/MainModuleFragment
1baf91ce16e63dea    5 of  12   androidx/compose/runtime/changelist/Operation$AdvanceSlotsBy
c2767b1032b7a5d2    4 of  11   kotlinx/coroutines/DefaultExecutorKt
09d9eed152e6cd96    2 of   2   kotlin/coroutines/ContinuationInterceptor$Key
753e7524ebc59e85    1 of  10   kotlin/jvm/internal/MutablePropertyReference1
105ef157b599ca08    1 of   2   androidx/compose/ui/input/key/KeyInputModifierKt
988dacce74dd32e1   12 of  47   androidx/compose/ui/geometry/MutableRect
4a0a4462d4492d2a    8 of 119   androidx/recyclerview/widget/ChildHelper
234d22afd580e66b    7 of   9   androidx/compose/runtime/snapshots/SnapshotStateObserver$readObserver$1
254774ab0118efd2   16 of  34   androidx/compose/material3/AppBarKt$TopAppBarLayout$2$1$1
729eafca40701b21    4 of  73   androidx/work/impl/background/systemjob/SystemJobInfoConverter
78b49147127766ef    1 of  33   kotlinx/coroutines/flow/FlowKt__EmittersKt
8c8fbea576bfcb32    1 of   5   androidx/compose/ui/focus/FocusTransactionsKt$requestFocus$1
317631d6099a4377    1 of   1   breezyweather/data/Database
73132d3bd794aafe    3 of   3   io/requery/android/database/sqlite/RequerySQLiteOpenHelperFactory
63dad6dbb569a8c2   17 of  25   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$1$1$bodyContentPlaceables$1
c94c169e084c395c    3 of   3   app/cash/sqldelight/driver/android/AndroidSqliteDriver$executeQuery$1
4c5c2d6a0588d8d8    2 of  18   androidx/compose/foundation/shape/PercentCornerSize
0bbe27d1629cda97    2 of   4   androidx/compose/ui/text/SaversKt$BaselineShiftSaver$1
1c04a4f4dd90013d   17 of  20   androidx/arch/core/internal/SafeIterableMap$IteratorWithAdditions
6e62a893e4906b13   81 of 144   androidx/compose/ui/input/pointer/MotionEventAdapter
bf781a592800b696    2 of  19   androidx/compose/ui/text/SaversKt$LocaleListSaver$2
fd6476f485cd9b08    9 of   9   androidx/compose/foundation/layout/RowMeasurePolicy$placeHelper$1$1
5c69629c4ef9ec12   25 of  62   androidx/compose/ui/node/DepthSortedSetsForDifferentPasses
4e0fa040313e1ef2    4 of   7   androidx/compose/ui/graphics/ImageBitmapConfig$Companion
aa85a555d2951b39    4 of  31   androidx/recyclerview/widget/RecyclerView$State
2e943121e04f7912    6 of   9   androidx/compose/ui/input/pointer/PointerEventType$Companion
9f65e31c01f3ee66   15 of  36   androidx/swiperefreshlayout/widget/CircleImageView
9ed1b0e14645ac41   31 of 154   androidx/work/impl/WorkDatabase_Impl$1
3cdc1f2fc156bb18    4 of  57   androidx/compose/ui/unit/DpOffset
40ebec8bedc52ec2    2 of   3   androidx/compose/ui/text/PlatformParagraphStyle$Companion
4e835ebe595cd7c0   86 of 202   androidx/compose/runtime/RecomposeScopeImpl
d0aef54768b1d82b    2 of  14   kotlin/jvm/internal/FloatCompanionObject
9a2044c0e5edc925    2 of  11   kotlinx/coroutines/internal/LockFreeLinkedListHead
2d5c2b0547536439    3 of   3   androidx/emoji2/text/EmojiCompatInitializer$1
ccc3188e4cb2d784    9 of  16   kotlinx/coroutines/flow/internal/ChannelFlowTransformLatest
80c7fff4066c5eab    3 of   3   androidx/compose/ui/focus/FocusTargetNode$invalidateFocus$1
fce3cd254e4ac896    2 of  24   androidx/compose/ui/text/SaversKt$ShadowSaver$2
681eb670fe960272  523 of 1287   androidx/compose/ui/platform/AndroidComposeView
945715e0549dc3b6    1 of  16   androidx/compose/runtime/changelist/Operation$ObjectParameter
615d6c4669ec2881   46 of  74   androidx/compose/ui/graphics/vector/VectorComponent
b1f3f14063fe43a4   10 of  39   androidx/compose/ui/res/PrimitiveResources_androidKt
45e3ce7b38b9c1f7    6 of   6   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$layoutChildrenBlock$1$2
f0675057c5b1940d    8 of  12   androidx/compose/ui/layout/LayoutNodeSubcompositionsState$Scope$layout$1
fd0ebfabafc2ab9c   12 of 128   org/breezyweather/main/adapters/main/MainAdapter
4bbb39a90f40a4b9   10 of  26   com/google/android/material/theme/overlay/MaterialThemeOverlay
d13c103f626a009e   14 of  15   androidx/compose/material3/tokens/ShapeKeyTokens
822e770203e1403f   17 of  26   androidx/compose/foundation/text/modifiers/LayoutUtilsKt
74e87e4d065143ac    3 of   5   com/google/android/material/shape/EdgeTreatment
1c2d1c6b9c1a7c0f   41 of  76   androidx/compose/foundation/layout/PaddingKt
39b486b4768b6195    6 of  13   androidx/compose/material3/MinimumInteractiveModifier
188a47986257aa59   11 of  22   androidx/compose/ui/node/MutableVectorWithMutationTracking
1c550819e770bb8e   41 of 110   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$OpenHelper
fa589bccb205127a    6 of  10   androidx/compose/ui/geometry/CornerRadiusKt
024951ee31949c36    1 of   1   org/breezyweather/BreezyWeather_HiltComponents$ViewModelC
79595cf1f1f6bf8c    5 of   5   androidx/activity/result/ActivityResultRegistry$generateRandomNumber$1
a61b4ee6739a86b5   11 of  26   androidx/compose/ui/platform/WindowRecomposer_androidKt$getAnimationScaleFlowFor$1$1$1
0a5e9c461eca27c2    4 of   4   androidx/compose/animation/core/VectorConvertersKt$DpToVector$1
d7a17fa9dbc1ac06    5 of   6   androidx/lifecycle/ProcessLifecycleOwner$Companion
a07409d2aa6abb91    7 of 125   kotlinx/coroutines/DefaultExecutor
c7f3cb7371892a5c   65 of 213   androidx/room/InvalidationTracker
283f9017e6a093e5   44 of  96   androidx/compose/ui/unit/Constraints
dbaccaf27905ef23    2 of   5   androidx/compose/ui/semantics/SemanticsProperties$IsDialog$1
37ab33ec2f5231ac    7 of  16   androidx/compose/ui/layout/ContentScaleKt
12278991a2e60e91    5 of  39   org/breezyweather/main/adapters/LocationAdapterAnimWrapper
32644374cd50045f  404 of 1316   androidx/fragment/app/FragmentManager
2017e68d7d9f37e9   14 of  25   androidx/compose/ui/platform/WindowRecomposer_androidKt$createLifecycleAwareWindowRecomposer$2$onStateChanged$1
9803089e83594f14    6 of   7   androidx/compose/ui/text/style/LineBreak$Strictness$Companion
1ce0f2dedd2a8680    4 of  38   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableList/AbstractPersistentList
bed146b4ab541f25    2 of   9   androidx/compose/foundation/layout/Arrangement$SpaceEvenly$1
91e24d2cec592915    1 of   6   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton$1
e9b485e50e5c8ca8    6 of  24   androidx/compose/ui/geometry/RectKt
d8bb055d6b82bc7b    1 of   1   io/requery/android/database/sqlite/SQLiteConnection$PreparedStatement
c0876a0c140fc6f7    2 of  16   dagger/hilt/android/internal/lifecycle/RetainedLifecycleImpl
068345f82a16d04f    1 of   5   dagger/hilt/android/internal/lifecycle/DefaultViewModelFactories_InternalFactoryFactory_Factory
4965dbe2eeff452e   12 of  19   androidx/compose/material3/DelegatingThemeAwareRippleNode
3bc5381cd453d845    1 of  14   androidx/appcompat/widget/ActionMenuPresenter$PopupPresenterCallback
a3e2307d4c485819    2 of   4   retrofit2/converter/kotlinx/serialization/Serializer
39b667b8c55bda23    5 of 228   androidx/compose/ui/text/caches/SimpleArrayMap
819020028b56343e    2 of  11   androidx/compose/ui/node/ModifierNodeElement
fd9040aad75b6014    2 of   4   androidx/compose/ui/node/BackwardsCompatNodeKt$onDrawCacheReadsChanged$1
65e72442136540c3   13 of  24   androidx/compose/ui/graphics/vector/PathBuilder
3f8812245d950edb   13 of  48   androidx/compose/ui/text/input/KeyboardType
3274eb6fa689b08b    2 of   8   androidx/work/impl/constraints/trackers/NetworkStateTracker24$networkCallback$1
2aa29ef5bd61136e    7 of  13   androidx/compose/foundation/layout/ConsumedInsetsModifier
1a3106efd159d955    8 of  11   androidx/compose/foundation/DarkTheme_androidKt
52f950cc5b247e26    2 of   2   okhttp3/internal/io/FileSystem$Companion
47ef186305323a2f   11 of  18   com/google/android/material/shape/MaterialShapeUtils
c7e7287e97a2c927    7 of  16   androidx/compose/material3/tokens/IconButtonTokens
df48cf64a183a279    2 of   5   androidx/compose/ui/node/LayoutNode$Companion$ErrorMeasurePolicy$1
251c7058b1c358f8    8 of   8   androidx/compose/animation/core/SuspendAnimationKt$animate$6
525a75dd687e4a10   18 of  24   androidx/compose/ui/node/LayoutNodeLayoutDelegate$MeasurePassDelegate$placeOuterCoordinatorBlock$1
4c8bc298e30938d3   24 of  45   androidx/fragment/app/FragmentViewLifecycleOwner
08ab2570f361a45c    2 of   2   org/breezyweather/sources/metno/MetNoService$Companion
e0a0f5d64bd525ee    2 of   4   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt$DisposableSaveableStateRegistry$saveableStateRegistry$1
fd774efa60d6eeb2    4 of  85   kotlinx/coroutines/internal/ConcurrentLinkedListKt
85593ab2e2e11062    1 of   2   androidx/compose/ui/platform/AndroidComposeViewAccessibilityDelegateCompat$boundsUpdatesEventLoop$1
d35161600f7b8015   10 of  22   androidx/compose/ui/graphics/layer/CompositingStrategy
fb4721def754efca    2 of   8   org/breezyweather/main/fragments/HomeFragment$sam$androidx_lifecycle_Observer$0
9085be850067b352    2 of   6   androidx/compose/ui/platform/AndroidUriHandler
17ff2bbea08dc54c    4 of   4   androidx/compose/material3/ShapesKt$LocalShapes$1
8750a7ba62611911    4 of   8   androidx/compose/ui/Modifier$Companion
773662157520b806    4 of   5   androidx/compose/ui/text/style/LineBreak$WordBreak$Companion
8062604aa04a69e0    2 of  14   dagger/internal/DaggerCollections
aba91ace40f2c13d   10 of  12   kotlinx/coroutines/flow/SharingStarted$Companion
507cb7f328641d83    1 of   4   androidx/compose/ui/node/PointerInputModifierNode
05b54ea61f274ec4    6 of   7   app/cash/sqldelight/driver/android/AndroidSqliteDriver$database$2
095d84c4502b7bf5    6 of  66   org/breezyweather/DaggerBreezyWeather_HiltComponents_SingletonC$ActivityCImpl
ed6da2892b3c137c    5 of  94   kotlin/text/Regex
4460c4c469d7bca3   19 of  24   androidx/compose/animation/core/AnimatableKt
c36c24574c96ce8e    1 of   2   androidx/fragment/app/SpecialEffectsController$Operation$1
c908aec646b96ce6    8 of  13   org/breezyweather/common/basic/models/options/appearance/BackgroundAnimationMode
cb804eac530149fa   37 of  62   androidx/compose/runtime/snapshots/TransparentObserverMutableSnapshot
955cf0c7a87e70ec    4 of   5   androidx/compose/ui/node/DrawModifierNodeKt
ef9bbdbc8e823040    1 of   2   androidx/work/impl/WorkDatabase_AutoMigration_18_19_Impl
88ddaac392abafb1    1 of  15   androidx/core/view/accessibility/AccessibilityNodeProviderCompat$AccessibilityNodeProviderApi19
b50e64bcdba814ba    1 of   4   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsKt
df57dc9b2cee0b65    1 of   3   androidx/compose/material3/AppBarKt$SingleRowTopAppBar$4
dd5f26587912d535   16 of  36   kotlinx/coroutines/BlockingCoroutine
a9ee2efd2eb8ef33    3 of   3   androidx/lifecycle/LifecycleDispatcher$DispatcherActivityCallback
e275066beedf1dc3    2 of   2   androidx/work/Configuration$Companion
00dfe1aec4c0dce2    3 of   5   androidx/compose/ui/graphics/colorspace/Adaptation$Companion
b2cb257a65b50f38    4 of  44   androidx/core/app/NavUtils
f2703d6b04b2f1cf   38 of 171   androidx/collection/MutableLongSet
07f0d7cd30d105fb    2 of  18   kotlinx/coroutines/flow/FlowKt__CollectKt
c1c1edbbb7674a7e   18 of  25   kotlinx/coroutines/AbstractCoroutine
b5ddc54ce2316c7f   15 of  24   androidx/compose/ui/input/InputMode
811d82ee5333c5e7    8 of  65   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/persistentOrderedSet/PersistentOrderedSet
81f9a4f6306fa206    1 of   1   androidx/compose/ui/platform/ViewCompositionStrategy
838ca1ebe4f95543    4 of  10   app/cash/sqldelight/ExecutableQuery
e54a95fb1bce5137    1 of  11   kotlinx/coroutines/EventLoopKt
eacb3309009ce505    1 of   1   kotlinx/coroutines/scheduling/SchedulerTimeSource
0c033b24c81e9123   19 of  33   okio/SegmentPool
e890bf7d12b450e0   10 of  12   org/breezyweather/common/basic/models/options/unit/TemperatureUnit$Companion
6d63b60bf86b7ec4    6 of  39   androidx/compose/runtime/MutableScatterMultiMap
d62be83e91c94c80    6 of  10   androidx/emoji2/text/ConcurrencyHelpers
98e9c72c83c76273    2 of  41   androidx/compose/ui/graphics/layer/LayerSnapshotV22
9544dbcc80041103   24 of  44   androidx/compose/ui/focus/FocusDirection
a08109837fe30e4a    1 of   2   androidx/work/impl/model/WorkProgressDao_Impl$2
20cb8ad873ac2224    4 of  33   androidx/compose/ui/unit/fontscaling/FontScaleConverterTable
788ae8a92e5a8a00    1 of   8   androidx/swiperefreshlayout/widget/SwipeRefreshLayout$6
39edbff329a9d75e    7 of  12   androidx/compose/ui/text/style/TextForegroundStyle$Companion
434fd25db08f263f    4 of   5   androidx/compose/runtime/Composer$Companion
aebd59029cb3211e    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$5
50dcdd9d1670d46b    4 of  49   org/breezyweather/main/MainActivity$initView$3$1$1
75f8a49745dd5c43    6 of  10   org/breezyweather/theme/weatherView/materialWeatherView/MaterialPainterView$mGravityListener$1$WhenMappings
9c731f027476cce9  150 of 425   com/google/android/material/shape/MaterialShapeDrawable
754c2b085ad9232f    3 of   3   androidx/compose/foundation/layout/SizeNode$measure$1
61ee63e74d536f71    2 of   8   kotlinx/coroutines/internal/LimitedDispatcherKt
26e36bcfbf05de37    4 of   4   androidx/compose/runtime/snapshots/SnapshotKt$advanceGlobalSnapshot$3
463e1f2829370cf4   29 of 156   androidx/fragment/app/FragmentManagerViewModel
a0427e16e979d6f4    5 of  31   androidx/compose/ui/platform/AndroidClipboardManager
8ce941a6e54e2fa1    2 of  12   org/breezyweather/common/ui/widgets/insets/ComposableSingletons$FitSystemBarComposeWrappersKt$lambda-3$1
0822bc291a6a932a    2 of   3   androidx/profileinstaller/ProfileInstallerInitializer$Choreographer16Impl
cef720a3d8e886ee    4 of   4   androidx/lifecycle/MutableLiveData
88b17889094647c3    6 of  55   kotlinx/coroutines/channels/ConflatedBufferedChannel
cd84326972a96350    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$3
eb9ae6f05c2c1105    2 of   7   kotlinx/coroutines/Unconfined
ba19cd91940d85b3    2 of  14   androidx/compose/ui/node/LayoutNode$NoIntrinsicsMeasurePolicy
9e7f82ce87d3e7bd    7 of  11   org/breezyweather/common/ui/widgets/insets/FitSystemBarComposeWrappersKt$BWCenterAlignedTopAppBar$1
00bea56775aa6042    6 of   7   androidx/compose/runtime/snapshots/SnapshotKt$takeNewSnapshot$1
5ae33af99ea4b2cc    2 of   3   androidx/compose/ui/graphics/RectangleShapeKt
ebba9ab6839d839a    1 of   2   androidx/fragment/app/Fragment$Api19Impl
e46c2f4a246fc382    5 of   8   androidx/compose/runtime/snapshots/GlobalSnapshot$1$1$1
3173ad2963ec43e6    2 of   2   androidx/compose/runtime/tooling/InspectionTablesKt
174047f780a2d3f1    4 of   4   androidx/compose/ui/node/LayoutNode$Companion$Constructor$1
f2dd0a2a8e8a5d5f   20 of  26   androidx/compose/material3/MaterialTheme
669d5b1e7c3b2e57    4 of  18   dagger/hilt/android/EntryPointAccessors
374e9446d53bfccf   39 of 274   androidx/compose/runtime/internal/ComposableLambdaImpl
7bd7eca1ded25e16    1 of   9   androidx/compose/foundation/FocusedBoundsObserverNode
7dbf23a1bd9a749d    2 of   4   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$LocalConfiguration$1
ea34173e2c1066fe    1 of   1   org/breezyweather/BreezyWeather_HiltComponents$SingletonC
357f4ee29ec81239    5 of  33   kotlin/collections/AbstractCollection
bb28778dd778f967    5 of  13   androidx/recyclerview/widget/OrientationHelper
29a5fca090450266    1 of   3   com/google/android/material/internal/ToolbarUtils$1
b7dba53652efb107    3 of  69   androidx/compose/ui/draganddrop/DragAndDropNode
1222f47d6f399a1c    2 of   7   androidx/compose/ui/text/SaversKt$VerbatimTtsAnnotationSaver$2
f617c68619c33090   59 of 196   androidx/compose/runtime/changelist/ComposerChangeListWriter
918150c02431a28f   76 of 261   androidx/compose/material3/IconKt
24475c2bb148bb61    8 of  34   androidx/lifecycle/ViewModel
013a271aa3f95cdc    1 of   2   androidx/appcompat/app/AppCompatDelegate$ThreadPerTaskExecutor
ab23114aa5e98cbf    5 of  56   androidx/appcompat/widget/VectorEnabledTintResources
ba80113bb97d6646    2 of   3   androidx/compose/ui/text/font/DefaultFontFamily
dc93dd034993af1e    6 of   9   org/breezyweather/main/fragments/ManagementFragment$initView$6$1$1
26aa5967a3cdf829    1 of   1   androidx/fragment/app/Fragment$AnimationInfo
2c48e1f921beb1ac    3 of   9   androidx/lifecycle/RepeatOnLifecycleKt
0a4c46baf38847b9    8 of  14   androidx/lifecycle/LiveData$LifecycleBoundObserver
6ae13d0cead9e653   12 of  12   kotlin/coroutines/CoroutineContext$Element$DefaultImpls
55aa855a7c3785da    4 of   4   androidx/compose/animation/core/VectorConvertersKt$FloatToVector$1
7e9e962b81145dfc    3 of   5   androidx/compose/ui/text/platform/DefaultImpl$getFontLoadState$initCallback$1
dab66a9618de8c48    4 of   6   androidx/compose/runtime/Invalidation
a9a3b96c59a72dd0    8 of  33   org/breezyweather/theme/compose/BreezyWeatherColors$Companion
64e13900dc29e5ce   47 of 263   androidx/compose/ui/text/platform/extensions/SpannableExtensions_androidKt
fe4322644e0201a7    9 of  28   androidx/compose/ui/text/style/TextDecoration
e3eabf79b1576f2e    2 of   5   androidx/appcompat/widget/LinearLayoutCompat$LayoutParams
4828cb4516407902    4 of  18   androidx/compose/foundation/layout/FillElement
6050774c60c3a192   11 of  15   io/requery/android/database/sqlite/SQLiteClosable
ade40ffc406f6ae5    6 of  28   androidx/lifecycle/MediatorLiveData
17f5869c95f70261    1 of   2   kotlin/jvm/internal/Ref$ObjectRef
57c66421fcf0cb54   21 of  85   okhttp3/internal/platform/AndroidPlatform
9c64cffc1c8dc41a    8 of  12   org/breezyweather/main/fragments/ManagementFragment$initView$6$1
0ed712eb391c0c52    9 of   9   kotlin/collections/builders/MapBuilder$Companion
a24fb4c04c2012c9    6 of  32   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap$Builder
cc493a672fba3174   10 of  13   androidx/core/view/ViewCompat$Api21Impl$1
8fbca246d05cd43a   10 of  18   androidx/compose/runtime/SnapshotThreadLocal
5f974b3c0c5d7e69    5 of  10   kotlinx/coroutines/internal/LockFreeTaskQueueCore$Companion
6c0571a170a4a67e    6 of  10   androidx/compose/ui/focus/OneDimensionalFocusSearchKt$WhenMappings
2e02939364126c40    2 of   6   androidx/lifecycle/ViewTreeViewModelStoreOwner
183992cf8c952931   10 of 231   androidx/collection/ArraySetKt
98a35e5a90757804    3 of   4   com/google/android/material/shape/RoundedCornerTreatment
5ca65f5e9f812f98   24 of  68   androidx/compose/runtime/snapshots/Snapshot
0c5c583639fba390    8 of  12   androidx/compose/material3/ScaffoldKt$Scaffold$2
b3e281184229fa83   63 of 145   androidx/compose/ui/platform/AbstractComposeView
042251002379ab4a    2 of  18   androidx/lifecycle/ViewModelProvider$Companion
6513ffec5994fc5e    2 of   4   androidx/work/impl/Migration_11_12
4dc1434a36714e7b    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$13
a3e3bc715a0c59b6    8 of  16   androidx/compose/foundation/layout/FixedIntInsets
10708fd8e2b5a8b2   67 of 134   androidx/appcompat/view/menu/ActionMenuItemView
8c7fe622fd56cb13    9 of  10   androidx/compose/ui/platform/MotionDurationScaleImpl
7621ede8b331f1e1    3 of   4   androidx/compose/ui/text/font/PlatformResolveInterceptor$Companion
f324f6ca3b63be6b    4 of   6   androidx/compose/ui/geometry/Size$Companion
cf6634914d3f4bdb   19 of  73   androidx/compose/ui/modifier/ModifierLocalModifierNode
cb243a55f1dc9ed4    5 of   8   kotlinx/serialization/json/ClassDiscriminatorMode
