[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Droid-ify-_v0.7.6-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
5ccdb18ec96c685c   10 of  55   kotlinx/coroutines/channels/ConflatedBufferedChannel
131c1fa296f4063d  105 of 669   androidx/constraintlayout/core/widgets/analyzer/Direct
14643aa01a9b2827   38 of  38   kotlinx/serialization/json/internal/CharMappings
3006ac6d9f71cf63  283 of 938   androidx/appcompat/widget/Toolbar
91d143261cad8220   62 of 163   okhttp3/internal/http2/Http2Reader
a2e8401fe04d7ec1    2 of   4   okhttp3/internal/connection/RoutePlanner
5eb90e95cb4f071d    6 of   7   kotlinx/coroutines/UndispatchedMarker
f3a8c1a3611abf6e    1 of   3   androidx/work/impl/AutoMigration_19_20
e62afde54ab63df9    5 of   7   com/looker/droidify/service/ConnectionService
a63f15eaa8ff37aa    3 of  15   androidx/viewpager2/widget/PageTransformerAdapter
7f6f1b9472ae2ad4    1 of   2   com/looker/droidify/compose/repoEdit/RepoEditViewModel_HiltModules_KeyModule_Provide_LazyMapKey
892f5d39582260b6    8 of  16   androidx/room/TriggerBasedInvalidationTracker$refreshInvalidationAsync$3
1a9c392a635c1c6c    1 of   1   androidx/lifecycle/ViewModelProvider$special$$inlined$Key$1
b412498da285039c    1 of   2   com/looker/droidify/ui/tabsFragment/TabsViewModel$special$$inlined$get$1$2$1
dd8d64bf120ac7bf   11 of  47   androidx/datastore/preferences/protobuf/MapEntryLite
19adb1d9bec30a3d    1 of   2   androidx/fragment/app/FragmentManager$5
955937085b56658c    1 of   5   com/looker/droidify/di/CoroutinesModule_ProvidesDefaultDispatcherFactory
c987f5fd7c4d2cbc    8 of  35   androidx/work/ListenableWorker
d65b4f7a5127c48d    1 of   2   com/looker/droidify/database/Database$CategoryAdapter$getAllStream$$inlined$map$1$2$1
3c0667f939571e24    8 of   9   androidx/room/util/DBUtil__DBUtil_androidKt$performBlocking$1$1$invokeSuspend$$inlined$internalPerform$1$1
6565a79ef5c27bb4    4 of   6   com/looker/droidify/database/Database$ProductAdapter$WhenMappings
fa95b70a19cae8c5   15 of  34   androidx/work/impl/utils/PackageManagerHelper
d0c8f633a95d6334    5 of  17   okhttp3/internal/connection/ReusePlan
35d0b5b1785374a6   11 of  17   kotlinx/coroutines/flow/internal/CombineKt$combineInternal$2$1$1
90b54dfcd9e2f83d    3 of  21   kotlin/random/Random$Default
047de96165833405    2 of   2   androidx/lifecycle/LifecycleOwnerKt
a32a547769d11211   13 of  26   androidx/datastore/core/DataStoreImpl$InitDataStore
bffc551bd88fcef5   14 of  25   com/looker/droidify/network/DataSize
dba542ad3afd4f68   12 of  53   com/looker/droidify/JacocoInstrument/JacocoInstrumentation
6ef4c2aca290a257    7 of   9   androidx/work/impl/UnfinishedWorkListenerKt$maybeLaunchUnfinishedWorkListener$2
1f639c1c0ff9c022    1 of   4   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsKt
9ed906fcb7dbb359    4 of  10   androidx/datastore/core/UncloseableOutputStream
aa62a5d7bf2d1c30   77 of 114   okhttp3/ConnectionSpec
c0aca8d41bcc1f1d    7 of  35   com/looker/droidify/index/IndexFile
41797d038f1e3fcf    5 of 150   androidx/datastore/preferences/protobuf/ByteString
b813c254f70d41e6   52 of 236   androidx/datastore/preferences/protobuf/GeneratedMessageLite
e0b15d76d68417ee    8 of 118   okhttp3/internal/cache/CacheStrategy$Factory
90de99c3ce311b82    3 of   4   okhttp3/internal/platform/android/BouncyCastleSocketAdapter$Companion
0867b12bcc7a6998   51 of  55   androidx/work/impl/WorkDatabase_Impl
31a4755bd76d0f3d    1 of   8   kotlinx/coroutines/JobSupport$AwaitContinuation
229dc4b2bc7ba6e4    1 of   2   androidx/room/ObservedTableVersions$collect$1
640b5c896b64df57    2 of   2   androidx/work/impl/constraints/controllers/NetworkMeteredController$Companion
32ec850b98207374    4 of  10   okhttp3/Headers$Companion
a10eb75bd399f97f    3 of  11   com/looker/droidify/network/DataSizeKt
b4c63b6e2687859b    1 of   5   com/looker/droidify/di/DatastoreModule_ProvideProtoDatastoreFactory
5f6e111bb10633c5    7 of  13   androidx/work/impl/ToContinuation
ba7a9b3eec73018f   11 of  15   okhttp3/Protocol
b84096402cceae77   27 of  96   com/google/android/material/progressindicator/LinearProgressIndicator
669d657a8499abc7   22 of 340   androidx/core/app/NotificationCompat$Builder
a5fbf8116017f147    6 of  21   androidx/datastore/preferences/protobuf/SmallSortedMap$1
705e148150411824    2 of   2   okhttp3/internal/http1/Http1ExchangeCodec$Companion
e6705776f91c04a1   46 of  62   com/fasterxml/jackson/core/JsonToken
03fd0f95a61516c1    1 of   2   com/looker/droidify/compose/settings/SettingsViewModel_HiltModules_BindsModule_Binds_LazyMapKey
d271c15328bfd723    1 of   7   androidx/core/view/ViewCompat$Api24Impl
6d7359d4ef621705   15 of  44   com/google/android/material/appbar/ViewOffsetBehavior
1d085e136305bcdf   54 of 101   androidx/datastore/preferences/core/MutablePreferences
0d8611e08a9c6a3b    1 of 453   androidx/work/impl/model/RawWorkInfoDao_Impl
4b1dc506059e2741  373 of 413   com/looker/droidify/index/IndexV1Parser
981849738f94f239    4 of  42   androidx/core/view/WindowInsetsCompat$BuilderImpl
332c797b64b4e224    1 of   1   androidx/navigationevent/NavigationEventInfo
5dd64ab7f35128f8    8 of  34   androidx/work/impl/model/WorkNameDao_Impl
8a5658c377a899f5    7 of  81   androidx/appcompat/app/AppCompatDelegateImpl$AppCompatWindowCallback
96971e1dbed94a83   30 of  87   okhttp3/internal/idn/IdnaMappingTable
4d85da835ee9c53f    3 of  35   kotlin/ranges/IntRange
eb6ec485fe45fd7b    9 of  41   rikka/shizuku/SystemServiceHelper
c95953cf6d985bdb  109 of 370   com/looker/droidify/service/SyncService
fc7d8375029e5140    4 of  25   com/google/common/collect/RegularImmutableSet
4a12319c14532305    1 of   2   kotlinx/coroutines/flow/FlowKt__EmittersKt$onCompletion$$inlined$unsafeFlow$1$1
342f18133aafaa4b    2 of   2   androidx/coordinatorlayout/widget/CoordinatorLayout$OnPreDrawListener
ba2079dcf93cd61a    2 of  10   okhttp3/internal/http2/ErrorCode$Companion
b7161c754e306988    6 of   7   kotlinx/coroutines/internal/FastServiceLoaderKt
4d50383d96691fdf   37 of  57   androidx/viewpager2/adapter/FragmentStateAdapter$FragmentMaxLifecycleEnforcer
b14967a5d975b344    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$11
bc64e6c0219237e9  109 of 300   okhttp3/internal/connection/ConnectPlan
fc687de9d86a350b    6 of   8   androidx/core/app/NotificationCompatBuilder$Api26Impl
fcb811c956f03761   19 of  53   okhttp3/internal/http2/Http2
fd33bc9e0dea80a5    2 of   2   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$Companion
69f1bb1277245923    1 of   2   androidx/datastore/core/FileStorageConnection$writeScope$1
6dd2025771358255    8 of  14   com/looker/droidify/ui/tabsFragment/TabsViewModel$special$$inlined$get$1$2
ea606b80592c342b    6 of  16   kotlin/sequences/TakeSequence
f23a624aa2c28e5e    3 of   3   kotlin/random/FallbackThreadLocalRandom
461ca3e269aa40b9    3 of  22   com/looker/droidify/model/ProductItem$Section$Repository
8e8d0f937a57c7a7    6 of   7   okhttp3/internal/http/RealResponseBody
31fa0402895b304d   11 of  29   kotlinx/serialization/internal/LinkedHashMapSerializer
6a1e12fb1cba48b0    2 of  23   androidx/core/os/LocaleListCompat$Api21Impl
02efc8602d683b15    4 of   5   kotlinx/coroutines/flow/FlowKt__ZipKt$combine$$inlined$unsafeFlow$1
497ca26a9b6d5c88    1 of   2   kotlin/collections/ArraysUtilJVM
05a92245dee6d5fe    1 of   1   androidx/fragment/app/Fragment$AnimationInfo
4cd426aab72331a8    9 of  16   androidx/datastore/preferences/PreferencesProto$1
d87ddf63525809b3   25 of  55   com/looker/droidify/database/Database$InstalledAdapter
bc97839694c55739    3 of  22   com/looker/droidify/receivers/InstalledAppReceiver
37c16710725a1e74   11 of  14   androidx/datastore/core/FileReadScope
d411771ca62489d6    5 of  32   androidx/work/impl/constraints/trackers/NetworkStateTracker24
9504dedbb21644c8    1 of   2   com/looker/droidify/compose/settings/SettingsViewModel_HiltModules_KeyModule_Provide_LazyMapKey
0ea64ccff95ec636    4 of   5   com/looker/droidify/ui/appList/AppListViewModel$special$$inlined$get$2
0a6451d621877737   25 of 139   androidx/datastore/preferences/protobuf/CodedOutputStream
12fbabdbc34ab76e    6 of  19   kotlinx/coroutines/internal/LimitedDispatcher$Worker
d84af3a689b76f5f    1 of  10   com/looker/droidify/index/RepositoryUpdater$init$1$3
633b1d608fa48cf3   11 of  19   com/looker/droidify/index/RepositoryUpdater$init$1
4aac1ae4265c1b19   19 of 134   androidx/datastore/preferences/protobuf/SmallSortedMap
5d49afdd2ad7f54e    4 of   4   com/google/android/material/progressindicator/DrawableWithAnimatedVisibilityChange$2
bc4e1e14ed23e277    3 of  10   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$3$1
9fbac76c4239e7e0    1 of   1   androidx/datastore/preferences/protobuf/ExtensionSchema
8f471c2bc0a89ed7    2 of   2   androidx/work/impl/model/SystemIdInfoKt
be2c70ee47cbe41e    8 of  14   kotlinx/coroutines/internal/ResizableAtomicArray
33bc8811d612d0a8    2 of   2   androidx/sqlite/db/SupportSQLiteOpenHelper$Callback$Companion
20ff09d59630d203    7 of  16   androidx/core/view/WindowInsetsCompat$Impl28
9275f77e63b61ba6    5 of   5   androidx/work/impl/WorkManagerImplExtKt$WorkManagerImpl$1
ebeee14102202593   19 of  25   androidx/recyclerview/widget/OrientationHelper$1
174fb7eb769a3b22    6 of  10   com/looker/droidify/ui/appList/AppListFragment$special$$inlined$viewModels$default$4
0a4c0604d5530407   10 of  15   kotlinx/coroutines/flow/FlowKt__DelayKt$sample$2$1$2
49143cd669a01140    3 of  21   kotlinx/coroutines/NodeList
e595c82068ae3839    2 of  32   androidx/core/view/LayoutInflaterCompat
0083dc7dbde6ac3b    4 of   4   androidx/work/NoOpInputMergerFactory
9e3f7ce4834a5cb5   30 of 243   com/fasterxml/jackson/core/base/ParserMinimalBase
0764a7d4434c8edb   37 of  58   androidx/work/impl/model/SystemIdInfoDao_Impl
d41c8fc787ebd118    1 of   5   androidx/appcompat/widget/Toolbar$1
3242dd47d31be135    7 of   8   kotlinx/coroutines/flow/internal/FlowCoroutineKt
7d4bf2d84979bbc1    6 of 859   okio/internal/-Buffer
29722e26572d6d55    1 of   2   com/looker/droidify/database/Database$RepositoryAdapter$getAllRemovedStream$$inlined$map$1$2$1
4426bdb88acd3e7d    7 of   7   com/looker/droidify/work/DownloadStatsWorker$Companion
8adeb39df44dc021    1 of   2   androidx/viewpager2/adapter/FragmentStateAdapter$FragmentMaxLifecycleEnforcer$2
4bbe326f9205a6e4    2 of   2   com/looker/droidify/work/RBLogWorker$doWork$1
6cfc9e50c417cb8a    6 of   8   kotlinx/coroutines/EventLoopImplPlatform
87848fe01c97d9c0    5 of  32   androidx/appcompat/widget/DrawableUtils
5c05f2c3f4cc0733   74 of 179   okhttp3/internal/http2/Http2Writer
e996cada66ad78dd    1 of   2   com/looker/droidify/compose/repoEdit/RepoEditViewModel_HiltModules_BindsModule_Binds_LazyMapKey
4f9b0521f60f0188    2 of   2   kotlinx/coroutines/scheduling/CoroutineScheduler$Companion
eff07c3c52d08c22    6 of  24   okhttp3/internal/platform/PlatformRegistry
45e82beb9dad4e90    3 of   3   androidx/loader/content/ModernAsyncTask$1
203eee2eb265014a  331 of 1442   androidx/fragment/app/FragmentManager
cdc23ff54daaf2a2    8 of   9   androidx/lifecycle/ViewModelKt
3a641f864f265784    1 of   7   androidx/fragment/app/Fragment$5
a3cf4acc80aa64eb    6 of  12   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$5
fcae50848555b43b    1 of   6   androidx/hilt/work/WorkerFactoryModule_ProvideFactoryFactory
46a517e28190cd93    1 of   2   com/looker/droidify/ui/tabsFragment/TabsViewModel_HiltModules_KeyModule_Provide_LazyMapKey
3bb7fadb163b0a13   14 of  17   com/looker/droidify/data/local/model/DownloadStatsData$Companion
5f389ef1ad4fc1c3   18 of  51   kotlinx/coroutines/flow/FlowKt__ShareKt
0a4bcb648c5e6037    4 of   8   androidx/lifecycle/viewmodel/internal/CloseableCoroutineScopeKt
423c2225370fea51    5 of   9   androidx/work/impl/WorkLauncherImpl
a1725500e7143e2e   14 of  54   androidx/work/impl/constraints/WorkConstraintsTracker
a5578e93cfdee953    8 of  12   androidx/datastore/core/DataMigrationInitializer$Companion$getInitializer$1
5ecc442138d48f73    2 of   2   androidx/fragment/app/FragmentManager$7
64ddeba1c133f305    7 of  22   androidx/work/impl/utils/WakeLocks
e9afdf15fa0e81f8   20 of  59   kotlinx/serialization/encoding/AbstractDecoder
e7ff8b214a3b5ba8    1 of   8   kotlin/sequences/SequenceScope
0607476640e84cc6    5 of  12   kotlinx/coroutines/Dispatchers
645a4f60f12f3744    2 of   3   androidx/work/Operation$State$IN_PROGRESS
c3400a026dfe09ef   10 of  22   okhttp3/CipherSuite$Companion
a1224dfca5f3d479  191 of 756   androidx/fragment/app/Fragment
53cf344d9710edc7    1 of  16   androidx/core/view/WindowInsetsCompat$Impl29
0be8d33fd7ea726b   26 of  40   com/looker/droidify/utility/common/extension/KeyToken
15feb2e1a1328b7b    4 of   5   com/looker/droidify/database/Database$CategoryAdapter$getAllStream$$inlined$map$1
93ee9f6f6a5aeb8c    9 of  22   kotlin/internal/jdk8/JDK8PlatformImplementations
6712a651e9c6b5d2   19 of  50   androidx/fragment/app/SpecialEffectsController$FragmentStateManagerOperation
4a5185a038751ad3    2 of   2   com/looker/droidify/network/DataSize$Companion
d4abfc114c3389d1    4 of  46   kotlin/jvm/internal/Reflection
8c590dd39a8c065e    3 of  57   androidx/recyclerview/widget/RecyclerViewAccessibilityDelegate$ItemDelegate
870f59690ee0cddf   19 of 134   kotlin/collections/CollectionsKt__MutableCollectionsKt
53fae50b7c8c5727   11 of  11   com/looker/droidify/ui/appList/AppListAdapter$EmptyViewHolder
8ef75bd3aead66d5    1 of   2   kotlinx/coroutines/flow/FlowKt__EmittersKt$onStart$$inlined$unsafeFlow$1$1
8ff3f54e090a9eea    5 of  10   kotlinx/coroutines/internal/LockFreeTaskQueueCore$Companion
324978295df50ac8    2 of   3   kotlin/Unit
f15eec0783dae3e3   13 of  49   androidx/constraintlayout/core/widgets/WidgetContainer
a2dda0237f54a0ca   18 of  71   com/google/android/material/animation/MotionSpec
50f4bd62c1bf314b   11 of 134   androidx/datastore/preferences/protobuf/Utf8$SafeProcessor
b8a45a8c70061f48   13 of  20   androidx/datastore/core/DataStoreInMemoryCache
7b3fb28e48210cf9    8 of  24   androidx/savedstate/SavedStateRegistry
03a7d9d2a51ed201    6 of   9   okhttp3/internal/connection/RouteDatabase
b83b646e9d230c1c    2 of   4   androidx/activity/result/contract/ActivityResultContracts$RequestMultiplePermissions$Companion
3a39e66d5eef0fd1   55 of 107   okhttp3/internal/http2/Hpack$Writer
8f359b341ef3679f    5 of   5   androidx/activity/ComponentActivity$4
5e225ea20d2480ca    1 of   1   dagger/hilt/android/internal/lifecycle/HiltViewModelFactory$1
d406a6d9fdcb2264   10 of  41   androidx/datastore/preferences/protobuf/ExtensionRegistryLite
1311c90c5bd6bcb8   67 of 204   com/looker/droidify/MainActivity
e3d6c2acfd0c9102    2 of   2   okhttp3/internal/tls/CertificateChainCleaner
ac0e2faee1621fb6    9 of  10   androidx/work/impl/StartStopTokens$Companion
0df2023535e9175a   26 of  31   com/looker/droidify/data/local/model/RBLogKt
a9da30d7342b7053    1 of   5   com/google/android/material/button/MaterialButton$1
4f0d06ca401b74aa    4 of  11   androidx/lifecycle/viewmodel/CreationExtras
33e62cd37344610b    4 of   6   com/looker/droidify/sync/SyncPreferenceKt$WhenMappings
dcdc8fe76ab884f8   20 of  20   com/looker/droidify/utility/notifications/WorkerNotificationKt
a625ebe4f54505f8   35 of  41   okhttp3/internal/http2/Http2ExchangeCodec$Companion
eb39cd2ff121ba48   79 of 153   androidx/work/impl/foreground/SystemForegroundDispatcher
8853fbcf32bf1ca2   20 of 252   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper
1f890ca40f95013a    3 of   7   dagger/hilt/android/internal/lifecycle/DefaultViewModelFactories
f0a3d455d409dd7c    2 of   5   okhttp3/TrailersSource
719b0b81c8497fd6    6 of  16   okhttp3/internal/platform/android/AndroidCertificateChainCleaner
e70dc5339cd79363    1 of   4   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$sectionsList$1$1$1
bdd74e85997537ac    1 of   6   com/google/common/collect/ImmutableSet$CachingAsList
98a1b97ce73bcb6a    2 of   2   androidx/loader/app/LoaderManagerImpl$LoaderViewModel$1
40bb7a10699d9ebb    6 of   6   com/looker/droidify/sync/JsonParserKt
af5509a28c9a77e3   39 of 167   kotlinx/serialization/json/internal/JsonNamesMapKt
0f088b82ac74556d    7 of   8   com/looker/droidify/datastore/PreferenceSettingsRepository$update$2
1576f962b02a31aa    5 of  12   kotlinx/coroutines/ResumeAwaitOnCompletion
6e93b2e4155254b0   15 of  19   androidx/work/impl/SynchronizedStartStopTokensImpl
2ec334e6d37a94ca    1 of   1   kotlinx/serialization/internal/PluginHelperInterfacesKt
e4ccee58993ace39   21 of  50   com/fasterxml/jackson/core/json/JsonReadContext
bcdab475ad8d18b8    5 of   6   androidx/datastore/core/Message$Update
d370d3acc2d47f97    1 of   5   com/looker/droidify/model/ProductItem$Section$All$Creator
2dfbbf5bcb9094af    2 of   3   kotlinx/serialization/internal/ArrayListClassDesc
d985acbea45e4cc5    2 of   6   androidx/appcompat/widget/AppCompatTextClassifierHelper
ff1c72b57c927c99   12 of  52   kotlinx/coroutines/ExecutorCoroutineDispatcherImpl
090fcb0d7d3d729b   29 of  84   com/fasterxml/jackson/core/io/IOContext
06454263503139b0   11 of  17   androidx/work/WorkInfo$State
f953e93cf045fd86    3 of   3   kotlinx/coroutines/ResumeOnCompletion
15b41f0c87fc60f4    8 of  12   com/looker/droidify/service/SyncService$Binder$sync$settings$1
167c633bfea13653   70 of 105   kotlinx/coroutines/internal/LockFreeLinkedListNode
fac4fe5d6efbf7d4    9 of  11   androidx/lifecycle/SavedStateHandle$Companion
0bf5da2d197d0513    4 of   4   kotlinx/serialization/descriptors/SerialDescriptorKt$special$$inlined$Iterable$1
414b709dc05afc34    2 of   2   kotlinx/serialization/descriptors/PrimitiveKind
466e1c90d8a33fe5    4 of  15   com/looker/droidify/model/Product$Donate$Bitcoin
367e521a8ab95364   63 of 180   androidx/recyclerview/widget/RecyclerView$ViewHolder
e6aa49bdcfe7bd49   60 of 115   com/looker/droidify/database/Database$UpdaterAdapter
7b0ff3d4ec90f9f7   18 of  28   com/looker/droidify/service/SyncService$Companion
c015bf2c59db8b5f   22 of  61   androidx/datastore/preferences/PreferencesProto$PreferenceMap
9d519e0523ab4d42   13 of  24   androidx/recyclerview/widget/ViewBoundsCheck$BoundFlags
0738b37e31e5c81d    6 of   7   androidx/lifecycle/ServiceLifecycleDispatcher$DispatchRunnable
394bca994650e842    4 of   4   androidx/work/impl/background/systemjob/JobScheduler21
6e8d4fb1a6cf3a30    4 of  25   androidx/work/impl/model/Preference
23058e4673ec4369    8 of  20   kotlin/SafePublicationLazyImpl
dd065e301503dbf3    3 of  22   okhttp3/internal/platform/android/ConscryptSocketAdapter$Companion
c0bb21f2c3bc9f33    2 of  16   dagger/hilt/android/internal/lifecycle/RetainedLifecycleImpl
5681b3172bf4f3a8    2 of   8   androidx/work/impl/model/SystemIdInfoDao
40cd44e67b55b2b4    4 of 101   androidx/core/math/MathUtils
4fff1e217bc167d2    9 of  15   androidx/datastore/preferences/protobuf/RawMessageInfo
fe4205ce395eaf01    4 of  30   androidx/datastore/preferences/protobuf/UnsafeUtil$Android64MemoryAccessor
80f11f34f9134b03    5 of  50   com/google/android/material/animation/MotionTiming
c648c27423f03a19    7 of  11   androidx/core/app/NotificationCompatBuilder$Api20Impl
f03fd28502a62dca    9 of   9   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$ViewModelCBuilder
9f66db637a90334f   89 of 238   androidx/work/impl/model/WorkSpec
bac9fad973cd4e01    6 of  37   androidx/datastore/preferences/protobuf/AbstractMessageLite
32cdcd84fe051c90   23 of 261   androidx/recyclerview/widget/AdapterHelper
a979993872348fa9    4 of   5   com/looker/droidify/service/DownloadService$onCreate$1$invokeSuspend$$inlined$filter$1
1c8163d1bf037d8d   31 of 144   kotlin/collections/builders/ListBuilder
fe5884b0b7e790d0    6 of  10   androidx/concurrent/futures/CallbackToFutureAdapter
316e9f81f1772247    1 of   2   com/looker/droidify/compose/repoEdit/RepoEditViewModel_HiltModules$KeyModule
5eeeefae841758b7  130 of 394   com/looker/droidify/datastore/PreferenceSettingsRepository
f028df5234fcb664    1 of   1   kotlinx/coroutines/scheduling/SchedulerTimeSource
8808e472ca333baa   49 of 104   com/looker/droidify/work/RBLogWorker$doWork$2
7310995ff804cfad   18 of  20   kotlinx/coroutines/flow/FlowKt__DelayKt$sample$2
b3833ffd2c098d90    9 of  21   com/looker/droidify/utility/common/extension/ServiceKt
e69fc0e63cccd752    9 of  14   kotlinx/coroutines/flow/FlowKt__DelayKt$sample$2$1$1
238ff2c48ab0b612    2 of   2   kotlinx/serialization/json/internal/JsonPath$Tombstone
dbaccf4208272125    4 of  10   androidx/lifecycle/viewmodel/internal/ViewModelProviderImpl_androidKt
5d1e8d8ac3d3beab    8 of  27   kotlin/collections/builders/MapBuilder$EntryRef
00b3e4bb215818bc   56 of 147   okhttp3/internal/http2/Http2Connection$ReaderRunnable
7a054550f17823c0    7 of  10   com/looker/droidify/Droidify$updatePreference$1
de0193ff896c497c    4 of   4   kotlinx/coroutines/sync/SemaphoreAndMutexImpl$addAcquireToQueue$createNewSegment$1
d9312390dbe51cb4    2 of   7   androidx/viewpager2/adapter/FragmentStateAdapter$DataSetChangeObserver
a8aefe0937f05ca7    1 of   2   com/looker/droidify/ui/appList/AppListViewModel_HiltModules$KeyModule
28849f13d6dbdcbd    4 of   4   com/looker/droidify/database/CursorOwner$Request
121ec5748c915609   15 of  87   androidx/appcompat/widget/SearchView$SearchAutoComplete
c7ef9bf99fe57e00    7 of   8   com/looker/droidify/datastore/model/ProxyType
ce6f767a1308a6e8    8 of  20   kotlinx/coroutines/CompletionStateKt
6c213b57657d9ffd    1 of   2   kotlinx/coroutines/SupervisorJobImpl
521559caad839baa    4 of   4   com/looker/droidify/database/Database$RepositoryAdapter$putWithoutNotification$1$1
3367b4bbf096dabd   22 of  34   okhttp3/EventListener
e082daef3360e4f4    2 of   6   androidx/work/impl/WorkMigration9To10
3bd1d57c203b136c    6 of  35   androidx/savedstate/Recreator
1dcb4c5b81ecce7d    1 of   2   androidx/room/TriggerBasedInvalidationTracker$startTrackingTable$1
31f52a49f14fe4f6    2 of 121   com/google/android/material/shape/StateListShapeAppearanceModel
2786703e93265a98    2 of   2   androidx/room/TransactionElement$Key
6d5993bec42dc4c2    1 of   2   androidx/datastore/core/DataMigrationInitializer
95b0460d97726ac7    2 of   9   com/google/android/material/shape/ShapePath$LineShadowOperation
64a7ea8d3483b4a2  503 of 1858   androidx/work/impl/model/WorkSpecDao_Impl
6fb50a83a6a62d9c   22 of  95   androidx/lifecycle/SavedStateHandlesProvider
e604f61ef8f3b6e5   22 of 116   androidx/fragment/app/FragmentTransaction
089cb94d0c0913d6   17 of  18   com/looker/droidify/work/DownloadStatsWorker$fetchData$2$1
2c22747f4276843b    2 of  11   androidx/activity/ViewTreeOnBackPressedDispatcherOwner
5c42c86bb0001a3a    1 of  18   com/looker/droidify/index/RepositoryUpdater$init$1$invokeSuspend$$inlined$filter$1$2
5c62db88b84d11b2   27 of  53   kotlin/coroutines/CombinedContext
43486c7d85327412    4 of   9   kotlinx/coroutines/internal/ScopeCoroutine
80d8412315c1fa2c    9 of  31   androidx/work/impl/utils/IdGeneratorKt
4136143e094a8255    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$5
d29a32e4eeb220d6    7 of   8   com/looker/droidify/data/PrivacyRepository$save$2
c4ef9fa0e74a921e    4 of   5   com/looker/droidify/database/Database$RepositoryAdapter$getAllStream$$inlined$map$1
aa71c9fbf6b92b2e   14 of  69   com/looker/droidify/data/local/model/RBLog
8954685ba9b286a3    4 of  63   kotlin/ResultKt
6df4b3705bf98b62    3 of  14   androidx/room/util/DBUtil
fcf94890550e4f78   12 of  13   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1
37ffa1127dad2561    2 of   2   com/google/android/material/appbar/AppBarLayout$1
bf8fc735d2e99470    2 of   2   androidx/fragment/app/FragmentManagerViewModel$1
653ce9c1d426b6ff    2 of   3   kotlinx/coroutines/flow/internal/SafeCollectorKt
00cc0a4d008b142d    3 of   6   kotlinx/coroutines/Empty
608f6179f76978b7   18 of  28   kotlinx/coroutines/internal/Segment
7c61bab31b99a363    8 of  33   com/looker/droidify/database/CursorOwner$Request$Available
531b96dbf0e3ab09    3 of   9   okhttp3/internal/idn/IdnaMappingTableKt
d4896f5608113de3   14 of  33   okhttp3/internal/http1/Http1ExchangeCodec$FixedLengthSource
f951cb1c8c2e104d    3 of   3   com/looker/droidify/service/SyncService$State$Connecting
0853b6dd4a0fcab1    6 of  21   kotlinx/coroutines/JobImpl
50055d1cd9cfdae6    8 of  14   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$6$1$3
1fc26eba1735a87c   36 of  41   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$SingletonCImpl
f659328b0ef49417    5 of   8   com/looker/droidify/di/NetworkModuleKt$WhenMappings
27ab1a1c9118529d    4 of  41   kotlin/collections/builders/ListBuilderKt
43aa13a4de9550af    3 of  58   com/looker/droidify/utility/common/cache/Cache$Provider
86f12559247e09ee   13 of  24   com/looker/droidify/work/CleanUpWorker$doWork$2
f47e3d3ba0044778   15 of  26   com/google/android/material/tabs/TabIndicatorInterpolator
cc5510fe8a29e8b9   13 of  30   okhttp3/Handshake$Companion
70149c09158717a6    8 of  31   androidx/recyclerview/widget/RecyclerView$State
b046eb2d71b8d4ed    9 of  18   com/looker/droidify/database/Database$CategoryAdapter$getAllStream$$inlined$map$1$2
fbfa169045f506a0   19 of  23   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$ActivityCImpl
807f594e81029672    4 of  66   com/looker/droidify/widget/DividerItemDecoration
5b33cefef3fab876    2 of   2   com/looker/droidify/model/Release$Incompatibility$Platform
46c59a420ace480a    1 of   5   androidx/dynamicanimation/animation/DynamicAnimation$6
64e4097a6a51298b    2 of  11   com/google/android/material/shape/AbsoluteCornerSize
ad448d5dfbf2a5ae    9 of  14   kotlin/internal/jdk8/JDK8PlatformImplementations$ReflectSdkVersion
1383ae4478854b07    2 of   3   com/looker/droidify/ui/tabsFragment/TabsFragment$onViewCreated$8
2db0cc64e927b6b5   55 of 113   com/google/android/material/shape/ShapePath
10ffb33d8cc5a14f   30 of 1082   kotlin/collections/ArraysKt___ArraysJvmKt
1969fc64e2377973    4 of   4   com/looker/droidify/DaggerDroidify_HiltComponents_SingletonC$Builder
44da415933494880  101 of 380   androidx/appcompat/widget/AppCompatTextHelper
885021734230d558   65 of 121   com/google/android/material/shape/ShapeAppearanceModel$Builder
a9adfe84302ed956    1 of  35   androidx/fragment/app/FragmentManager$1
c4c6620317bbff2c    2 of  10   androidx/core/graphics/drawable/DrawableCompat$Api21Impl
3f3b4a5728d6e3ee    6 of  57   kotlinx/coroutines/CompletedContinuation
