[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Cofi-_v1.21.5-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
fa9825d84e9f2b5b    1 of  11   androidx/core/view/WindowInsetsCompat$BuilderImpl30
08a11eedf2365efd    3 of   8   androidx/compose/ui/text/style/BaselineShift$Companion
4c1d2ce77f2a6559   17 of  20   com/omelan/cofi/share/model/AppDatabase$Companion
57ef8fb675447796    1 of   5   androidx/arch/core/executor/TaskExecutor
6724d842a183046e    2 of   7   androidx/compose/ui/node/OwnerSnapshotObserver$onCommitAffectingLayout$1
3af4b0a5780e68d2    7 of  12   androidx/compose/ui/text/style/TextForegroundStyle$Companion
b68c47fa6e37e5cc    1 of   3   androidx/compose/animation/AnimatedContentTransitionScopeImpl$slideIntoContainer$2
ab79a9481c92c42d    5 of  19   kotlin/internal/jdk8/JDK8PlatformImplementations
523840d1f5fbdd83    1 of   2   androidx/work/impl/model/WorkSpecDao_Impl$12
ff7a8231bb84bc5d    4 of   4   androidx/compose/animation/EnterExitTransitionKt$createModifier$1
82026395feba45bf   15 of  24   com/omelan/cofi/pages/list/RecipeListKt$RecipeList$4$1$invoke$$inlined$items$default$5
3a3db7bf3b2b4c3c    1 of   5   com/omelan/cofi/pages/list/RecipeListHeaderInfoKt$NewUpdateNotice$1
605d8ba8052b7448    2 of  11   androidx/compose/ui/text/SaversKt$AnnotationRangeListSaver$1
b25c6ec9949dd29e   21 of  30   androidx/compose/foundation/lazy/grid/LazyGridIntervalContent
830becdecd9bf8d6   19 of  22   com/omelan/cofi/share/model/RecipeIcon
6d692e0ef3e2ea1d   13 of  14   androidx/compose/material3/tokens/ElevationTokens
9dbc7a711191ccc5    3 of  22   androidx/compose/ui/text/input/KeyboardType$Companion
638eb854288b09cd   20 of 346   kotlin/time/Duration
4c867c3d5c84d6a3   23 of  33   androidx/compose/material3/ScaffoldKt$ScaffoldLayout$1$1$1
b40e6ac3b8a29cf1    1 of  25   androidx/navigation/NavType$Companion$StringArrayType$1
5c92709ffce9aa40    5 of   8   com/omelan/cofi/pages/list/RecipeListKt$recipeList$1
a697279454234f89    7 of  15   com/google/android/gms/tasks/zzj
b1e57f1790b844e7   12 of  41   androidx/compose/ui/graphics/Shadow
053873b1209f4ca6    3 of  61   androidx/room/DatabaseConfiguration
71de2104ba17d079    1 of   4   com/google/android/gms/common/internal/ApiExceptionUtil
b037587592814076   53 of  97   androidx/compose/material3/tokens/ColorLightTokens
85e1d5639c8f96ba    1 of   1   androidx/compose/ui/text/android/style/LineHeightStyleSpan_androidKt
37ab33ec2f5231ac    7 of  16   androidx/compose/ui/layout/ContentScaleKt
b4461a7e3f42abc0    6 of   6   androidx/compose/ui/layout/PlaceableKt
e02bd045320838dd    2 of   4   androidx/compose/foundation/lazy/layout/LazyLayoutPinnableItemKt$LazyLayoutPinnableItem$1$1$invoke$$inlined$onDispose$1
6daf6338b9e7cdcd    3 of   7   androidx/work/impl/utils/SerialExecutorImpl$Task
7d134b27da5256db    2 of   2   androidx/lifecycle/viewmodel/internal/ViewModelProviders$ViewModelKey
d92ef6d2443bb179    8 of  21   androidx/compose/ui/text/style/ColorStyle
286949199dbf4671    6 of  11   androidx/compose/ui/graphics/Api26Bitmap
280889c46a6b3167    2 of   3   androidx/compose/ui/graphics/colorspace/Adaptation$Companion$Ciecat02$1
8e67c1dc0da378da    4 of  14   androidx/compose/ui/text/input/InputMethodManagerImpl
c1bd09968d243fcb    2 of   2   androidx/work/impl/constraints/controllers/NetworkNotRoamingController$Companion
90f1d775621c3f5c    2 of   4   androidx/lifecycle/ViewModelProvider$Factory$Companion
b61f6f5d3aa7f922    1 of   4   kotlin/collections/IntIterator
f54eb0a2927b8d5a   17 of  72   androidx/compose/foundation/layout/PaddingElement
afb660a91ffbaa34    1 of   4   kotlinx/coroutines/InvokeOnCancel
d2479f375fd6c872    2 of   2   androidx/compose/foundation/gestures/ScrollableContainerNode$TraverseKey
385658d094180e44    3 of   3   androidx/compose/material3/TopAppBarState$Companion
d7b71b0263d335bb    2 of  41   androidx/navigation/NavType$Companion$IntArrayType$1
c60b56db8890a29e    1 of   6   androidx/compose/animation/AnimatedContentTransitionScopeImpl$slideOutOfContainer$1
2077f5f9af5e2036    1 of   3   com/omelan/cofi/ui/ThemeKt$CofiTheme$1
282283491c564dd5    1 of 210   androidx/work/impl/model/RawWorkInfoDao_Impl
2adc5cb915ddb954    2 of   2   androidx/sqlite/db/framework/FrameworkSQLiteDatabase$Companion
50d1689940e2e247    2 of   5   androidx/compose/foundation/gestures/ScrollableContainerNode
f793d58994234cd7    2 of  35   androidx/compose/runtime/RecomposeScopeImpl$Companion
820a31cf57a53e8e   13 of  20   androidx/navigation/compose/NavHostKt$NavHost$32
cf811fa0a0a8ea79    1 of   1   androidx/compose/ui/input/pointer/PointerIcon
16e5f154ad81d0c3    4 of   5   androidx/compose/ui/text/font/AndroidFontResolveInterceptor_androidKt
8b22c8123743ae86    3 of   3   androidx/compose/ui/draw/PainterNode$measure$1
943a1d48fd16ae92    4 of   4   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibility$3
53ac65baf3647f8b    2 of  12   androidx/work/impl/RescheduleMigration
d9742676e45521ac   19 of  44   androidx/compose/ui/graphics/vector/ImageVector
d223acffb9eaddcb    3 of   3   androidx/compose/foundation/lazy/layout/LazySaveableStateHolderKt$LazySaveableStateHolderProvider$holder$1$1
f84489e2e2a9a80d    7 of  81   androidx/appcompat/app/AppCompatDelegateImpl$AppCompatWindowCallback
9beb7bc76f24340a   10 of  13   kotlin/time/DurationUnit
d71d7eb83d22cf84    2 of  34   androidx/activity/ComponentActivity$ReportFullyDrawnExecutorImpl
21f028d9c5ea77c0   21 of  30   androidx/navigation/compose/NavHostKt$NavHost$33$1
eeb4326aac1b4bcf    2 of   2   kotlinx/coroutines/flow/StateFlowImpl$collect$1
85365125e7d028c9    4 of  11   androidx/compose/ui/semantics/EmptySemanticsElement
fdcd94b2a1ebd39f    5 of   6   kotlinx/coroutines/scheduling/UnlimitedIoScheduler
cb95ad3331d92c74    3 of  25   androidx/compose/ui/node/LayoutNodeLayoutDelegateKt
a94eb161ad8d6eb1    2 of   6   kotlin/jvm/internal/FunctionReferenceImpl
2759aeaa24f1d615   86 of 745   androidx/fragment/app/Fragment
07c506f5ac29b601   23 of  44   androidx/lifecycle/ProcessLifecycleOwner
c28484c74b33d66e    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFontLoader$1
79aa2ab63d8755b8   26 of  40   androidx/compose/runtime/external/kotlinx/collections/immutable/implementations/immutableMap/PersistentHashMapBaseIterator
ab6a89cad65fefdb    2 of   4   androidx/compose/runtime/saveable/SaveableStateRegistryKt$LocalSaveableStateRegistry$1
bad29265477174e0    3 of  15   com/google/android/gms/common/api/internal/zae
d8cb54df4ba51c98    2 of   4   androidx/compose/ui/text/SaversKt$TextDecorationSaver$1
a488f383bbd557f7   12 of  15   androidx/lifecycle/viewmodel/compose/LocalViewModelStoreOwner
9e77ec8863de4a0a    3 of   4   androidx/compose/ui/geometry/CornerRadius$Companion
22b6f6e72cbc83c1    1 of   5   com/omelan/cofi/pages/list/RecipeListKt$recipeList$1$1
1f36a1789a61ff03    2 of   2   androidx/compose/foundation/lazy/layout/LazyLayoutBeyondBoundsModifierLocal$Companion
3993b0195c966e31    1 of  18   com/omelan/cofi/share/model/StepDao_Impl$1
5dc4e85065494bee    8 of  15   androidx/navigation/NavGraph$iterator$1
8f83bb62c41eabcb   14 of  50   kotlin/collections/EmptyList
5067d9bdfd1d0ff1   16 of  21   androidx/compose/ui/graphics/colorspace/Illuminant
6f549c0c43438b2c    4 of   4   androidx/compose/material3/TopAppBarState$Companion$Saver$1
e7da997541c44452    2 of   9   androidx/compose/ui/hapticfeedback/PlatformHapticFeedback
96e6cd72f48c1421    2 of  10   androidx/compose/foundation/IndicationKt
bf33a097ccc5c85b    8 of   8   androidx/compose/foundation/layout/FillElement$Companion
8b3e7b0b980d1303   16 of  26   com/google/android/gms/common/internal/zal
d454f4a230694bdb   11 of  18   kotlinx/coroutines/flow/DistinctFlowImpl$collect$2
b15c0c11591eff16    2 of   4   androidx/compose/material3/internal/AnchoredDraggableState$draggableState$1$dragScope$1
a573689306a4100c    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory28
1ca536815ee88f86   10 of  12   com/omelan/cofi/pages/list/ComposableSingletons$RecipeListHeaderInfoKt$lambda-5$1
2ac8b91bfdcaf555   10 of  48   kotlinx/coroutines/sync/MutexImpl$CancellableContinuationWithOwner
e0a0f5d64bd525ee    4 of   4   androidx/compose/ui/platform/DisposableSaveableStateRegistry_androidKt$DisposableSaveableStateRegistry$saveableStateRegistry$1
4d6e164bdf4dbf27   44 of 125   androidx/compose/runtime/SnapshotStateKt__ProduceStateKt
daa090a1a1cd909e    6 of   6   androidx/compose/runtime/snapshots/SnapshotStateObserver$applyObserver$1
37a91d754a2d5bab   20 of  42   androidx/compose/runtime/saveable/SaveableHolder
87088a72a801fe27   11 of  27   androidx/compose/ui/text/style/TextOverflow
34f6da740762d280    3 of   3   androidx/compose/animation/core/SuspendAnimationKt$animate$9
b6f74c9f7096519f    3 of   5   androidx/compose/material3/ScaffoldLayoutContent
8d2a19d5a6bb8921   10 of  26   androidx/lifecycle/Lifecycle$Event$Companion
6ae13d0cead9e653   12 of  12   kotlin/coroutines/CoroutineContext$Element$DefaultImpls
8fb692d6323b343c    2 of   2   androidx/compose/foundation/FocusedBoundsObserverNode$TraverseKey
b15790e6b097ea4f    2 of  59   androidx/core/view/DisplayCutoutCompat
19bc5047e8863a10    4 of   6   androidx/compose/ui/text/TextStyleKt$WhenMappings
8a9cb67c77ca1047    2 of  15   com/omelan/cofi/pages/list/ComposableSingletons$RecipeListHeaderInfoKt$lambda-3$1
0c08cce6eb23f0a2   12 of  37   kotlinx/coroutines/channels/ChannelCoroutine
30f611cb2cc13693    1 of   4   kotlinx/coroutines/DisposeOnCancel
43db7d02ec5d09f5    4 of   4   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration$Companion
fa9fab723b1cb184    4 of  16   kotlinx/coroutines/ExecutorsKt
420c3461e34e6e56    2 of  20   kotlin/time/DurationUnitKt__DurationUnitJvmKt
ffa01edef0814a87   11 of  16   androidx/navigation/NavBackStackEntry$Companion
7c7ca2ef9c15b9fd    4 of  28   androidx/emoji2/text/EmojiCompat$CompatInternal19
2cba307c1a087db5    4 of  20   androidx/work/impl/constraints/controllers/NetworkNotRoamingController
94880788967e7e05   31 of  45   androidx/lifecycle/SavedStateHandleSupport
26adce408ea8bd3e    4 of   7   kotlin/collections/AbstractSet
172d17236f3df4b0   15 of  34   androidx/work/impl/utils/PackageManagerHelper
2bf084f44aedbe6c    2 of   2   androidx/compose/runtime/MonotonicFrameClock$Key
0b13ededd5ff8887   14 of 170   androidx/compose/ui/geometry/RoundRect
adc0c6418d20dd26   57 of  93   androidx/compose/foundation/lazy/LazyListKt$rememberLazyListMeasurePolicy$1$1
5869735fa5ac5512    2 of   4   androidx/compose/ui/node/ComposeUiNode$Companion$VirtualConstructor$1
b0fdac9030fcf719    3 of   3   androidx/compose/ui/layout/RootMeasurePolicy$measure$2
e745ff97efa48cff   18 of  23   androidx/compose/foundation/lazy/grid/LazyGridBeyondBoundsModifierKt
7f4b0ba767a628c5    3 of  12   androidx/compose/runtime/ParcelableSnapshotMutableState
d0a4471ce9bd0597   12 of  21   androidx/room/RoomDatabase$JournalMode
6347834c64021f9b    4 of  17   androidx/compose/foundation/lazy/layout/LazyLayoutItemAnimator$DisplayingDisappearingItemsElement
2012707d4ebb6541  169 of 286   androidx/compose/ui/focus/FocusInvalidationManager
911a46758f5d03a7    1 of  37   androidx/core/view/SoftwareKeyboardControllerCompat$Impl30
20cb8ad873ac2224    4 of  33   androidx/compose/ui/unit/fontscaling/FontScaleConverterTable
a8c0b07578181b31    4 of  23   androidx/work/impl/constraints/trackers/NetworkStateTracker24
b285cfa096f8f043   16 of  22   androidx/navigation/compose/ComposeNavigatorDestinationBuilder
ba59ca2f077dacaa    4 of  31   androidx/compose/runtime/external/kotlinx/collections/immutable/internal/ListImplementation
219661cb3b3480c8  193 of 474   androidx/compose/animation/EnterExitTransitionKt
9b6ec71d79f3de21    1 of   4   androidx/compose/foundation/layout/PaddingKt$padding$3
6ec65bdc0a3d8480    3 of   3   com/omelan/cofi/MainActivity$special$$inlined$viewModels$default$2
ac5c2075fb60ecee    3 of   6   androidx/compose/ui/text/font/FontSynthesis$Companion
7035616fbe89147b    1 of   2   com/google/android/gms/common/api/internal/zacv
1731349fda574250    1 of   2   androidx/work/impl/model/SystemIdInfoDao_Impl$3
8de0eb11b9c7a49f    5 of   6   androidx/compose/runtime/DynamicProvidableCompositionLocal
99986f4b5de1f098   32 of 152   androidx/compose/ui/graphics/GraphicsLayerModifierKt
fd97f7c967e55610   11 of  52   androidx/collection/ScatterMapKt
a8cf9f6c72f61ef8    3 of   4   androidx/datastore/preferences/core/PreferenceDataStore
112f7f81fae10fff    3 of  53   androidx/navigation/NavDestination$DeepLinkMatch
020cc41d6b229682    3 of   7   com/google/android/gms/common/api/internal/zabv
db9e466e73a4b5e0    2 of   2   androidx/compose/ui/graphics/Matrix$Companion
a0a858948e9a0d10   22 of 137   androidx/compose/ui/geometry/Offset
f0706b3b03af6352    9 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-17$1
a4f45ca68bfce819    3 of   3   androidx/lifecycle/viewmodel/CreationExtras
fcdf80fc85a6623c    1 of   1   androidx/compose/ui/focus/FocusPropertiesKt
98f73dedd6d22872    1 of   5   com/omelan/cofi/share/model/AppDatabase_AutoMigration_4_5_Impl
70b9358a0686f809    7 of  13   kotlinx/coroutines/scheduling/DefaultIoScheduler
441d0d604a8b584a   23 of  36   androidx/compose/material3/windowsizeclass/WindowWidthSizeClass
0d0f93d57138745c    4 of   6   androidx/compose/material3/InteractiveComponentSizeKt
426848fc0f001e54    3 of   3   androidx/lifecycle/SavedStateHandlesProvider$viewModel$2
6d1c8d89c8f073a5    2 of  56   androidx/compose/ui/text/ParagraphKt
46f0d0d075895869   16 of 172   androidx/compose/foundation/DrawStretchOverscrollModifier
f3847b8eee1d5dd6    2 of   6   androidx/compose/runtime/changelist/OperationsDebugStringFormattable
f38eb46205bd5990    1 of   9   androidx/compose/material3/internal/AnchoredDraggableState$closestValue$2
5c0a2caae99f02fd    1 of   2   com/google/android/gms/common/util/concurrent/HandlerExecutor
adf6bef78ba68364  255 of 1386   androidx/fragment/app/FragmentManager
52b1fe751a786d79    3 of  70   androidx/compose/foundation/gestures/BringIntoViewRequestPriorityQueue
2871792c11dfdb44    9 of  11   androidx/lifecycle/viewmodel/MutableCreationExtras
c3d1bf0d4407831c   22 of  94   androidx/compose/foundation/EdgeEffectWrapper
201073fc01dfc9fb    2 of   3   com/google/android/gms/wearable/internal/zzgt
ab7036810ae7ccdf   26 of 136   androidx/navigation/NavigatorState
cb43f3f5886c4b10    3 of   3   androidx/compose/ui/text/style/TextForegroundStyle$merge$2
4e5773788f8ac96f   15 of  18   androidx/compose/foundation/lazy/layout/PrefetchExecutor_androidKt
9bec79bdb1b3a82e    6 of   6   androidx/lifecycle/ViewTreeLifecycleOwner
809da22a8ead17d7    1 of  20   com/google/android/gms/common/api/zzb
c3b4858fe44219b6    1 of   3   androidx/navigation/compose/DialogHostKt$DialogHost$3
0aadaef98c4393c6   11 of  21   androidx/appcompat/widget/AppCompatDrawableManager
0fef6929a97f746b   23 of  53   androidx/compose/material3/IconButtonColors
f216b9d2a867f876    1 of   2   com/kieronquinn/monetcompat/core/MonetCompat$getWallpaperPrimaryColorCompat$1
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
2bd04ce731fd8d2b   21 of  45   com/kieronquinn/monetcompat/app/MonetCompatActivity
d94909f4672d2c73   43 of 111   kotlinx/coroutines/internal/LockFreeTaskQueueCore
5baa694b69bf00ba    2 of   6   androidx/activity/result/contract/ActivityResultContracts$StartActivityForResult
4996d0c46affa84b   28 of 182   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher
9e4691c399464d24   55 of 182   androidx/compose/ui/node/LayoutNodeLayoutDelegate
b59ed4de8aa3b00b    2 of   5   androidx/compose/ui/platform/AndroidCompositionLocals_androidKt$obtainResourceIdCache$callbacks$1$1
f890a3f40584450b    2 of   2   androidx/datastore/core/DataStoreImpl$readAndInitOrPropagateAndThrowFailure$1
4287b1c9c5ea8d49    2 of   3   androidx/lifecycle/viewmodel/CreationExtras$Empty
6073497f9f364dd4    2 of   2   kotlin/collections/AbstractMutableSet
c985e51e5fe14888    3 of   3   androidx/compose/runtime/saveable/SaveableStateHolderImpl$Companion
b1b9e5ff160d99bf   10 of  27   androidx/compose/ui/platform/WindowRecomposerPolicy
64b3ef613c9e6cb8    7 of   7   androidx/compose/foundation/lazy/grid/LazyGridKt$rememberLazyGridMeasurePolicy$1$1$measureResult$1$1
2ab73313f4b4f6e8    6 of   6   com/omelan/cofi/components/RecipeInfoKt$RecipeInfo$2$1$1
829025b3c618dac0    5 of  26   androidx/compose/foundation/lazy/layout/LazyLayoutSemanticsModifier
1ce2ccd7c495af5c    2 of   4   com/omelan/cofi/utils/WearUtils$ObserveIfWearAppInstalled$1$invoke$$inlined$onDispose$1
56df69341f5efb48   75 of 192   androidx/compose/ui/graphics/colorspace/Rgb
6f3f54460d16ed90   10 of  16   com/omelan/cofi/utils/WearUtils$observeChangesAndSendToWear$1
a2971f9f6cbdca4a    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalAccessibilityManager$1
e7950b030bccfb58    3 of   6   kotlinx/coroutines/android/AndroidDispatcherFactory
8135671eb07e6a52   10 of  41   androidx/compose/foundation/gestures/DraggableElement
9f38575902e4f68f    2 of   5   com/google/android/gms/wearable/internal/zzgs
9eecf54e794d0efe   14 of  27   androidx/arch/core/executor/DefaultTaskExecutor
8bbe29efd1e06fa0    6 of   7   androidx/compose/runtime/snapshots/SnapshotKt$takeNewSnapshot$1
c14be0c57e0b4397    6 of   8   kotlin/LazyThreadSafetyMode
deec61feed700e70    3 of   3   androidx/compose/animation/AnimatedVisibilityKt$AnimatedVisibilityImpl$1$1$1
11dffa77ecdd9b66    2 of   2   androidx/compose/runtime/WeakReference
eee1240dff5069a8    2 of  20   androidx/compose/foundation/layout/ColumnScopeInstance
3e948fa4678eaaa9   34 of  44   androidx/lifecycle/SavedStateHandlesProvider
3b290ac0fac27730   11 of  17   kotlinx/coroutines/flow/internal/CombineKt$combineInternal$2$1$1
54bcfd309bd02e47   12 of  12   androidx/compose/material3/ShapeDefaults
5c69629c4ef9ec12   22 of  62   androidx/compose/ui/node/DepthSortedSetsForDifferentPasses
d58832f33fd4048e    4 of   4   androidx/sqlite/db/SupportSQLiteCompat$Api21Impl
1ec2627c9b9d5b07    5 of   5   androidx/compose/foundation/lazy/grid/LazyGridKt$rememberLazyGridMeasurePolicy$1$1$measuredItemProvider$1
29d37d1e87c0af28    3 of   3   androidx/compose/material3/ScaffoldKt$Scaffold$1$1
7613ca322299029e    2 of   2   com/google/android/gms/common/api/internal/zaq
a3e3bc715a0c59b6    6 of  16   androidx/compose/foundation/layout/FixedIntInsets
45ec0a25c46f378f    8 of  20   com/kieronquinn/monetcompat/core/MonetCompat$getAvailableWallpaperColors$2
11621557cc045418    2 of  86   androidx/compose/ui/text/SaversKt$SpanStyleSaver$2
7ec75a80a496bcfd    5 of   8   androidx/compose/runtime/snapshots/GlobalSnapshot$1$1$1
f68ca5b4d1113e05    4 of   4   androidx/compose/ui/graphics/layer/GraphicsLayer$Companion
5c6373a2f2a50149    5 of  14   androidx/compose/ui/graphics/Outline$Rounded
11d5710dd7c50b2f   60 of  93   kotlinx/coroutines/flow/StateFlowImpl
ee3dbf59a9308466    5 of   5   androidx/compose/runtime/GroupKind$Companion
aa6141ba18096fe1    2 of   4   androidx/compose/material3/internal/AnchoredDragScope
47d28bf9e7021711   20 of  50   kotlinx/coroutines/android/HandlerContext
dfff44e180706756    1 of   1   com/google/android/gms/wearable/internal/zzm
fe25b7f6d8b4cd5f    2 of   4   androidx/compose/foundation/lazy/layout/LazySaveableStateHolder$SaveableStateProvider$2$1$invoke$$inlined$onDispose$1
32e6ee3bd4f3f417    4 of   4   androidx/compose/animation/core/VectorizedAnimationSpecKt$createSpringAnimations$2
1fa8080d60ff6b60  325 of 1494   androidx/navigation/NavController
25cb188b08d509a8   17 of  20   androidx/compose/material3/SwipeToDismissBoxDefaults
6e8184dce6a610bc   16 of  32   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap
4ad6d91b2ebe413b   23 of  41   androidx/compose/runtime/SnapshotMutableIntStateImpl
b29465a6d97b1200    1 of   3   kotlinx/coroutines/flow/StartedLazily
3173ad2963ec43e6    2 of   2   androidx/compose/runtime/tooling/InspectionTablesKt
593abb2a7f1a215b    3 of   3   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$DBRefHolder
a55957ae862e2883   32 of  73   androidx/navigation/NavDestinationBuilder
84c9a0a9e720ff1b    7 of   7   androidx/savedstate/ViewTreeSavedStateRegistryOwner$findViewTreeSavedStateRegistryOwner$2
f99b837bfd523bd2    1 of   4   com/google/android/gms/common/api/internal/zai
4c5c2d6a0588d8d8    2 of  18   androidx/compose/foundation/shape/PercentCornerSize
b9cdf647a42f77d5   21 of  41   androidx/compose/animation/EnterTransition
efa8c16789823b3e    8 of  13   androidx/compose/material3/AppBarKt$TwoRowsTopAppBar$5$1
9d3d57f6a2edb452   33 of  47   com/google/accompanist/systemuicontroller/SystemUiControllerKt
91d163edf0a5feed    2 of   4   androidx/compose/foundation/lazy/grid/LazyGridStateKt$EmptyLazyGridLayoutInfo$2
e349a76693870bdc    6 of   6   androidx/compose/foundation/layout/PaddingValuesModifier$measure$2
abb15758c8dde841   15 of  44   com/omelan/cofi/share/utils/NumberUtilsKt
25b9d240c14fcac3    2 of   2   androidx/compose/ui/text/intl/PlatformLocaleKt
dfc77e559054edb0    2 of  47   androidx/collection/ArrayMap$ValueCollection
5a21a687bcc03c10    4 of   4   androidx/compose/material3/RippleKt$LocalUseFallbackRippleImplementation$1
1be1dff4d91f4172    1 of  41   androidx/work/impl/model/WorkNameDao_Impl
ed2bdc5aca7ac771   21 of  31   androidx/compose/ui/graphics/layer/LayerManager
17cff7e76438586e   38 of 881   androidx/compose/ui/node/DelegatableNodeKt
251c7058b1c358f8    8 of   8   androidx/compose/animation/core/SuspendAnimationKt$animate$6
04dee1545b21422f    1 of   1   androidx/lifecycle/SavedStateHandleSupport$SAVED_STATE_REGISTRY_OWNER_KEY$1
e0ff5d593c93ddb0   16 of  47   com/google/android/gms/common/internal/GmsClientSupervisor
37a206bc62becf26    1 of  13   androidx/compose/material3/internal/AnchoredDraggableState$progress$2
8e60898ff4c06fa7    4 of  11   kotlin/coroutines/AbstractCoroutineContextKey
b6f069d965ee264d   14 of  33   androidx/navigation/NavType
f2a0e6d54b82e37c    5 of   7   androidx/compose/foundation/layout/BoxChildDataNode
9738cc2c8a1acd9d    2 of  19   androidx/compose/animation/Slide
4ed0f926b0ac9bc9    5 of   8   androidx/compose/material3/DelegatingThemeAwareRippleNode$updateConfiguration$1
9ddc85ca8ee48a67    8 of  37   androidx/lifecycle/viewmodel/internal/ViewModelProviders
404cd0278579e98b    4 of   6   androidx/compose/runtime/CompositionScopedCoroutineScopeCanceller
c6d89052a90d631b  127 of 300   androidx/compose/foundation/lazy/grid/LazyGridMeasureKt
39c3978bc04432ac    4 of  33   kotlin/collections/SetsKt__SetsKt
e79e9966a243201b   10 of  16   androidx/compose/material3/internal/MutableWindowInsets
329fa883d8371e8a    1 of  74   com/google/android/gms/wearable/internal/zzfx
e08057c12ad74131    2 of   5   kotlin/Result$Companion
bd8e01b948ace83c    2 of   7   androidx/compose/runtime/ActualAndroid_androidKt$DefaultMonotonicFrameClock$2
81e41f705106d33d    4 of  40   androidx/core/view/WindowInsetsCompat$BuilderImpl
bee54c94311c1fdd    8 of  61   androidx/lifecycle/viewmodel/internal/ViewModelImpl
5739e13c5096ba21   30 of  57   androidx/compose/runtime/snapshots/SnapshotDoubleIndexHeap
eb08bfdd2b5d4332    8 of  46   kotlinx/coroutines/CancellableContinuationKt
d98b25a836a19639    4 of  22   androidx/compose/foundation/relocation/BringIntoViewResponderNode
1bdc093a944a1a10    1 of   2   androidx/emoji2/text/ConcurrencyHelpers$Handler28Impl
92efe90107f460a6    1 of  14   androidx/compose/foundation/gestures/DragGestureNode$pointerInputNode$1
2af5a790074216e6    4 of   9   okio/_JvmPlatformKt
416b3b192b97cd23    3 of   5   kotlinx/coroutines/flow/ReadonlyStateFlow
5389dd1c3a00e853   38 of  74   androidx/compose/material3/ColorSchemeKt$WhenMappings
2932169571bdd2dd   48 of  71   kotlinx/coroutines/channels/BufferedChannelKt
6e538a6e7ec52630    8 of   9   androidx/compose/ui/layout/SubcomposeLayoutState$setRoot$1
e1d2a5cf6a5a128e   26 of  87   androidx/compose/ui/text/platform/AndroidTextPaint
a2333f468c87cd39    7 of  47   androidx/compose/animation/core/ComplexDouble
9803089e83594f14    6 of   7   androidx/compose/ui/text/style/LineBreak$Strictness$Companion
103f204cb4c17860    1 of   1   androidx/compose/foundation/lazy/layout/LazyLayoutKeyIndexMap
ad3dacc8b8e465c2    6 of  23   androidx/compose/foundation/BorderModifierNode$drawRoundRectBorder$1
d5de5f8e6e867802   27 of  58   kotlinx/coroutines/flow/StateFlowSlot
e5e4978ce2d6cc6b    2 of   2   androidx/compose/ui/node/LayoutAwareModifierNode
bf6bb48d350a823b    2 of   5   androidx/compose/ui/semantics/SemanticsPropertyKey$1
3b787b86b7f8cbde    6 of  10   androidx/compose/ui/focus/FocusStateImpl$WhenMappings
682546973b3f4957   11 of  11   androidx/compose/foundation/layout/WrapContentElement$Companion
a4cf605dc41c7c53    3 of   4   androidx/room/RoomDatabase$Callback
a6bc8834c9287b41    4 of   4   androidx/compose/material3/ShapesKt$LocalShapes$1
fd3dae3a4cf46311    6 of  15   com/omelan/cofi/pages/list/RecipeListHeaderInfoKt$createRecipeListHeaderInfo$showWearOSNotice$2$1
7b15b1043f82c975   17 of 121   androidx/compose/ui/graphics/OutlineKt
a61cd180c7f90c8d   45 of  50   androidx/compose/material3/FloatingActionButtonKt$FloatingActionButton$2$1
68f7971123994096    6 of   8   androidx/compose/material3/ScaffoldDefaults
80ad33d36c5b03c8    1 of   1   kotlinx/coroutines/CancelHandlerBase
1644e0ef2cad06eb    9 of  10   androidx/navigation/compose/NavHostKt$NavHost$visibleEntries$2$1
7044c4b8e986818b    1 of   3   androidx/compose/ui/platform/AndroidComposeView$focusOwner$2
5f14981facfd1707    3 of  11   androidx/compose/ui/text/platform/AndroidParagraph_androidKt
eb4aa8ddb3bf6cd0   15 of  21   androidx/compose/ui/layout/SubcomposeLayoutState
dab4936d2dc3d8e3    6 of  24   androidx/compose/ui/platform/DragAndDropModifierOnDragListener
21f92d63ec8d7ced   11 of  14   androidx/compose/material3/FloatingActionButtonKt$FloatingActionButton$2
44249b3d442bc7ce   10 of  31   kotlinx/coroutines/flow/FlowKt__ShareKt$launchSharing$1
365123465d46b4ad    8 of   8   androidx/compose/animation/AnimatedContentTransitionScopeImpl$ChildData
7cff5d3810030d39    5 of 276   androidx/collection/IntList
0d254da6917f6d01    2 of  12   androidx/compose/material3/ComposableSingletons$AppBarKt$lambda-4$1
7c591fff2a3db566    5 of   6   androidx/compose/foundation/lazy/grid/LazyGridInterval
a040d0b29f87d38a    2 of   9   kotlinx/coroutines/channels/SendChannel$DefaultImpls
