[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/Vinyl-Music-Player-_1.5.1-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
f96207ce68681f02    1 of   1   androidx/customview/view/AbsSavedState$1
b1530804807ec088    2 of 134   kotlin/collections/CollectionsKt__MutableCollectionsKt
497ca26a9b6d5c88    1 of   2   kotlin/collections/ArraysUtilJVM
c095af57a8f73acb    1 of   2   com/heinrichreimersoftware/materialintro/app/IntroActivity$3
5c28f6dec5507962    4 of   4   androidx/lifecycle/viewmodel/ViewModelInitializer
3092dfda4fbaaa92    2 of   2   androidx/fragment/app/FragmentManagerViewModel$1
0aadaef98c4393c6   13 of  21   androidx/appcompat/widget/AppCompatDrawableManager
36f5af3c0fea0a2c    5 of   5   androidx/lifecycle/SavedStateHandleSupport$savedStateHandlesVM$1$1
907c0a43489640e9    2 of   4   androidx/arch/core/executor/DefaultTaskExecutor$1
817d6019b2d383e6    2 of   3   androidx/viewpager/widget/ViewPager$PagerObserver
7ed36378d13fc13a    3 of  40   androidx/recyclerview/widget/GapWorker$LayoutPrefetchRegistryImpl
7219e016c2641686   33 of 157   com/google/android/material/card/MaterialCardView
2c09809e3e8d2f81  274 of 637   com/google/android/material/tabs/TabLayout
a51c23b4f5d01136    3 of   3   androidx/lifecycle/SavedStateHandlesProvider$viewModel$2
985365ec685bb9a0    7 of  15   androidx/emoji2/viewsintegration/EmojiTransformationMethod
b32a0b9cbcbb31d2    7 of  72   androidx/constraintlayout/core/SolverVariable
a5ecae2a7647a24e    1 of  18   com/poupa/vinylmusicplayer/service/MusicService$5
5c1b76125568ec20   29 of 205   com/poupa/vinylmusicplayer/util/MusicUtil
2f1fb466b1a22489    3 of   9   com/poupa/vinylmusicplayer/util/ComparatorUtil
cb172a7ff2178f77    1 of   1   androidx/loader/content/ModernAsyncTask$WorkerRunnable
2abcdec61df36e2a    4 of  31   kotlin/collections/EmptyMap
c2ba8e5d916817d3   12 of 150   com/h6ah4i/android/widget/advrecyclerview/animator/GeneralItemAnimator
f6a4fcde8ef30b02    4 of   9   com/simplecityapps/recyclerview_fastscroll/views/FastScrollRecyclerView$ScrollOffsetInvalidator
6846008892ea392e    9 of  11   androidx/arch/core/internal/FastSafeIterableMap
113b35940757815b    8 of  19   com/google/android/material/appbar/ViewUtilsLollipop
cead0785142034c5    2 of   2   androidx/fragment/app/FragmentManager$4
b2512246a56aeed9    2 of   6   com/poupa/vinylmusicplayer/service/QueueSaveHandler
eec471ca30582451   18 of  49   com/heinrichreimersoftware/materialintro/view/FadeableViewPager$PagerAdapterWrapper
246db4a645312647   72 of 108   com/google/android/material/shape/ShapeAppearanceModel$Builder
a277b2bf1a35fb8c    4 of  24   com/poupa/vinylmusicplayer/appwidgets/AppWidgetSmall
db0ec09c8789d332    9 of  65   androidx/core/view/AccessibilityDelegateCompat
484d848fffa6705f   12 of  53   com/poupa/vinylmusicplayer/JacocoInstrument/JacocoInstrumentation
c8e8239f2a12e383  206 of 1610   androidx/constraintlayout/core/widgets/ConstraintWidget
e8d63a9bc37ef8c9    6 of  42   androidx/recyclerview/widget/RecyclerView$RecyclerViewDataObserver
d918784fecf53181    3 of   4   androidx/core/view/ViewCompat$Api20Impl
aa154d7a01efacf4    1 of   2   androidx/activity/result/ActivityResultLauncher
f42c472aea5628d4    6 of 140   com/h6ah4i/android/widget/advrecyclerview/swipeable/SwipeableItemWrapperAdapter
356ecb854250f7e5    1 of   7   com/kabouzeid/appthemehelper/util/ToolbarContentTintHelper$ATHOnMenuItemClickListener
886e109d5bd94f66    3 of  18   org/jaudiotagger/audio/asf/io/FileHeaderReader
c399b35859a6566f   66 of 203   com/google/android/material/internal/NavigationMenuPresenter$NavigationMenuAdapter
d6e2c0ec504436ec    4 of   7   com/poupa/vinylmusicplayer/ui/activities/base/AbsSlidingMusicPanelActivity$1
63ae2837982936de    1 of   2   com/google/android/material/floatingactionbutton/FloatingActionButtonImpl$ElevateToPressedTranslationZAnimation
4fba7a7bcf3ae9f5    1 of   4   androidx/core/view/PointerIconCompat$Api24Impl
3226bcf43878bae1    1 of   4   com/poupa/vinylmusicplayer/ui/fragments/player/PlayerAlbumCoverFragment$1$1
406bf04d600bbea8    3 of   3   androidx/fragment/app/strictmode/SetRetainInstanceUsageViolation
2bd0775412dc4ec9    1 of   8   com/google/android/material/shape/MaterialShapeDrawable$MaterialShapeDrawableState
b30608328d6321d6    3 of  38   org/jaudiotagger/audio/asf/AsfFileWriter
d4abfc114c3389d1    4 of  46   kotlin/jvm/internal/Reflection
3d97aafbe4ecdb82    4 of  48   com/poupa/vinylmusicplayer/service/PlaybackHandler
1ace9f50706d6208   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
331253a5d001cc6f   48 of  92   org/jaudiotagger/audio/AudioFileIO
f48328bbf75c0520    4 of   6   androidx/recyclerview/widget/RecyclerView$Adapter$StateRestorationPolicy
a545bdef2efe7c1e   72 of 179   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/LibraryFragment
435467094c471835   10 of  21   com/poupa/vinylmusicplayer/databinding/FragmentPlayerAlbumCoverBinding
5f29d5c3f233c6ae    1 of   9   androidx/appcompat/app/ActionBar$LayoutParams
4b5bb6bd0055eef7    1 of   2   androidx/coordinatorlayout/R$styleable
4410eacb2ca5b0fc    1 of   5   com/poupa/vinylmusicplayer/model/smartplaylist/LastAddedPlaylist$1
3a81447e9cb0e5c2   14 of  32   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/pager/PlaylistsFragment
6698e5691e94c3b7    3 of  14   com/google/android/material/shape/AdjustedCornerSize
3bed20d3e1308cc8   19 of  31   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/pager/AlbumsFragment
28486d67c4932436   14 of  18   com/poupa/vinylmusicplayer/ui/fragments/mainactivity/library/pager/PlaylistsFragment$AsyncPlaylistLoader
1f26d8552e8db4f0   75 of 121   kotlin/jvm/internal/ClassReference
62b2bf2014f942e5  197 of 794   androidx/recyclerview/widget/LinearLayoutManager
cd0662ad98bb0211    7 of   7   androidx/recyclerview/widget/RecyclerView$ItemAnimator$ItemHolderInfo
5239a7aa2285bd3a    8 of  80   com/h6ah4i/android/widget/advrecyclerview/draggable/BaseEdgeEffectDecorator
922ce25356728bf5    1 of  14   com/google/android/material/internal/NavigationMenuPresenter$1
38346b9018941001    3 of  10   com/poupa/vinylmusicplayer/provider/StoreLoader
24e8edd83a417747    9 of  14   androidx/lifecycle/viewmodel/InitializerViewModelFactory
81aa43dd178333b8    3 of   7   androidx/recyclerview/widget/RecyclerView$ItemDecoration
084a4d3c92ebe60f   36 of 115   androidx/core/view/WindowInsetsCompat
f1ca42a0120f6801    1 of   4   androidx/core/view/GravityCompat$Api17Impl
2d40cb7ba1ac56c1   70 of 236   me/zhanghai/android/materialprogressbar/MaterialProgressBar
8caaecb6c5ebc00c   60 of 122   androidx/core/view/accessibility/AccessibilityNodeInfoCompat$AccessibilityActionCompat
d39de2db37ae3890    2 of   5   androidx/appcompat/widget/ActionMenuView$LayoutParams
253fe76290e8b74e    4 of   6   androidx/loader/content/ModernAsyncTask$Status
3c7edf8cc6d9b314   24 of  50   androidx/loader/content/ModernAsyncTask
df2ed2d021173028    2 of   9   androidx/appcompat/widget/AppCompatTextHelper$1
7bf8c5c0ba4df047    3 of   3   com/heinrichreimersoftware/materialintro/app/IntroActivity$1
a531169f034459c5   15 of  47   androidx/core/view/WindowInsetsCompat$Impl
d23e000b225223bf    3 of   4   androidx/fragment/app/FragmentStateManager$1
df5f4b7960550d31    6 of   8   androidx/viewbinding/ViewBindings
9c72020698499c35    1 of   4   com/google/android/material/appbar/AppBarLayout$BaseBehavior$2
482b054e11f4fd1b    9 of 127   kotlin/jvm/internal/Intrinsics
7410ec982bebf382    5 of   8   androidx/lifecycle/ProcessLifecycleOwner$3
8db84235c321ed0e   38 of 126   androidx/core/content/FileProvider
e3f1c2c38dbea08c    6 of   8   com/poupa/vinylmusicplayer/views/TouchInterceptFrameLayout
152724c49e8825d2    1 of  17   com/poupa/vinylmusicplayer/util/OopsHandler
8b2c147b09154759    2 of   2   androidx/activity/result/contract/ActivityResultContracts$StartActivityForResult$Companion
02ce81cb28f889b1   14 of  17   com/poupa/vinylmusicplayer/helper/MusicProgressViewUpdateHelper
af2add23f7a09a94    1 of  16   com/h6ah4i/android/widget/advrecyclerview/animator/RefactoredDefaultItemAnimator$DefaultItemRemoveAnimationManager
8e488632f8aeeaa2   26 of  45   org/jaudiotagger/audio/asf/io/AsfHeaderReader
175af33a37207ee0    1 of   5   com/poupa/vinylmusicplayer/ui/fragments/player/PlayerAlbumCoverFragment$2
c96ced8e05128dc1    2 of   3   androidx/emoji2/text/EmojiCompat$CompatInternal19$1
d86b8b5b1679b73b    6 of  10   com/kabouzeid/appthemehelper/ATHActivity
a44935c80929db76    1 of  10   androidx/core/view/NestedScrollingParentHelper
66294d92f451d15b    3 of   4   androidx/constraintlayout/core/widgets/ConstraintWidget$DimensionBehaviour
d66added7e137747    6 of  97   com/google/android/material/drawable/DrawableUtils
8f76567f29ae5dc1    2 of  45   kotlin/jvm/internal/ClassReference$Companion
da9c1709809cff8f    1 of  11   androidx/appcompat/widget/ActionMenuView$MenuBuilderCallback
100157731300e12e   25 of  84   androidx/appcompat/widget/AppCompatSeekBarHelper
c8f47378e92da664  106 of 562   com/poupa/vinylmusicplayer/service/MusicService
dbc7962cb6036e64   16 of  31   androidx/lifecycle/Lifecycle$Event
c2a3025ef1bffa5b   41 of 439   androidx/recyclerview/widget/GridLayoutManager
a0ad934393dfd2bf    5 of   7   androidx/emoji2/text/EmojiCompatInitializer$LoadEmojiCompatRunnable
fd81b387e141d6ae    3 of   4   androidx/fragment/app/strictmode/WrongFragmentContainerViolation
7b63312d98975a28   18 of  25   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton
f37ae5be94f6383c   13 of  45   androidx/fragment/app/DefaultSpecialEffectsController$TransitionInfo
4024fcbc26a3c461    5 of  67   androidx/recyclerview/widget/GridLayoutManager$SpanSizeLookup
86f404c9e14da545   55 of  86   com/poupa/vinylmusicplayer/views/PlayPauseDrawable
0a56ba40812f36a4    6 of  10   androidx/constraintlayout/widget/ConstraintLayout$1
fc0acf7cc1959db7    2 of 174   org/jaudiotagger/audio/aiff/AiffTagWriter
5fa71a272956fdb8    1 of   2   androidx/appcompat/widget/Toolbar$2
49cce23b8928f561    5 of  22   kotlin/Pair
088437a55366f492    3 of   3   com/heinrichreimersoftware/materialintro/view/InkPageIndicator$1
cebe870dde9e984a    1 of   5   org/jaudiotagger/audio/mp3/MP3FileReader
75415101eb9206d2    4 of   4   androidx/constraintlayout/core/Cache
b6f7c1d377fc6875    1 of   2   com/heinrichreimersoftware/materialintro/app/IntroActivity$2
20579285856ff494   34 of 123   com/poupa/vinylmusicplayer/provider/SongPlayCountStore
ebed4fdbf23f5f60    1 of   5   com/poupa/vinylmusicplayer/views/PlayPauseDrawable$1
e7b626272d04df0a    1 of   4   com/h6ah4i/android/widget/advrecyclerview/draggable/RecyclerViewDragDropManager$1
cb2db4893251e601    1 of   3   androidx/viewpager/widget/ViewPager$3
9f0093bf9aa45025    4 of   4   com/poupa/vinylmusicplayer/service/MediaStoreObserver
9d8d7d599347d7b4   25 of 10166   kotlin/collections/ArraysKt___ArraysKt
effba827755ea9f5    3 of   3   androidx/activity/ComponentActivity$5
b9cfbb2f183b3d73   35 of 105   com/poupa/vinylmusicplayer/ui/fragments/player/AbsPlayerFragment
0ac9652def3b8231    2 of   6   com/google/android/material/internal/NavigationMenuPresenter$NavigationMenuViewAccessibilityDelegate
8ecfaf9b6e030001   15 of  57   com/google/android/material/shadow/ShadowRenderer
82d42c312beb5a5f    1 of  10   androidx/recyclerview/widget/RecyclerView$LayoutManager$1
2d7be67dc45214ee    1 of   1   com/simplecityapps/recyclerview_fastscroll/views/FastScrollRecyclerView$ScrollPositionState
bbe7cbf725c4ae8e   29 of  73   androidx/fragment/app/SpecialEffectsController$Operation
f110043fb8f28e54    2 of   8   androidx/core/view/ViewCompat$Api19Impl
817073884ebe1b7d    2 of   4   org/jaudiotagger/audio/flac/FlacFileWriter
8eee0cfcddc6cd57   34 of 311   com/poupa/vinylmusicplayer/helper/MusicPlayerRemote
cdb6a73672f5827f    1 of   5   com/poupa/vinylmusicplayer/model/Playlist$1
6231d92037e51c71    1 of  10   androidx/lifecycle/ViewTreeViewModelStoreOwner
44e4ca35ad3687a0   55 of 243   androidx/appcompat/widget/AppCompatTextView
95a031970ba76d6f    3 of   4   androidx/media/MediaBrowserServiceCompat$ConnectionRecord
6cc4b1a9cd31b07b    3 of   8   com/heinrichreimersoftware/materialintro/util/AnimUtils
ea794ba1f8d838ee   36 of  63   com/poupa/vinylmusicplayer/provider/BlacklistStore
ab7594b200563ff0    1 of   1   android/support/v4/media/session/MediaSessionCompat$1

